Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"I (D10, severe)",BNT-I (D0),0.249,125,150,228,275,353,"ACE, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, BCL10, BCL3, BCL6, BPI, C1QBP, C1R, CACNB3, CAMLG, CAMP, CASP3, CCL2, CCNB2, CCR7, CD177, CD27, CD28, CD300C, CD300LB, CD46, CD81, CDC42, CEACAM8, CEBPB, CIITA, CRIP1, CTNNB1, CX3CR1, CXCR4, DEFA4, DENND1B, EFNB1, EIF2AK2, ERCC1, FCER1A, FGR, FKBP1A, FOSL2, FPR3, FUT7, GATA3, GPR183, GPR89B, GTPBP1, HLA-C, HLA-DPA1, HLA-E, HMGB1, HP, HRH2, IFI27, IFITM2, IFNGR1, IL10RB, IL17RC, IL2RB, IL4R, IMPDH2, ITGA3, ITGAM, ITGB8, KIF5B, LCN2, LILRA6, LILRB1, LMBR1L, LRP1, LSM14A, MAP2K6, MAPK1, MAPK3, MEN1, MYO1C, MYO1G, MYSM1, NAGLU, NCF2, NFKBIA, NLRC5, NLRP6, NLRP9, OLR1, PAFAH1B1, PARP9, PELI3, PIK3CA, PLD3, PPP2CA, PRKCD, PRKCE, RAB27A, RAB6A, RAP1GAP, RPL22, RPS6, SELL, SHMT2, SOS2, SP100, SRC, STAT3, STXBP4, TARM1, TBKBP1, TCF3, TFE3, THBS1, THEMIS, TRIM22, TRIM64B, TRIM68, TUBB4B, VAV2, VEGFA, XRCC6, ZBTB7A, ZC3H8, ZC3HAV1, ZFP36L2, ZFPM1",45.45,35.41,3.502493229692631e-51,50.45562269553112
"I (D10, severe)","BNT-I (D10, mild)",0.358,136,139,105,275,241,"ACE, ACTR3, ADAM17, ADARB1, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, ATF2, B2M, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMLG, CAMP, CASP6, CCNB2, CCR7, CD177, CD24, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD79B, CD81, CD96, CDC42, CEACAM8, CFH, CLNK, CRISP3, CRTAM, CRTC3, CX3CR1, DEFA4, DPP4, DTX1, EIF2AK2, ERCC1, FBXO38, FCER1A, FCER1G, FER, FGR, FKBP1A, FUT7, GATA3, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HLA-C, HLA-E, HMGB2, HP, IFI27, IFITM1, IFITM2, IFNGR2, IL10RB, IL18RAP, IL2RB, IL5RA, IL7R, IMPDH2, IPO7, ITGA3, ITGAM, ITGB7, ITGB8, JAK3, KMT2A, LCN2, LILRA5, LILRA6, MAP2K6, MEN1, MFSD6, MS4A2, NCF2, OLR1, OTUD7B, PARP9, PLCG1, PRKCD, RASGRP1, RC3H1, RNF135, RPL22, RPS6, S1PR1, SARM1, SELL, SKIL, SLC15A4, SOS2, SP100, SP3, SPN, ST6GAL1, STAT3, STXBP1, STXBP3, STXBP4, SUSD4, TARM1, TBKBP1, TCF3, TCF7, TESPA1, TFE3, THEMIS, TMEM33, TRIM22, TRIM64B, TRIM65, TTLL1, VIM, VNN1, ZAP70, ZC3H8, ZC3HAV1, ZFPM1",49.45,56.43,3.103974150584651e-26,25.50808190413588
"I (D10, severe)","BNT-I (D26, mild)",0.339,107,168,41,275,148,"ACE, ACTR3, ADAM17, ADD2, ADM, ALOX5, ANKHD1, ANXA3, APBB1IP, APOBEC3A, BCL10, BCL3, BCL6, BPI, BST1, C1R, CAMLG, CAMP, CASP6, CCNB2, CCR7, CD177, CD24, CD40LG, CD46, CD55, CD58, CD6, CD79B, CDC42, CEACAM8, CFH, CLNK, CR1, CRISP3, CTNNB1, DEFA4, DTX1, EFNB1, FBXO38, FCER1G, FER, FKBP1A, FUT7, GATA3, GPR89B, HDAC4, HMGB2, HP, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10RB, IL18RAP, IL1R1, IL1R2, IL4R, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, JAK3, KMT2A, LCN2, LCP1, LILRA5, LILRA6, MAP2K6, MEN1, MFSD6, NCF2, NFKBIA, OLR1, OTUD7B, PPP2CA, PRKCD, RBPJ, RC3H1, RHOA, RNF135, RPL22, S100A12, S1PR1, SELL, SLC15A4, SNAP23, SOS2, SP3, SPN, ST6GAL1, STAT5B, STXBP4, TARM1, TBKBP1, TCF3, TCF7, TESPA1, TRIM64B, TRIM68, TTLL1, VIM, ZAP70, ZC3H8, ZC3HAV1, ZFPM1",38.91,72.3,1.0238292007484094e-15,14.989772488047102
"I (D10, severe)",BNT-I (D3),0.178,69,206,113,275,182,"ACE, ADAMTS13, ANKHD1, BCL10, BPI, C1QBP, CACNB3, CASP3, CCNB2, CD46, CDC42, CEBPB, CRIP1, CRK, CTNNB1, CXCR4, DENND1B, EFNB1, EIF2AK2, ERCC1, FKBP1A, FLT1, FPR1, GATA3, GPR183, HLA-C, HLA-DPA1, IFI27, IFNGR1, IL17RC, IL1R2, IL2RB, ITGA3, JAK1, LILRB1, LRP1, LSM14A, MAPK1, MAPK3, MEN1, MYO1C, MYO1G, MYSM1, NAGLU, PAFAH1B1, PELI3, PIK3CA, PLD3, PPP3CA, PRKCD, RAB27A, RBPJ, RPS6KA3, SHMT2, SLC15A4, SRC, STXBP3, STXBP4, TARM1, TBKBP1, TCF3, TMEM33, TTLL1, TUBB4B, VAV2, XRCC5, ZBTB7A, ZFP36L2, ZFPM1",25.09,37.91,8.66484766723758e-50,49.06223906801754
"I (D10, severe)","I (D10, moderate)",0.412,155,120,101,275,256,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, ATF2, B2M, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMP, CCNB2, CCND3, CCR7, CD177, CD1C, CD24, CD28, CD3G, CD40LG, CD58, CD6, CD81, CD96, CDH26, CEACAM8, CH25H, CIITA, CLEC10A, CRIP1, CRISP3, CRTAM, CTNNB1, CX3CR1, CXCL2, DBH, DEFA4, DPP4, EFNB1, EIF2AK2, ERCC1, FAM3A, FBXO38, FCAR, FCER1A, FCER1G, FKBP1A, FLT1, FLT3, GATA3, GPR15, GPR183, GPR89A, GPR89B, GZMM, HDAC4, HLA-DPA1, HMGB2, HP, IFI27, IFITM1, IFNGR1, IFNGR2, IL10, IL10RB, IL18RAP, IL1R1, IL1R2, IL27RA, IL2RB, IL32, IL34, IL5RA, IL7R, IMPDH2, ITGA3, ITGA4, ITGAM, ITGB7, ITGB8, ITPKB, JAK3, KIF5B, KMT2A, LCN2, LFNG, LILRA6, LTB, MAP2K1, MAP2K6, MAP3K8, MEN1, MFSD6, MS4A2, MYO1G, NFKBIA, OTUD7B, PARP9, PLCG1, PPARG, PRKCD, PRKCE, RAB27A, RAB6A, RASGRP1, RBPJ, RC3H1, RNF135, RPL22, RPS6, S100A12, S1PR1, SARM1, SELL, SFTPD, SKIL, SLC15A4, SMAD3, SP100, SP3, SPN, ST6GAL1, STAT3, STXBP1, STXBP3, STXBP4, SUSD4, TARM1, TCF7, TESPA1, THBS1, THEMIS, TMEM33, TNFAIP3, TRIM22, TRIM64B, TRIM65, TTLL1, VIM, VNN1, ZAP70, ZBTB7A, ZC3HAV1, ZFPM1",56.36,60.55,7.274369393034982e-21,20.13820464921429
"I (D10, severe)","I (D26, moderate)",0.397,131,144,55,275,186,"ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ALOX5, ANKHD1, ANXA3, BCL6, BMX, BPI, BST1, C1R, CACNB3, CAMP, CCNB2, CCND3, CCR7, CD177, CD24, CD28, CD3G, CD40LG, CD55, CD58, CD6, CD81, CD96, CDC42, CDH26, CEACAM8, CFH, CH25H, CLEC10A, CR1, CRISP3, CRTAM, CX3CR1, CXCL2, DBH, DEFA4, EFNB1, FBXO38, FCAR, FCER1A, FCER1G, FKBP1A, FLT1, FLT3, GATA3, GPR15, GPR89A, GPR89B, GZMM, HLA-DPA1, HMGB2, HP, IFI27, IFITM2, IFNGR1, IL10, IL10RB, IL18RAP, IL1R1, IL1R2, IL2RB, IL32, IL7R, IMPDH2, ITGA3, ITGAM, ITGB7, ITGB8, ITPKB, JAK3, KMT2A, LCN2, LCP1, LILRA6, LTB, MAP2K1, MAP2K6, MAPK1, MEN1, MS4A2, NFKBIA, OLR1, OTUD7B, PLCG1, PPARG, PPP2CA, RAB27A, RASGRP1, RBPJ, RC3H1, RHOA, RNF135, RPL22, RPS6, RPS6KA3, S100A12, S1PR1, SARM1, SFTPD, SMAD3, SNAP23, SOS2, SPN, ST6GAL1, STXBP1, STXBP4, TARM1, TBKBP1, TCF7, TESPA1, THBS1, THEMIS, TMEM229B, TRIM64B, TRIM65, TRIM68, TTLL1, USP27X, VIM, VNN1, XRCC5, ZAP70, ZBTB7A, ZC3H8, ZFPM1",47.64,70.43,3.9431304049272833e-16,15.404158859953448
"I (D10, severe)","I (D51, severe)",0.394,134,141,65,275,199,"ACE, ACTR3, ADAM17, ADD2, ADGRG3, ADM, ALOX5, ANKHD1, ANXA3, AP3B1, APOBEC3A, B2M, B4GALT1, BCL10, BCL3, BCL6, BMX, BPI, BST1, C1QBP, C1R, CAMP, CASP6, CCL20, CCNB2, CCND3, CCR7, CD177, CD24, CD40LG, CD46, CD55, CDC42, CEACAM8, CFH, CH25H, CLEC10A, CLNK, CR1, CRISP3, CX3CR1, CXCL2, CXCR4, DEFA4, DTX1, EIF2AK2, EPS8, FBXO38, FCAR, FCER1A, FER, FLT1, FLT3, FPR1, FPR3, FUT7, GATA3, GTPBP1, HDAC4, HLA-C, HLA-DPA1, HLA-E, HMGB2, IFITM1, IFITM2, IFNGR1, IFNGR2, IL10, IL18RAP, IL1R1, IL1R2, IL5RA, IL7R, IMPDH2, ITGAM, ITGB8, ITPKB, JAK3, JMJD6, KIF5B, LCN2, LCP1, LMBR1L, LSM14A, MAP2K1, MAP2K6, MAP3K8, MAPKAPK2, MEN1, MS4A2, NAGLU, NFKBIA, NLRC5, OLR1, PARP9, PELI3, PKNOX1, PPP2CA, PRKCD, PRKCE, PRKDC, RAP1GAP, RC3H1, RORC, RPL22, RPS6, S100A12, S1PR1, SARM1, SELL, SKIL, SLC15A4, SOS2, SP100, SPN, STAT3, STXBP4, TARM1, TAX1BP1, TBKBP1, TESPA1, TFE3, THBS1, TMEM33, TNFAIP3, TRIM22, TRIM64B, TRIM65, TRIM68, TRPV1, TUBB4B, USP27X, ZC3H8, ZC3HAV1",48.73,67.34,4.6944867511482586e-18,17.328411882275105
"I (D10, severe)","ChAd (V1, D7)",0.212,91,184,154,275,245,"ADD2, ANXA3, AP3B1, ARID5A, B4GALT1, BMX, BPI, C1QBP, C1R, CAMP, CASP3, CCL20, CCNB2, CCR2, CCR7, CD177, CD24, CD27, CD28, CD300C, CD55, CD86, CEACAM8, CIITA, CLEC10A, CRISP3, CRK, CX3CR1, CXCL2, DDOST, DEFA4, DENND1B, EFNB1, EPS8, ERCC1, FCER1G, FER, FGR, FLT1, FPR1, FPR3, GPR183, GTPBP1, HLA-DPA1, HMGB1, HMGB2, IFI27, IFNGR1, IL10, IL17RC, IL1R1, IL1R2, IL27RA, IL7R, ITPKB, KMT2A, LCN2, LILRB1, LRP1, MAP2K6, MTHFD1, NFKBIA, NLRC5, NLRP6, OLR1, PAFAH1B1, PARP1, PARP9, PELI3, PIK3CA, PLCG2, PPP3CA, PRKCE, RBPJ, S1PR1, SARM1, SELL, SFTPD, SHMT2, SP3, SPN, STAT3, STXBP4, TAX1BP1, TMEM229B, TNFAIP3, TTLL1, TUBB4B, VIM, XRCC6, ZP3",33.09,37.14,6.536635755419491e-52,51.18464571479219
"I (D10, severe)",BNT-I (D1),0.1,34,241,64,275,98,"ADAM17, ADD2, APOBEC3A, CAMP, CCR7, CD1C, CD24, CEACAM8, CTNNB1, CXCL2, CXCR4, EIF2AK2, EPS8, FLT1, FLT3, IFI27, IFNGR2, IL10, IL17RC, ITPKB, JAK1, LCN2, LRP1, MAP2K1, NAGLU, OLR1, PELI3, RHOA, RNF135, SKIL, ST6GAL1, TARM1, TMEM33, VNN1",12.36,34.69,2.149983633225049e-44,43.66756484614351
"I (D10, severe)","ZF2001 (V3, D14)",0.167,67,208,127,275,194,"ACTR3, ADM, ANKHD1, APBB1IP, ARID5A, BST1, CAMLG, CASP6, CD24, CD27, CD300C, CLNK, CRK, CTNNB1, CX3CR1, CXCL2, DDOST, EFNB1, ERCC1, FBXO38, FGR, FKBP1A, FOSL2, FUT7, GPR89A, IFNGR2, IL10RB, IL17RC, IMPDH2, IPO7, ITGB8, ITPKB, LCP1, LMBR1L, MAP2K1, MAPK1, MAPK3, MS4A2, MTHFD1, NAGLU, NFKBIA, NLRP9, OLR1, PELI3, PPIA, PPP2CA, PPP3CA, PRDX2, PRKCD, RAB43, RAB5B, RASGRP1, RHOA, RNF135, RORC, RPS6KA3, SHMT2, SKIL, STAT5B, TMEM229B, TRIM68, USP27X, VEGFA, VIM, XRCC5, ZBTB7A, ZP3",24.36,34.54,3.56653128988353e-55,54.44775396147531
"I (D10, severe)",I (D1),0.23,98,177,151,275,249,"ACTR3, ADAM17, ADM, ALOX5, ANXA3, AP3B1, APBB1IP, APOBEC3A, ATF2, B2M, BPI, BST1, C1R, CACNB3, CCL2, CCR1, CCR7, CD177, CD1C, CD28, CD300C, CD40LG, CD58, CH25H, CLNK, CR1, CX3CR1, CXCR4, EIF2AK2, FCER1G, FGR, FLT1, FUT7, GPR183, GTPBP1, HDAC4, HLA-C, HLA-E, HP, IFI27, IFITM1, IFITM2, IL10, IL10RB, IL18RAP, IL34, IL4R, IL5RA, IMPDH2, ITGAM, JAK3, KIF5B, LCP1, LILRA5, LILRA6, LILRB1, LMBR1L, LRP1, MAP2K6, MAPK3, MYO1C, MYO1G, NAGLU, NDST2, NFKBIA, NLRC5, PARP9, PLD3, PPARG, PRDX2, PRKCD, PRKCE, PRKDC, PTPRC, RAB6A, RAP1GAP, RNF135, RPL22, RPS6, S100A12, SELL, SP100, SRC, STAT3, STXBP1, STXBP4, SUSD4, TARM1, TBKBP1, TFE3, TMEM229B, TRIM22, TUBB4B, VIM, VNN1, ZBTB7A, ZC3HAV1, ZFP36L2",35.64,39.36,2.5084097360964055e-48,47.60060152223063
"I (D10, severe)","ZF2001 (V3, D28)",0.123,41,234,59,275,100,"ARID5A, ATF2, BPI, CCL20, CD27, CD3G, CD96, CX3CR1, CXCL2, FKBP1A, FOSL2, GATA3, GTPBP1, IL10, IL32, IMPDH2, IPO7, ITPKB, LMBR1L, LRP1, MAP2K6, NDST2, NFKBIA, NLRP9, OLR1, PPIA, PPP2CA, RAB5B, RASGRP1, RBPJ, RC3H1, RPS6KA3, SLC11A1, ST6GAL1, STAT5B, TMEM229B, TNFAIP3, TRIM68, TTLL1, USP27X, VEGFA",14.91,41,8.164628175405583e-39,38.08806358864275
"I (D10, severe)","BNT-MO (V3, D1)",0.061,18,257,20,275,38,"ADAMTS13, APOBEC3A, BPI, CAMP, CD58, CDC42, CEACAM8, CRISP3, FLT1, GPR15, HP, LCN2, OLR1, STXBP1, TARM1, TRIM68, VAV2, ZBTB7A",6.55,47.37,6.336208191513113e-21,20.198170561383858
"I (D10, severe)",I (D0),0.161,61,214,104,275,165,"ADAMTS13, ANXA3, APOBEC3A, BPI, CAMP, CCL2, CCR1, CD177, CD1C, CD24, CD300C, CD86, CEACAM8, CH25H, CRISP3, CX3CR1, CXCR4, DEFA4, EIF2AK2, FCER1A, FCER1G, FLT1, FPR3, FUT7, GPR183, IFI27, IFITM1, IFITM2, IGF1R, IL10, IL10RB, IMPDH2, ITGB8, LCN2, LILRA6, LILRB1, MAP2K6, MAPK1, MYO1G, OLR1, PARP9, PLD3, PPARG, PRKCE, PRKDC, RNF135, RPL22, RPS6, SKIL, SP100, SRC, STXBP4, SUSD4, TARM1, TBKBP1, TMEM229B, TRIM22, VAV2, VEGFA, ZBTB7A, ZC3HAV1",22.18,36.97,4.345572919451401e-50,49.36195295814427
"I (D10, severe)",BNT-I (D2),0.191,83,192,160,275,243,"ADM, ALOX5, APOBEC3A, BCL3, BPI, BST1, C1R, CACNB3, CAMP, CASP3, CCNB2, CCND3, CCR7, CD1C, CD28, CEACAM8, CRIP1, DEFA4, EFNB1, EIF2AK2, FCER1A, FGR, FLT1, FOSL2, FUT7, GPR183, GTPBP1, HDAC4, HLA-C, HLA-E, IFI27, IFITM1, IFITM2, IL10, IL7R, IMPDH2, IPO7, ITGAM, KIF5B, LCN2, LILRA6, LILRB1, LRP1, LSM14A, LTB, MAP2K6, MAPK3, MTHFD1, MYO1C, MYO1G, NAGLU, NFKBIA, NLRC5, PAFAH1B1, PARP9, PELI3, PLD3, PPARG, PRKCD, PRKCE, RAP1GAP, RNF135, RPL22, RPS6, RPS6KA3, S1PR1, SP100, SRC, STXBP4, TARM1, TBKBP1, TFE3, THEMIS, TNFAIP3, TRIM22, TUBB4B, VAV2, VEGFA, XRCC5, XRCC6, ZBTB7A, ZC3HAV1, ZFPM1",30.18,34.16,4.51067888275595e-57,56.34575808941994
"I (D10, severe)",I (D2),0.19,79,196,140,275,219,"ADGRG3, APOBEC3A, BMX, CACNB3, CCL2, CCNB2, CCR1, CCR7, CD177, CD1C, CD28, CD300C, CD46, CD81, CD86, CX3CR1, CXCL2, CXCR4, EFNB1, EIF2AK2, FCAR, FCER1G, FGR, FLT1, FOSL2, FPR3, FUT7, GPR183, GPR89B, IFI27, IFITM1, IFNGR1, IGF1R, IL10, IL17RC, IL1R1, IL1R2, IL2RB, IL5RA, IMPDH2, ITGB8, JAK1, LILRA5, LILRA6, LILRB1, LMBR1L, LRP1, LSM14A, MAP2K6, MAPK1, MYO1C, MYO1G, NAGLU, PAFAH1B1, PARP9, PIK3CA, PLD3, PPP3CA, PRKCE, PRKDC, RBPJ, RNF135, RPL22, RPS6, RPS6KA3, SP100, SRC, STXBP4, TARM1, TBKBP1, THEMIS, TMEM229B, TRIM22, TRIM68, TUBB4B, VAV2, XRCC5, ZBTB7A, ZC3HAV1",28.73,36.07,1.2908778058260485e-53,52.88911486599625
"I (D10, severe)",I-I (D2),0.034,10,265,16,275,26,"CXCR4, EIF2AK2, GPR183, IFI27, PARP9, SP100, TBKBP1, TRIM22, ZBTB7A, ZC3HAV1",3.64,38.46,6.396255467258944e-20,19.194074198802415
"I (D10, severe)",I-I (D5),0.065,22,253,64,275,86,"APOBEC3A, CCNB2, CD300C, CX3CR1, EIF2AK2, GPR183, IFI27, IFITM1, IGF1R, IMPDH2, LILRB1, LMBR1L, MYO1G, PARP9, RPL22, RPS6, SP100, SRC, THBS1, TRIM22, VAV2, ZBTB7A",8,25.58,1.4513296054621035e-50,49.83823394553777
"I (D10, severe)","BNT (V1, D6)",0.042,13,262,34,275,47,"ADD2, CD177, CXCL2, EPS8, ERCC1, FOSL2, FPR3, GPR15, GPR89A, IFI27, SPN, ZBTB7A, ZFP36L2",4.73,27.66,6.003739886010462e-35,34.22157813197131
"I (D10, severe)","BNT (V2, D1)",0.1,35,240,75,275,110,"ADD2, BPI, BST1, CAMP, CD300LB, CD40, CEACAM8, CIITA, CLEC10A, CRISP3, CRTAM, CXCL2, DEFA4, EPS8, FPR3, GPR15, IFI27, IFNGR1, LCN2, LILRB1, LRP1, MAPK3, NLRC5, OLR1, PLD3, RASGRP1, TARM1, THEMIS, TMEM229B, TRIM22, TUBB4B, VEGFA, VIM, VNN1, ZC3HAV1",12.73,31.82,1.2563393009629965e-49,48.900893054360154
"I (D10, severe)","BNT (V3, D1)",0.021,6,269,6,275,12,"ADD2, CD177, GPR15, GPR89A, IFI27, MAP2K6",2.18,50,1.4259433300131765e-9,8.845897733917264
"I (D10, severe)","BNT-I-BNT (D51, mild)",0.091,27,248,21,275,48,"ADD2, BPI, CAMP, CASP6, CCR7, CD24, CD40LG, CD79B, CDC42, CEACAM8, CFH, CRISP3, CTNNB1, CX3CR1, DEFA4, IL7R, LCN2, MEN1, MYO1C, OLR1, PARP1, S1PR1, SLC15A4, ST6GAL1, TARM1, TRIM64B, TRIM68",9.82,56.25,2.987337393780741e-19,18.524715724840682
"I (D10, severe)",I (D3),0.064,20,255,38,275,58,"ADD2, APOBEC3A, CX3CR1, CXCR4, EIF2AK2, GPR183, IFI27, IFITM1, IL34, IL5RA, IMPDH2, LILRB1, MAP2K6, PARP9, RPL22, RPS6, SP100, TBKBP1, TRIM22, ZBTB7A",7.27,34.48,1.4834079075048464e-34,33.82873941025306
"I (D10, severe)","BBIBP (V3, D07)",0.086,27,248,38,275,65,"ADM, B4GALT1, BCL3, BCL6, CCL20, CDC42, CTNNB1, CX3CR1, CXCL2, CXCR4, FBXO38, GATA3, GPR183, HDAC4, HLA-DMA, ITGB8, JMJD6, MAP3K8, MAPKAPK2, MS4A2, NFKBIA, PAFAH1B1, PPP2CA, RPS6, TNFAIP3, TUBB4B, VIM",9.82,41.54,1.1629501051025472e-31,30.9344389177251
"I (D10, severe)","BBIBP (V3, D14)",0.115,39,236,63,275,102,"ADM, B2M, B4GALT1, BCL3, BCL6, CAMLG, CCL20, CD46, CD58, CLNK, CTNNB1, CXCL2, EPS8, FBXO38, FCAR, FLT1, FOSL2, GATA3, GPR183, HLA-DMA, HMGB2, ITGB8, JMJD6, KIF5B, MAP3K8, MS4A2, MTHFD1, MYO1G, NFKBIA, NLRP9, PPP2CA, RAP1GAP, RPS6, SKIL, STXBP4, TNFAIP3, VAMP2, VEGFA, VIM",14.18,38.24,1.0758980475016712e-41,40.96822888062618
"I (D10, severe)","ChAd (V1, D6)",0.069,20,255,13,275,33,"ALOX5, BCL10, CAMP, CCNB2, CRK, FOSL2, IFNGR1, IFNGR2, ITGAM, LCP1, NCF2, PPP3CA, RAB27A, RHOA, RNF135, S100A12, SLC15A4, TARM1, XRCC5, ZFP36L2",7.27,60.61,5.0097921394210434e-14,13.300180293010033
"I (D10, severe)",I-I (D1),0.059,18,257,31,275,49,"APOBEC3A, CCR7, EIF2AK2, IFI27, IFITM1, IL5RA, IMPDH2, ITPKB, LTB, MAP2K6, NFKBIA, PARP9, RPL22, RPS6, SP100, STXBP1, TMEM229B, TRIM22",6.55,36.73,4.0127864927943115e-30,29.396553947036168
"I (D10, severe)",I (D4),0.014,4,271,12,275,16,"CFH, EIF2AK2, GPR183, IFI27",1.45,25,3.5241913162510904e-18,17.45294052326316
"I (D10, severe)",I-I (D3),0.011,3,272,8,275,11,"IFI27, RPL22, RPS6",1.09,27.27,1.7867620605132154e-13,12.747933277760916
"I (D10, severe)","ChAd (V2, D3)",0.089,27,248,30,275,57,"CACNB3, CAMLG, CCNB2, CD300LB, CD79B, CDH26, CFH, CRTC3, CX3CR1, GPR89A, GPR89B, ITGB8, LFNG, NLRP9, OTUD7B, PARP1, PPP3CA, RAB6A, S1PR1, SPN, ST6GAL1, STXBP4, TARM1, TMEM229B, TRIM65, VAV2, ZC3HAV1",9.82,47.37,4.8102144034014765e-26,25.31783556559312
"I (D10, severe)","I (D51, moderate)",0.055,16,259,16,275,32,"BPI, CAMLG, CAMP, CCNB2, CD24, CEACAM8, CRISP3, CTNNB1, CX3CR1, DEFA4, LCN2, OLR1, ST6GAL1, TARM1, TRIM68, VIM",5.82,50,7.238056361621328e-18,17.14037803943094
"I (D10, severe)",I-I (D0),0.011,3,272,6,275,9,"CXCR4, IFI27, RPL22",1.09,33.33,1.2963121181937973e-10,9.8872904190754891
"I (D10, severe)","ChAd (V2, D7)",0.027,8,267,19,275,27,"CFH, CRTC3, CX3CR1, FPR3, ITGB8, KMT2A, LFNG, ZC3HAV1",2.91,29.63,6.179228747753873e-24,23.209065727418785
"I (D10, severe)","ChAd-BNT (V3, D1)",0.007,2,273,3,275,5,"CD177, CD300LB",0.73,40,2.823043715396547e-6,5.549282396664098
"I (D10, severe)","BNT-I-BNT (D51, severe)",0.014,4,271,4,275,8,"CD40LG, CH25H, CTNNB1, RAB5B",1.45,50,2.833162151652453e-7,6.547728568595476
"I (D10, severe)","ChAd (V2, D1)",0.018,5,270,10,275,15,"CD6, CFH, GPR89B, IL10, TMEM229B",1.82,33.33,3.615908395256544e-15,14.441782580392063
"I (D10, severe)","BNT-I (D51, severe)",0.004,1,274,2,275,3,CH25H,0.36,33.33,7.848061528802393e-5,4.1052376007460225
"I (D10, severe)",I-BNT (D5),0.004,1,274,0,275,1,TRIM64B,0.36,100,1,-0
"I (D26, severe)","BBIBP (V3, D28)",0.077,26,66,244,92,270,"ABL1, BCL6, BPI, CCL20, CD58, CDC42, CXCL2, FLT1, FUT4, GATA3, HMGB2, IRF2BP2, ITGB8, JMJD6, KIF5B, LCN2, LRRC8A, LSM14A, MAP3K8, MS4A2, NFKBIA, PPP2CA, PTX3, RC3H1, TNFAIP3, VIM",28.26,9.63,5.288584908458885e-49,48.27666051863808
"I (D26, severe)","BNT-I (D10, severe)",0.449,185,142,85,327,270,"ABL1, ACE, ACTR3, ADAM17, ADAMTS13, ADARB1, ADD2, ANKHD1, ANXA3, AP3B1, APBB1IP, APOBEC3A, ATF2, B2M, BCL10, BCL6, BMX, BPI, BST1, CACNB3, CAMLG, CAMP, CASP3, CASP6, CAV1, CCL5, CCNB2, CCR7, CD177, CD1B, CD1C, CD24, CD247, CD38, CD3G, CD40LG, CD46, CD55, CD58, CD6, CD81, CD96, CDC42, CDH26, CEACAM8, CH25H, CIITA, CLEC10A, CLNK, CR1, CRISP3, CRK, CRTAM, CTSW, CX3CR1, CXCL2, CXCL3, CXCR3, CXCR4, DBH, DEFA4, EFNB1, EIF2AK2, EOMES, ERCC1, FAS, FASLG, FBXO38, FCER1A, FCER1G, FCGR1A, FKBP1A, FLT1, FLT3, FUT4, GATA3, GBP2, GNLY, GPR89B, GZMM, HDAC4, HHEX, HLA-DPA1, HMGB2, HP, IFI27, IFNGR1, IFNGR2, IL10, IL18RAP, IL1R1, IL1R2, IL27RA, IL2RB, IL5RA, IL7R, IMPDH2, ITGA3, ITGB7, ITGB8, ITK, ITPKB, JAK3, JMJD6, KIF5B, KLRC3, LCN2, LCP1, LFNG, LILRA6, LRRC8A, LTB, MAP2K6, MAP3K8, MAPT, MEN1, MFSD6, MS4A2, MYO1G, NCF2, NFKBIA, NLRC3, OLR1, OTUD7B, PARP9, PELI3, PIK3AP1, PIK3CA, PIK3CG, PKNOX1, PLCG1, PLCG2, PPARG, PPP2CA, PRF1, PRKCE, PTGDS, RAB27A, RBPJ, RC3H1, RHOA, RNASE2, RNASE3, RNF135, RORC, RPL22, RPS6KA3, S100A12, S1PR1, SARM1, SCG2, SELL, SKIL, SLC15A4, SMAD3, SOS2, SP100, SP3, SPN, ST3GAL1, STAT3, STXBP1, STXBP3, STXBP4, TARM1, TCF7, TESPA1, TGFBR3, TMEM33, TNFRSF17, TRIM22, TRIM64B, TRIM65, TTLL1, VAV2, VEGFA, VIM, VNN1, WFDC3, ZAP70, ZBTB46, ZBTB7A, ZC3HAV1, ZFPM1, ZNF683",56.57,68.52,1.3436470249374574e-18,17.871714805132942
