"","condition","genes"
"6220","FLUMIST (D7)","CROCCP2"
"6221","FLUMIST (D7)","CRYBG3"
"6222","FLUMIST (D7)","CRYZL1"
"6223","FLUMIST (D7)","CSF2RA"
"6224","FLUMIST (D7)","CSNK1A1"
"6225","FLUMIST (D7)","CSNK2A1"
"6226","FLUMIST (D7)","CTBP2"
"6227","FLUMIST (D7)","CTNNA1"
"6228","FLUMIST (D7)","CTSB"
"6229","FLUMIST (D7)","CUL4A"
"6230","FLUMIST (D7)","CWC27"
"6231","FLUMIST (D7)","CXorf38"
"6232","FLUMIST (D7)","CYB5B"
"6233","FLUMIST (D7)","CYBRD1"
"6234","FLUMIST (D7)","CYP20A1"
"6235","FLUMIST (D7)","CYP4V2"
"6236","FLUMIST (D7)","DAB1"
"6237","FLUMIST (D7)","DAGLB"
"6238","FLUMIST (D7)","DAPP1"
"6239","FLUMIST (D7)","DARS1"
"6240","FLUMIST (D7)","DCAF10"
"6241","FLUMIST (D7)","DCAF13"
"6242","FLUMIST (D7)","DCAF6"
"6243","FLUMIST (D7)","DCAF7"
"6244","FLUMIST (D7)","DCLRE1B"
"6245","FLUMIST (D7)","DCP1B"
"6246","FLUMIST (D7)","DCPS"
"6247","FLUMIST (D7)","DDI2"
"6248","FLUMIST (D7)","DDX17"
"6249","FLUMIST (D7)","DDX19A"
"6250","FLUMIST (D7)","DDX23"
"6251","FLUMIST (D7)","INTS6L"
"6252","FLUMIST (D7)","DDX41"
"6253","FLUMIST (D7)","DDX46"
"6254","FLUMIST (D7)","DECR1"
"6255","FLUMIST (D7)","DEF6"
"6256","FLUMIST (D7)","DELE1"
"6257","FLUMIST (D7)","DENND2D"
"6258","FLUMIST (D7)","DENND4B"
"6259","FLUMIST (D7)","DFFA"
"6260","FLUMIST (D7)","DGKZ"
"6261","FLUMIST (D7)","DHPS"
"6262","FLUMIST (D7)","DHRS4-AS1"
"6263","FLUMIST (D7)","DHX16"
"6264","FLUMIST (D7)","DHX32"
"6265","FLUMIST (D7)","DHX33"
"6266","FLUMIST (D7)","DIAPH1"
"6267","FLUMIST (D7)","DIAPH2"
"6268","FLUMIST (D7)","DICER1"
"6269","FLUMIST (D7)","DIP2A"
"6270","FLUMIST (D7)","DIS3L"
"6271","FLUMIST (D7)","DIS3L2"
"6272","FLUMIST (D7)","DLGAP4"
"6273","FLUMIST (D7)","DNAAF5"
"6274","FLUMIST (D7)","DNAJC10"
"6275","FLUMIST (D7)","DNAJC13"
"6276","FLUMIST (D7)","DNAJC16"
"6277","FLUMIST (D7)","DNAJC17"
"6278","FLUMIST (D7)","DNAJC24"
"6279","FLUMIST (D7)","DNAJC7"
"6280","FLUMIST (D7)","DNM1L"
"6281","FLUMIST (D7)","DNMT1"
"6282","FLUMIST (D7)","DOCK9"
"6283","FLUMIST (D7)","DOK2"
"6284","FLUMIST (D7)","DPP3"
"6285","FLUMIST (D7)","DPY19L4"
"6286","FLUMIST (D7)","DPY30"
"6287","FLUMIST (D7)","DPYSL2"
"6288","FLUMIST (D7)","DRAM2"
"6289","FLUMIST (D7)","DTNBP1"
"6290","FLUMIST (D7)","DUSP18"
"6291","FLUMIST (D7)","DUSP22"
"6292","FLUMIST (D7)","DUSP7"
"6293","FLUMIST (D7)","DYM"
"6294","FLUMIST (D7)","ECH1"
"6295","FLUMIST (D7)","ECHDC1"
"6296","FLUMIST (D7)","ECI2"
"6297","FLUMIST (D7)","ECPAS"
"6298","FLUMIST (D7)","EDEM3"
"6299","FLUMIST (D7)","EEA1"
"6300","FLUMIST (D7)","EEF1A1"
"6301","FLUMIST (D7)","EEF2K"
"6302","FLUMIST (D7)","EFCAB14"
"6303","FLUMIST (D7)","CRACR2A"
"6304","FLUMIST (D7)","EFL1"
"6305","FLUMIST (D7)","EHBP1L1"
"6306","FLUMIST (D7)","EHMT1"
"6307","FLUMIST (D7)","EIF2S1"
"6308","FLUMIST (D7)","EIF2S2"
"6309","FLUMIST (D7)","EIF3B"
"6310","FLUMIST (D7)","EIF3J"
"6311","FLUMIST (D7)","EIF4A1"
"6312","FLUMIST (D7)","EIF4ENIF1"
"6313","FLUMIST (D7)","EIF5B"
"6314","FLUMIST (D7)","ELAVL1"
"6315","FLUMIST (D7)","ELK3"
"6316","FLUMIST (D7)","ELOVL1"
"6317","FLUMIST (D7)","ELP3"
"6318","FLUMIST (D7)","EMSY"
"6319","FLUMIST (D7)","ENGASE"
"6320","FLUMIST (D7)","EPS15"
"6321","FLUMIST (D7)","ERI1"
"6322","FLUMIST (D7)","ESYT1"
"6323","FLUMIST (D7)","ESYT2"
"6324","FLUMIST (D7)","EVL"
"6325","FLUMIST (D7)","EWSR1"
"6326","FLUMIST (D7)","EXOC1"
"6327","FLUMIST (D7)","EXOC4"
"6328","FLUMIST (D7)","EXOC5"
"6329","FLUMIST (D7)","EXOSC10"
"6330","FLUMIST (D7)","EXT2"
"6331","FLUMIST (D7)","EYA3"
"6332","FLUMIST (D7)","EZH1"
"6333","FLUMIST (D7)","FADS1"
"6334","FLUMIST (D7)","FCMR"
"6335","FLUMIST (D7)","OTULINL"
"6336","FLUMIST (D7)","FAM111A"
"6337","FLUMIST (D7)","FAM114A2"
"6338","FLUMIST (D7)","FAM117A"
"6339","FLUMIST (D7)","FAM118B"
"6340","FLUMIST (D7)","HYCC1"
"6341","FLUMIST (D7)","RETREG1"
"6342","FLUMIST (D7)","RETREG3"
"6343","FLUMIST (D7)","ATPSCKMT"
"6344","FLUMIST (D7)","ABRAXAS1"
"6345","FLUMIST (D7)","SLF2"
"6346","FLUMIST (D7)","PSME3IP1"
"6347","FLUMIST (D7)","FAM200B"
"6348","FLUMIST (D7)","TASOR"
"6349","FLUMIST (D7)","PIEZO1"
"6350","FLUMIST (D7)","DENND10"
"6351","FLUMIST (D7)","SUPT20H"
"6352","FLUMIST (D7)","RIPOR2"
"6353","FLUMIST (D7)","FAM78A"
"6354","FLUMIST (D7)","FARSB"
"6355","FLUMIST (D7)","FASTKD1"
"6356","FLUMIST (D7)","FBXL20"
"6357","FLUMIST (D7)","FBH1"
"6358","FLUMIST (D7)","FBXO22"
"6359","FLUMIST (D7)","FBXW11"
"6360","FLUMIST (D7)","FBXW2"
"6361","FLUMIST (D7)","FCF1"
"6362","FLUMIST (D7)","FCRL3"
"6363","FLUMIST (D7)","FEZ2"
"6364","FLUMIST (D7)","FGD2"
"6365","FLUMIST (D7)","FGD4"
"6366","FLUMIST (D7)","FH"
"6367","FLUMIST (D7)","FIG4"
"6368","FLUMIST (D7)","FKBP15"
"6369","FLUMIST (D7)","FKBP5"
"6370","FLUMIST (D7)","FLAD1"
"6371","FLUMIST (D7)","FLI1"
"6372","FLUMIST (D7)","FLII"
"6373","FLUMIST (D7)","PSMA3-AS1"
"6374","FLUMIST (D7)","SLC12A2-DT"
"6375","FLUMIST (D7)","TAPT1-AS1"
"6376","FLUMIST (D7)","FLT4"
"6377","FLUMIST (D7)","FNBP1"
"6378","FLUMIST (D7)","FNIP2"
"6379","FLUMIST (D7)","FNTA"
"6380","FLUMIST (D7)","FTSJ3"
"6381","FLUMIST (D7)","FUCA2"
"6382","FLUMIST (D7)","FUS"
"6383","FLUMIST (D7)","FZD2"
"6384","FLUMIST (D7)","G6PC3"
"6385","FLUMIST (D7)","GAB3"
"6386","FLUMIST (D7)","GALM"
"6387","FLUMIST (D7)","GALNT1"
"6388","FLUMIST (D7)","GALNT7"
"6389","FLUMIST (D7)","GALT"
"6390","FLUMIST (D7)","GANAB"
"6391","FLUMIST (D7)","GART"
"6392","FLUMIST (D7)","GATAD1"
"6393","FLUMIST (D7)","GATC"
"6394","FLUMIST (D7)","GBA2"
"6395","FLUMIST (D7)","GCDH"
"6396","FLUMIST (D7)","PAXBP1"
"6397","FLUMIST (D7)","GCN1"
"6398","FLUMIST (D7)","GEMIN6"
"6399","FLUMIST (D7)","GEMIN7"
"6400","FLUMIST (D7)","GGCT"
"6401","FLUMIST (D7)","GGPS1"
"6402","FLUMIST (D7)","GIMAP1"
"6403","FLUMIST (D7)","GIMAP2"
"6404","FLUMIST (D7)","GIMAP4"
"6405","FLUMIST (D7)","GIMAP6"
"6406","FLUMIST (D7)","GIMAP8"
"6407","FLUMIST (D7)","GIN1"
"6408","FLUMIST (D7)","GLB1"
"6409","FLUMIST (D7)","GLCCI1"
"6410","FLUMIST (D7)","GLG1"
"6411","FLUMIST (D7)","GLIPR1"
"6412","FLUMIST (D7)","GLS"
"6413","FLUMIST (D7)","GLT8D1"
"6414","FLUMIST (D7)","GMIP"
"6415","FLUMIST (D7)","GMPR2"
"6416","FLUMIST (D7)","GNL2"
"6417","FLUMIST (D7)","GNPAT"
"6418","FLUMIST (D7)","GNPDA1"
"6419","FLUMIST (D7)","GOLGA3"
"6420","FLUMIST (D7)","GOLGA5"
"6421","FLUMIST (D7)","GOLPH3L"
"6422","FLUMIST (D7)","GON4L"
"6423","FLUMIST (D7)","GOPC"
"6424","FLUMIST (D7)","GOT2"
"6425","FLUMIST (D7)","GPALPP1"
"6426","FLUMIST (D7)","GPATCH2"
"6427","FLUMIST (D7)","GPATCH4"
"6428","FLUMIST (D7)","GPD1L"
"6429","FLUMIST (D7)","GPD2"
"6430","FLUMIST (D7)","GPR171"
"6431","FLUMIST (D7)","GPR75"
"6432","FLUMIST (D7)","GRSF1"
"6433","FLUMIST (D7)","GSE1"
"6434","FLUMIST (D7)","GSR"
"6435","FLUMIST (D7)","GSTK1"
"6436","FLUMIST (D7)","GTF2A1"
"6437","FLUMIST (D7)","GTF2E1"
"6438","FLUMIST (D7)","GTF2H1"
"6439","FLUMIST (D7)","GTF2H5"
"6440","FLUMIST (D7)","GTPBP10"
"6441","FLUMIST (D7)","GUSBP2"
"6442","FLUMIST (D7)","GVINP1"
"6443","FLUMIST (D7)","MACROH2A1"
"6444","FLUMIST (D7)","HADH"
"6445","FLUMIST (D7)","HADHA"
"6446","FLUMIST (D7)","HADHB"
"6447","FLUMIST (D7)","HAUS1"
"6448","FLUMIST (D7)","HCG18"
"6449","FLUMIST (D7)","HDAC1"
"6450","FLUMIST (D7)","HDAC2"
"6451","FLUMIST (D7)","HDDC3"
"6452","FLUMIST (D7)","HDHD2"
"6453","FLUMIST (D7)","HDLBP"
"6454","FLUMIST (D7)","HEATR3"
"6455","FLUMIST (D7)","HELQ"
"6456","FLUMIST (D7)","HELZ"
"6457","FLUMIST (D7)","HERC2P3"
"6458","FLUMIST (D7)","HERC4"
"6459","FLUMIST (D7)","HEXA"
"6460","FLUMIST (D7)","HEXB"
"6461","FLUMIST (D7)","HEXD"
"6462","FLUMIST (D7)","HGSNAT"
"6463","FLUMIST (D7)","HIBCH"
"6464","FLUMIST (D7)","H1-3"
"6465","FLUMIST (D7)","HIVEP3"
"6466","FLUMIST (D7)","HLTF"
"6467","FLUMIST (D7)","HM13"
"6468","FLUMIST (D7)","HMBOX1"
"6469","FLUMIST (D7)","HMOX2"
"6470","FLUMIST (D7)","JPT2"
"6471","FLUMIST (D7)","HNMT"
"6472","FLUMIST (D7)","HNRNPAB"
"6473","FLUMIST (D7)","HNRNPF"
"6474","FLUMIST (D7)","HOOK3"
"6475","FLUMIST (D7)","HPCAL1"
"6476","FLUMIST (D7)","HPS3"
"6477","FLUMIST (D7)","HS2ST1"
"6478","FLUMIST (D7)","HSCB"
"6479","FLUMIST (D7)","HSD17B12"
"6480","FLUMIST (D7)","HSD17B4"
"6481","FLUMIST (D7)","IFT25"
"6482","FLUMIST (D7)","HSPBAP1"
"6483","FLUMIST (D7)","HUWE1"
"6484","FLUMIST (D7)","HYOU1"
"6485","FLUMIST (D7)","IARS1"
"6486","FLUMIST (D7)","IBTK"
"6487","FLUMIST (D7)","ICAM2"
"6488","FLUMIST (D7)","IDH1"
"6489","FLUMIST (D7)","IER3IP1"
"6490","FLUMIST (D7)","IFFO1"
"6491","FLUMIST (D7)","IMMT"
"6492","FLUMIST (D7)","ING4"
"6493","FLUMIST (D7)","INPP4A"
"6494","FLUMIST (D7)","INSR"
"6495","FLUMIST (D7)","INTS10"
"6496","FLUMIST (D7)","INTS3"
"6497","FLUMIST (D7)","INTS7"
"6498","FLUMIST (D7)","INTS8"
"6499","FLUMIST (D7)","IPCEF1"
"6500","FLUMIST (D7)","IPO8"
"6501","FLUMIST (D7)","IPO9"
"6502","FLUMIST (D7)","IQGAP1"
"6503","FLUMIST (D7)","IQGAP2"
"6504","FLUMIST (D7)","ITPRIPL2"
"6505","FLUMIST (D7)","JRK"
"6506","FLUMIST (D7)","KANSL1L"
"6507","FLUMIST (D7)","KAT2B"
"6508","FLUMIST (D7)","KCNE3"
"6509","FLUMIST (D7)","KCNK6"
"6510","FLUMIST (D7)","KCTD12"
"6511","FLUMIST (D7)","KCTD15"
"6512","FLUMIST (D7)","KDELR2"
"6513","FLUMIST (D7)","KDM5A"
"6514","FLUMIST (D7)","KHDC4"
"6515","FLUMIST (D7)","KIAA0319L"
"6516","FLUMIST (D7)","KIAA2026"
"6517","FLUMIST (D7)","KIDINS220"
"6518","FLUMIST (D7)","KIZ"
"6519","FLUMIST (D7)","KLHDC10"
"6520","FLUMIST (D7)","KLHDC3"
"6521","FLUMIST (D7)","KLHDC4"
"6522","FLUMIST (D7)","KLHL7"
"6523","FLUMIST (D7)","KLHL8"
"6524","FLUMIST (D7)","KMT5B"
"6525","FLUMIST (D7)","KRCC1"
"6526","FLUMIST (D7)","KRI1"
"6527","FLUMIST (D7)","KRIT1"
"6528","FLUMIST (D7)","KRTCAP2"
"6529","FLUMIST (D7)","KYAT3"
"6530","FLUMIST (D7)","LACTB2"
"6531","FLUMIST (D7)","LARP4B"
"6532","FLUMIST (D7)","LARS1"
"6533","FLUMIST (D7)","LBH"
"6534","FLUMIST (D7)","LCORL"
"6535","FLUMIST (D7)","LDAH"
"6536","FLUMIST (D7)","LDLRAP1"
"6537","FLUMIST (D7)","LETMD1"
"6538","FLUMIST (D7)","LIAS"
"6539","FLUMIST (D7)","LIMD1"
"6540","FLUMIST (D7)","LINC00324"
"6541","FLUMIST (D7)","LINC01138"
"6542","FLUMIST (D7)","LMAN2"
"6543","FLUMIST (D7)","LMAN2L"
"6544","FLUMIST (D7)","LNPEP"
"6545","FLUMIST (D7)","LNPK"
"6546","FLUMIST (D7)","ENSG00000272447"
"6547","FLUMIST (D7)","NEK2-DT"
"6548","FLUMIST (D7)","LONP1"
"6549","FLUMIST (D7)","LONP2"
"6550","FLUMIST (D7)","LPP"
"6551","FLUMIST (D7)","LPXN"
"6552","FLUMIST (D7)","LRCH3"
"6553","FLUMIST (D7)","LRIG2"
"6554","FLUMIST (D7)","LRRC37A2"
"6555","FLUMIST (D7)","LRRC47"
"6556","FLUMIST (D7)","LRRC8D"
"6557","FLUMIST (D7)","LUC7L"
"6558","FLUMIST (D7)","LUC7L2"
"6559","FLUMIST (D7)","LUC7L3"
"6560","FLUMIST (D7)","LYRM7"
"6561","FLUMIST (D7)","M6PR"
"6562","FLUMIST (D7)","MACF1"
"6563","FLUMIST (D7)","MALAT1"
"6564","FLUMIST (D7)","MANBA"
"6565","FLUMIST (D7)","MAP4K4"
"6566","FLUMIST (D7)","MAPKAP1"
"6567","FLUMIST (D7)","MARS1"
"6568","FLUMIST (D7)","MBNL1"
"6569","FLUMIST (D7)","MBNL2"
"6570","FLUMIST (D7)","MBOAT1"
"6571","FLUMIST (D7)","MCCC2"
"6572","FLUMIST (D7)","MCEE"
"6573","FLUMIST (D7)","MCM3"
"6574","FLUMIST (D7)","MCM5"
"6575","FLUMIST (D7)","MCTS1"
"6576","FLUMIST (D7)","MDFIC"
"6577","FLUMIST (D7)","MDM1"
"6578","FLUMIST (D7)","ME2"
"6579","FLUMIST (D7)","MEAK7"
"6580","FLUMIST (D7)","MED1"
"6581","FLUMIST (D7)","MED11"
"6582","FLUMIST (D7)","MED12"
"6583","FLUMIST (D7)","MEF2A"
"6584","FLUMIST (D7)","MEMO1"
"6585","FLUMIST (D7)","METAP1"
"6586","FLUMIST (D7)","METTL17"
"6587","FLUMIST (D7)","METTL13"
"6588","FLUMIST (D7)","METTL2A"
"6589","FLUMIST (D7)","METTL2B"
"6590","FLUMIST (D7)","METTL5"
"6591","FLUMIST (D7)","METTL8"
"6592","FLUMIST (D7)","MFSD4B"
"6593","FLUMIST (D7)","MFSD8"
"6594","FLUMIST (D7)","MGA"
"6595","FLUMIST (D7)","MGAT2"
"6596","FLUMIST (D7)","MGST1"
"6597","FLUMIST (D7)","MGST2"
"6598","FLUMIST (D7)","MICAL2"
"6599","FLUMIST (D7)","MID1"
"6600","FLUMIST (D7)","RIOX2"
"6601","FLUMIST (D7)","MITD1"
"6602","FLUMIST (D7)","MKKS"
"6603","FLUMIST (D7)","MKLN1"
"6604","FLUMIST (D7)","MLEC"
"6605","FLUMIST (D7)","MLX"
"6606","FLUMIST (D7)","MLXIP"
"6607","FLUMIST (D7)","MMS19"
"6608","FLUMIST (D7)","MOB3B"
"6609","FLUMIST (D7)","MOB1B"
"6610","FLUMIST (D7)","MON2"
"6611","FLUMIST (D7)","MORC2"
"6612","FLUMIST (D7)","MOSPD2"
"6613","FLUMIST (D7)","MPDU1"
"6614","FLUMIST (D7)","MPHOSPH8"
"6615","FLUMIST (D7)","MPHOSPH9"
"6616","FLUMIST (D7)","MPV17"
"6617","FLUMIST (D7)","MRE11"
"6618","FLUMIST (D7)","MRI1"
"6619","FLUMIST (D7)","MRPL57"
"6620","FLUMIST (D7)","MRPL14"
"6621","FLUMIST (D7)","MRPL15"
"6622","FLUMIST (D7)","MRPL18"
"6623","FLUMIST (D7)","MRPL30"
"6624","FLUMIST (D7)","MRPL34"
"6625","FLUMIST (D7)","MRPL36"
"6626","FLUMIST (D7)","MRPL37"
"6627","FLUMIST (D7)","MRPL38"
"6628","FLUMIST (D7)","MRPL48"
"6629","FLUMIST (D7)","MRPS14"
"6630","FLUMIST (D7)","MRPS18B"
"6631","FLUMIST (D7)","MRPS21"
"6632","FLUMIST (D7)","MRPS28"
"6633","FLUMIST (D7)","MRPS31"
"6634","FLUMIST (D7)","MRPS5"
"6635","FLUMIST (D7)","MRPS6"
"6636","FLUMIST (D7)","MRPS9"
"6637","FLUMIST (D7)","MRS2"
"6638","FLUMIST (D7)","MRTO4"
"6639","FLUMIST (D7)","MS4A14"
"6640","FLUMIST (D7)","MS4A6A"
"6641","FLUMIST (D7)","MS4A7"
"6642","FLUMIST (D7)","MSL3"
"6643","FLUMIST (D7)","MTA1"
"6644","FLUMIST (D7)","MTCH2"
"6645","FLUMIST (D7)","MTDH"
"6646","FLUMIST (D7)","MTIF2"
"6647","FLUMIST (D7)","MTIF3"
"6648","FLUMIST (D7)","MTMR11"
"6649","FLUMIST (D7)","MTO1"
"6650","FLUMIST (D7)","MTRF1"
"6651","FLUMIST (D7)","MTX2"
"6652","FLUMIST (D7)","MUS81"
"6653","FLUMIST (D7)","MYCL"
"6654","FLUMIST (D7)","MYDGF"
"6655","FLUMIST (D7)","MZF1"
"6656","FLUMIST (D7)","N4BP2L2"
"6657","FLUMIST (D7)","NAA25"
"6658","FLUMIST (D7)","NAA40"
"6659","FLUMIST (D7)","NAAA"
"6660","FLUMIST (D7)","NACC2"
"6661","FLUMIST (D7)","NADK"
"6662","FLUMIST (D7)","NADSYN1"
"6663","FLUMIST (D7)","NAPB"
"6664","FLUMIST (D7)","NARS1"
"6665","FLUMIST (D7)","NASP"
"6666","FLUMIST (D7)","NBPF1"
"6667","FLUMIST (D7)","NBPF10"
"6668","FLUMIST (D7)","NBPF11"
"6669","FLUMIST (D7)","NBPF12"
"6670","FLUMIST (D7)","NBPF8"
"6671","FLUMIST (D7)","NBPF9"
"6672","FLUMIST (D7)","NBR1"
"6673","FLUMIST (D7)","NCBP1"
"6674","FLUMIST (D7)","NCBP2"
"6675","FLUMIST (D7)","NCEH1"
"6676","FLUMIST (D7)","NCOA3"
"6677","FLUMIST (D7)","NCOA6"
"6678","FLUMIST (D7)","NCOR1"
"6679","FLUMIST (D7)","FTX"
"6680","FLUMIST (D7)","JPX"
"6681","FLUMIST (D7)","NDC1"
"6682","FLUMIST (D7)","NDUFA10"
"6683","FLUMIST (D7)","NDUFA8"
"6684","FLUMIST (D7)","NDUFAF1"
"6685","FLUMIST (D7)","NDUFS1"
"6686","FLUMIST (D7)","NDUFV3"
"6687","FLUMIST (D7)","NEAT1"
"6688","FLUMIST (D7)","NEK4"
"6689","FLUMIST (D7)","NEK7"
"6690","FLUMIST (D7)","NEK9"
"6691","FLUMIST (D7)","NFATC2IP"
"6692","FLUMIST (D7)","NFATC3"
"6693","FLUMIST (D7)","NHLRC3"
"6694","FLUMIST (D7)","NID1"
"6695","FLUMIST (D7)","NIPBL"
"6696","FLUMIST (D7)","NIT1"
"6697","FLUMIST (D7)","NIT2"
"6698","FLUMIST (D7)","NME6"
"6699","FLUMIST (D7)","NMRAL1"
"6700","FLUMIST (D7)","NMT1"
"6701","FLUMIST (D7)","NMT2"
"6702","FLUMIST (D7)","NNT"
"6703","FLUMIST (D7)","NOTCH2NLA"
"6704","FLUMIST (D7)","NPAT"
"6705","FLUMIST (D7)","NPEPPS"
"6706","FLUMIST (D7)","NPIPA1"
"6707","FLUMIST (D7)","NR2C2"
"6708","FLUMIST (D7)","NSMCE4A"
"6709","FLUMIST (D7)","NSUN5"
"6710","FLUMIST (D7)","NSUN5P1"
"6711","FLUMIST (D7)","NSUN5P2"
"6712","FLUMIST (D7)","NT5C2"
"6713","FLUMIST (D7)","NUDCD1"
"6714","FLUMIST (D7)","NUDCD3"
"6715","FLUMIST (D7)","NUDT16"
"6716","FLUMIST (D7)","NUDT7"
"6717","FLUMIST (D7)","NUDT9"
"6718","FLUMIST (D7)","NUMB"
"6719","FLUMIST (D7)","NUP210"
"6720","FLUMIST (D7)","NUP43"
"6721","FLUMIST (D7)","NUP62"
"6722","FLUMIST (D7)","NUP42"
"6723","FLUMIST (D7)","NVL"
"6724","FLUMIST (D7)","OGDH"
"6725","FLUMIST (D7)","OGFOD1"
"6726","FLUMIST (D7)","OGG1"
"6727","FLUMIST (D7)","OGT"
"6728","FLUMIST (D7)","OLIG1"
"6729","FLUMIST (D7)","OMA1"
"6730","FLUMIST (D7)","ORC2"
"6731","FLUMIST (D7)","ORMDL1"
"6732","FLUMIST (D7)","OSBPL11"
"6733","FLUMIST (D7)","OSBPL3"
"6734","FLUMIST (D7)","OSGEPL1"
"6735","FLUMIST (D7)","OSTC"
"6736","FLUMIST (D7)","OSTM1"
"6737","FLUMIST (D7)","OXR1"
"6738","FLUMIST (D7)","PAAF1"
"6739","FLUMIST (D7)","PALB2"
"6740","FLUMIST (D7)","PAM"
"6741","FLUMIST (D7)","TENT2"
"6742","FLUMIST (D7)","PAPSS2"
"6743","FLUMIST (D7)","PAQR8"
"6744","FLUMIST (D7)","PARN"
"6745","FLUMIST (D7)","PARP4"
"6746","FLUMIST (D7)","PARVG"
"6747","FLUMIST (D7)","PBRM1"
"6748","FLUMIST (D7)","PCCA"
"6749","FLUMIST (D7)","PCM1"
"6750","FLUMIST (D7)","PCMT1"
"6751","FLUMIST (D7)","PCMTD1"
"6752","FLUMIST (D7)","PCYOX1"
"6753","FLUMIST (D7)","PCYOX1L"
"6754","FLUMIST (D7)","PDCD11"
"6755","FLUMIST (D7)","PDCD6IP"
"6756","FLUMIST (D7)","PDE4DIP"
"6757","FLUMIST (D7)","PDE6D"
"6758","FLUMIST (D7)","PDE7A"
"6759","FLUMIST (D7)","PDHA1"
"6760","FLUMIST (D7)","PDHB"
"6761","FLUMIST (D7)","PDHX"
"6762","FLUMIST (D7)","PDIA4"
"6763","FLUMIST (D7)","PDIA5"
"6764","FLUMIST (D7)","PDIA6"
"6765","FLUMIST (D7)","PDZD11"
"6766","FLUMIST (D7)","PEX11B"
"6767","FLUMIST (D7)","PFDN6"
"6768","FLUMIST (D7)","PFKP"
"6769","FLUMIST (D7)","PHF20"
"6770","FLUMIST (D7)","PHF20L1"
"6771","FLUMIST (D7)","PHF21A"
"6772","FLUMIST (D7)","PHKA2"
"6773","FLUMIST (D7)","PID1"
"6774","FLUMIST (D7)","PIGF"
"6775","FLUMIST (D7)","PIGG"
"6776","FLUMIST (D7)","PIGM"
"6777","FLUMIST (D7)","PIGV"
"6778","FLUMIST (D7)","PIH1D1"
"6779","FLUMIST (D7)","PIK3C3"
"6780","FLUMIST (D7)","PILRB"
"6781","FLUMIST (D7)","PIN4"
"6782","FLUMIST (D7)","GSAP"
"6783","FLUMIST (D7)","PITPNB"
"6784","FLUMIST (D7)","PITRM1"
"6785","FLUMIST (D7)","PLCB1"
"6786","FLUMIST (D7)","PLGLB1"
"6787","FLUMIST (D7)","PLGLB2"
"6788","FLUMIST (D7)","PLRG1"
"6789","FLUMIST (D7)","PMM2"
"6790","FLUMIST (D7)","PMS1"
"6791","FLUMIST (D7)","PMS2P1"
"6792","FLUMIST (D7)","PMS2P6"
"6793","FLUMIST (D7)","PMS2P2"
"6794","FLUMIST (D7)","PMS2P5"
"6795","FLUMIST (D7)","PNKD"
"6796","FLUMIST (D7)","PNPT1"
"6797","FLUMIST (D7)","POC5"
"6798","FLUMIST (D7)","POGLUT1"
"6799","FLUMIST (D7)","POGZ"
"6800","FLUMIST (D7)","POLI"
"6801","FLUMIST (D7)","POLK"
"6802","FLUMIST (D7)","POLR1B"
"6803","FLUMIST (D7)","POLR1D"
"6804","FLUMIST (D7)","POLR2J2"
"6805","FLUMIST (D7)","POP5"
"6806","FLUMIST (D7)","POT1"
"6807","FLUMIST (D7)","PPID"
"6808","FLUMIST (D7)","PPIE"
"6809","FLUMIST (D7)","PPM1L"
"6810","FLUMIST (D7)","PPP1R12A"
"6811","FLUMIST (D7)","PPP1R21"
"6812","FLUMIST (D7)","PPP2CB"
"6813","FLUMIST (D7)","PPP6R3"
"6814","FLUMIST (D7)","SLC66A3"
"6815","FLUMIST (D7)","PRDM15"
"6816","FLUMIST (D7)","PRDX3"
"6817","FLUMIST (D7)","PREB"
"6818","FLUMIST (D7)","PREP"
"6819","FLUMIST (D7)","PRKACB"
"6820","FLUMIST (D7)","PRKAG1"
"6821","FLUMIST (D7)","PRKAG2"
"6822","FLUMIST (D7)","PRMT2"
"6823","FLUMIST (D7)","PLPBP"
"6824","FLUMIST (D7)","PRPF38A"
"6825","FLUMIST (D7)","PRPSAP1"
"6826","FLUMIST (D7)","PRPSAP2"
"6827","FLUMIST (D7)","PSAP"
"6828","FLUMIST (D7)","PSD4"
"6829","FLUMIST (D7)","PSMA7"
"6830","FLUMIST (D7)","PSMC4"
"6831","FLUMIST (D7)","PSMD1"
"6832","FLUMIST (D7)","PSMD14"
"6833","FLUMIST (D7)","PSMG1"
"6834","FLUMIST (D7)","PTER"
"6835","FLUMIST (D7)","PUM1"
"6836","FLUMIST (D7)","PUS7"
"6837","FLUMIST (D7)","PWWP2A"
"6838","FLUMIST (D7)","PYCR2"
"6839","FLUMIST (D7)","QRSL1"
"6840","FLUMIST (D7)","QSER1"
"6841","FLUMIST (D7)","RAB28"
"6842","FLUMIST (D7)","RAB3D"
"6843","FLUMIST (D7)","RAB3GAP1"
"6844","FLUMIST (D7)","RAB3GAP2"
"6845","FLUMIST (D7)","RAB7A"
"6846","FLUMIST (D7)","RABGAP1"
"6847","FLUMIST (D7)","RAC2"
"6848","FLUMIST (D7)","RAD1"
"6849","FLUMIST (D7)","RAD17"
"6850","FLUMIST (D7)","RAD50"
"6851","FLUMIST (D7)","RAD51C"
"6852","FLUMIST (D7)","RAI1"
"6853","FLUMIST (D7)","RALA"
"6854","FLUMIST (D7)","RALGAPB"
"6855","FLUMIST (D7)","RAP1GDS1"
"6856","FLUMIST (D7)","RAPGEF6"
"6857","FLUMIST (D7)","RAPH1"
