genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
PECAM1,"ChAd-BNT (V2, D7)",-0.47743774308076464,NEUTRAL,1.933766026743578e-4,0.010240480406878973,Immune
PECAM1,"ZF2001 (V3, D07)",-0.479627369692407,NEUTRAL,0.00138691503372209,0.04109083621427119,Immune
PELI3,"ChAd (V1, D7)",-0.24891408392639988,NEUTRAL,0.00154074346100898,0.04405541114912363,Immune
PF4V1,"BNT-I (D26, mild)",-4.584310567737081,DOWN,3.00772050940952e-5,0.0025893409054221963,Immune
PF4V1,"BNT-I (D51, severe)",-3.3592980706311395,DOWN,0.0012877338872965553,0.039089311032452063,Immune
PF4V1,"ChAd-BNT (V2, D3)",-1.6243372778737164,DOWN,5.799671999827354e-6,7.367293111280085e-4,Immune
PF4V1,"ChAd-BNT (V2, D7)",-2.1434529559632716,DOWN,3.683084740585238e-7,8.289747575627631e-5,Immune
PI3,"ChAd (V1, D3)",-2.0651245831597516,DOWN,3.034912716261063e-6,4.4759816244283285e-4,Immune
PI3,"ChAd (V1, D7)",1.586456276349871,UP,2.9781784110375096e-4,0.013970882653323722,Immune
PI3,"ChAd (V2, D7)",-7.401563224829637,DOWN,6.3256157342448e-4,0.023816738369254097,Immune
PI3,"ChAd-BNT (V2, D3)",-3.1776801931008127,DOWN,1.0457998637467804e-8,4.2716080681994245e-6,Immune
PI3,"ChAd-BNT (V2, D7)",-4.029812807840688,DOWN,7.203407202702945e-10,4.3663563297401844e-7,Immune
PI3,"I (D10, severe)",-2.9055514136100724,DOWN,5.658532121938397e-5,0.004150732962528754,Immune
PI3,"I (D26, severe)",-2.3666422587197826,DOWN,0.0010245041485420119,0.03340511277172006,Immune
PIK3AP1,"ChAd (V1, D3)",0.3782986570140071,NEUTRAL,1.8746800018463706e-6,3.0697314401731515e-4,Immune
PIK3AP1,"ChAd-BNT (V2, D3)",0.5925838977438087,NEUTRAL,2.4274713830599272e-9,1.2280116585057927e-6,Immune
PIK3CA,"BNT-I-BNT (D51, severe)",-0.7330180355020823,NEUTRAL,6.709272046576099e-4,0.024804520164372255,Immune
PIK3CA,"ChAd (V1, D3)",-0.1943553749514301,NEUTRAL,3.0428357060036977e-4,0.014182141032673306,Immune
PIK3CA,"ChAd (V1, D7)",0.22670025665896107,NEUTRAL,2.192660748477866e-5,0.0020397296000713716,Immune
PIK3CA,"ChAd-BNT (V2, D3)",-0.21146334445212375,NEUTRAL,0.00168815826604672,0.04686682465127836,Immune
PIK3R1,BNT-I (D1),0.7434451065939691,NEUTRAL,4.084888094251886e-4,0.017482550205411795,Immune
PIK3R1,"ChAd-BNT (V2, D3)",-0.6262758700544371,NEUTRAL,3.585777106504693e-7,8.116981848819688e-5,Immune
PIK3R1,"ChAd-BNT (V2, D7)",-0.5720955341663352,NEUTRAL,7.283008586043763e-5,0.005012301330489868,Immune
PIK3R1,"ZF2001 (V3, D14)",0.8572202829292349,NEUTRAL,8.781252104085641e-5,0.0057368971132019655,Immune
PIK3R6,"I (D10, severe)",-1.315701632200985,DOWN,1.1361615432688161e-4,0.006931486761259049,Immune
PKHD1L1,"BNT-I (D51, severe)",-2.3698325309979262,DOWN,7.291291197433613e-4,0.026322533024684732,Immune
PKHD1L1,"BNT-I-BNT (D51, severe)",-2.3176777267481183,DOWN,9.234928772236286e-4,0.03103256206431382,Immune
PKHD1L1,"ChAd-BNT (V2, D3)",-0.7718001001256221,NEUTRAL,2.9530507528933883e-6,4.380463351288911e-4,Immune
PKHD1L1,"ChAd-BNT (V2, D7)",-0.6037692125302255,NEUTRAL,0.00179444485543392,0.048822625794813924,Immune
PKHD1L1,"I (D51, severe)",-1.9560255687803956,DOWN,1.6905372309718042e-4,0.00927092495079031,Immune
PKNOX1,"I (D10, moderate)",0.9642236558811825,NEUTRAL,3.786455578314615e-4,0.016574700307875966,Immune
PLCG1,"ChAd-BNT (V2, D7)",0.34776757944076,NEUTRAL,0.00125403147433281,0.03837593764577504,Immune
PLCG2,"ChAd (V1, D7)",0.2451512111004582,NEUTRAL,8.181272031574392e-5,0.005441922928385743,Immune
PLCG2,"I (D26, severe)",-1.0981143549282664,DOWN,1.3328234367248461e-5,0.00139695368414298,Immune
PLD3,"ChAd (V1, D3)",0.22830378272472407,NEUTRAL,0.00111925462190243,0.03552673137277141,Immune
PLD3,"I (D10, severe)",-1.05685473223948,DOWN,5.233960040449488e-4,0.020839917399860085,Immune
PLEKHM2,"ZF2001 (V3, D07)",-0.532382558493183,NEUTRAL,7.421596591872054e-4,0.026651439911547833,Immune
PML,"ChAd-BNT (V2, D3)",0.33708914754183283,NEUTRAL,0.00106165716577589,0.034216327994425456,Immune
PMS2,"BNT-I (D26, severe)",0.5732534435789273,NEUTRAL,0.00144040732997468,0.042117586742641606,Immune
PMS2,"I (D26, moderate)",0.4827761217181099,NEUTRAL,0.0017215864812196318,0.04748197909928406,Immune
PNMA1,"ChAd (V1, D3)",-0.2370080968391376,NEUTRAL,6.630147374445475e-6,8.149316479464297e-4,Immune
PNP,"BBIBP (V3, D07)",-0.6272309591116402,NEUTRAL,9.58620462908694e-4,0.03185168687323577,Immune
PNP,"ChAd (V1, D3)",0.2609041603069528,NEUTRAL,7.211762383047332e-5,0.004976998024415021,Immune
PNP,"I (D10, severe)",-1.1550795000070502,DOWN,6.290353386056763e-4,0.02372259967938149,Immune
POU2F2,"ChAd (V1, D3)",0.18616915006497697,NEUTRAL,0.00170309272245022,0.04713102915696004,Immune
PPARG,"I (D26, moderate)",-3.027817772792041,DOWN,2.3575416227041346e-4,0.011821013205149396,Immune
PPARG,"I (D26, severe)",-3.4308940817566618,DOWN,5.773957945836456e-4,0.022347886192138653,Immune
PPARG,"I (D51, severe)",-3.5309815744925874,DOWN,4.20689881769364e-4,0.01785720616122836,Immune
PPIB,"ChAd (V1, D7)",0.4673607083022197,NEUTRAL,7.920929553846455e-8,2.328436451648704e-5,Immune
PPIB,"I (D26, moderate)",1.208009229290336,UP,1.7190478667877327e-4,0.009383851429262239,Immune
PPP2CA,"BBIBP (V3, D07)",-0.5158017600061837,NEUTRAL,1.1822519405983056e-4,0.007139306114898695,Immune
PPP2CA,"BBIBP (V3, D14)",-0.469024970044637,NEUTRAL,4.651796400318944e-4,0.01915433688442011,Immune
PPP2CA,"BBIBP (V3, D28)",-0.460787017879323,NEUTRAL,5.823311627207135e-4,0.02247627111854301,Immune
PPP2CA,"BNT-I (D26, mild)",-0.7666185313041765,NEUTRAL,0.0016753823188099567,0.046641929382448946,Immune
PPP2CA,"BNT-I (D26, severe)",-1.0155820741368267,DOWN,2.4177595155003403e-8,8.70522899219198e-6,Immune
PPP2CA,"BNT-I (D51, severe)",-1.1834988245958806,DOWN,1.2603233843191238e-6,2.250542541204747e-4,Immune
PPP2CA,"BNT-I-BNT (D51, severe)",-0.9862826026507951,NEUTRAL,5.295697705374955e-5,0.0039485121707189316,Immune
PPP2CA,"ChAd-BNT (V2, D3)",-0.30745594138964993,NEUTRAL,5.408297143539123e-5,0.0040125052952849445,Immune
PPP2CA,"ChAd-BNT (V2, D7)",-0.4566931839531688,NEUTRAL,3.128606744412038e-7,7.239406625443605e-5,Immune
PPP2CA,"I (D10, moderate)",0.5923349427520154,NEUTRAL,1.4182437198218301e-4,0.008162982390317595,Immune
PPP2CA,"I (D26, moderate)",-1.1046741672136964,DOWN,1.3344387104642291e-12,1.8498764120998453e-9,Immune
PPP2CA,"I (D26, severe)",-1.0728869430066656,DOWN,3.740696656948825e-9,1.7749043971057469e-6,Immune
PPP2CA,"I (D51, moderate)",-1.1298932605661005,DOWN,5.39371910062076e-10,3.415737458576883e-7,Immune
PPP2CA,"I (D51, severe)",-0.9821975883605513,NEUTRAL,6.718250878619825e-8,2.0361390397058966e-5,Immune
PPP2CA,"ZF2001 (V3, D07)",-0.8281825114096303,NEUTRAL,7.642437023987785e-10,4.597077669630909e-7,Immune
PPP2R1A,"ChAd (V1, D3)",0.15789673222251907,NEUTRAL,0.00155634167079975,0.044362265464783966,Immune
PPP2R1A,"ChAd-BNT (V2, D3)",-0.2478514233865285,NEUTRAL,7.291025640742389e-5,0.005015470990854327,Immune
PPP2R1A,"ChAd-BNT (V2, D7)",-0.25654636636522526,NEUTRAL,4.6054175817554e-4,0.019023946434058216,Immune
PPP3CA,"ChAd-BNT (V2, D3)",-0.3071133941928885,NEUTRAL,1.054492550302902e-6,1.9475571440302113e-4,Immune
PPP3CA,"ChAd-BNT (V2, D7)",-0.3884625673839926,NEUTRAL,1.393811483273733e-7,3.7337173104963196e-5,Immune
PPP3CB,"ChAd (V1, D3)",0.137562328105918,NEUTRAL,6.442735909160244e-5,0.004572620977255599,Immune
PPP3CB,"ZF2001 (V3, D14)",-0.3349255834170512,NEUTRAL,1.2498641422753698e-4,0.007438617954824775,Immune
PRDX1,"ChAd (V1, D3)",0.4874597298147649,NEUTRAL,1.92999231835133e-10,1.391386500103229e-7,Immune
PRKCD,"ChAd (V1, D3)",0.3098046306349541,NEUTRAL,4.173563021741101e-5,0.0033095988201037392,Immune
PRKCQ,"ChAd-BNT (V2, D3)",-0.3442928591999142,NEUTRAL,9.305843635393084e-5,0.005989229592035972,Immune
PRKDC,"ChAd-BNT (V2, D3)",0.16048782865906538,NEUTRAL,5.747932236677137e-4,0.02228422061484029,Immune
PRKDC,"I (D10, moderate)",1.4718593891056457,UP,7.165424513610681e-5,0.004952590341803523,Immune
PSEN1,"ChAd (V1, D3)",0.1825577999821907,NEUTRAL,1.243835320157807e-4,0.00741925025679492,Immune
PSEN1,"ChAd-BNT (V2, D7)",-0.31019359430064625,NEUTRAL,8.918044478861563e-6,0.0010252841917165678,Immune
PSMA1,"BBIBP (V3, D14)",-0.33070909112528013,NEUTRAL,4.736267075488354e-5,0.003642476392610972,Immune
PSMA1,"BBIBP (V3, D28)",-0.25992667288109594,NEUTRAL,0.00135879345192888,0.04054796684533838,Immune
PSMA1,"ZF2001 (V3, D07)",-0.3744987938326955,NEUTRAL,4.7502559962190615e-6,6.324919157010661e-4,Immune
PSMB8,"ChAd (V1, D3)",0.3247225415972653,NEUTRAL,4.8945785954425424e-8,1.56815251592769e-5,Immune
PSMB8,"ChAd-BNT (V2, D3)",0.25496416457059856,NEUTRAL,6.2012215648268e-4,0.023489245121898143,Immune
PSMB9,"ChAd (V1, D3)",0.6140504577249896,NEUTRAL,8.649795438289258e-11,6.890914051430606e-8,Immune
PSME1,"ChAd (V1, D3)",0.31712658349602013,NEUTRAL,1.4764169145492768e-6,2.552752580244246e-4,Immune
PSME1,"I (D26, moderate)",-0.9478372219216513,NEUTRAL,0.001183066216023764,0.03693598480006942,Immune
PSME1,"ZF2001 (V3, D07)",-0.3791170756760551,NEUTRAL,0.0015571247704044,0.04437391354686475,Immune
PSME1,"ZF2001 (V3, D14)",-0.3883504446829251,NEUTRAL,0.00117049814449891,0.03667680784815737,Immune
PTAFR,"ChAd-BNT (V2, D7)",-0.7818056756204267,NEUTRAL,5.3055892698258284e-5,0.003954006960284274,Immune
PTAFR,"I (D10, severe)",-2.0136563233706664,DOWN,1.358777428927247e-7,3.6647212999972616e-5,Immune
PTAFR,"I (D26, severe)",-1.3797607122078017,DOWN,3.0276220243412777e-4,0.014135677218113974,Immune
PTAFR,"ZF2001 (V3, D07)",-0.8968152512311675,NEUTRAL,7.129109107324055e-6,8.621693002978005e-4,Immune
PTAFR,"ZF2001 (V3, D14)",-0.7737026098386905,NEUTRAL,1.0628736373626277e-4,0.0065987329965039665,Immune
PTGER4,"BBIBP (V3, D07)",-0.5424087419509785,NEUTRAL,0.00125880120978059,0.038472226109719995,Immune
PTGER4,"ChAd-BNT (V2, D3)",-0.38748622106155656,NEUTRAL,3.3300758016446423e-4,0.01511819649243825,Immune
PTGER4,"ChAd-BNT (V2, D7)",-0.39490418603498817,NEUTRAL,0.00180894265131774,0.04908734890213233,Immune
PTGER4,"ZF2001 (V3, D07)",-0.6399996213449284,NEUTRAL,1.4342909128579065e-4,0.008230858992121462,Immune
PTMS,"BNT-I (D10, severe)",-0.8276081323900548,NEUTRAL,0.0014150909920100693,0.04163674665848473,Immune
PTMS,"I (D26, moderate)",-1.5720440570620047,DOWN,1.251267952060982e-9,7.010805527073311e-7,Immune
PTMS,"I (D26, severe)",-1.5029098526742857,DOWN,7.517887726448272e-7,1.488226235187976e-4,Immune
PTMS,"I (D51, severe)",-1.003372380729567,DOWN,7.85518524398555e-4,0.027736082176984585,Immune
PTPN11,"BNT-I (D26, severe)",0.38051866249831473,NEUTRAL,0.0010583327359282029,0.03415012058311388,Immune
PTPN11,"ChAd (V1, D7)",0.12517043181075946,NEUTRAL,5.527989909394218e-4,0.02166095115273959,Immune
PTPN11,"ChAd-BNT (V2, D3)",0.16534388937539665,NEUTRAL,2.918026573776883e-4,0.013760483934725069,Immune
PTPN11,"ZF2001 (V3, D14)",-0.3901892207716219,NEUTRAL,0.00159695991326111,0.04515349500222824,Immune
PTPN2,"ChAd (V1, D3)",0.2158869992067016,NEUTRAL,4.065329321301113e-10,2.67268902115756e-7,Immune
PTPN2,"ChAd-BNT (V2, D3)",0.20902559510109472,NEUTRAL,1.2963694575537752e-6,2.3014709167033475e-4,Immune
PTPRC,"ChAd-BNT (V2, D3)",0.23679416261390276,NEUTRAL,9.532172648792088e-5,0.006090233717849148,Immune
PTPRC,"I (D10, moderate)",0.7119906910333047,NEUTRAL,1.4762821972582514e-4,0.008397111207337642,Immune
PTPRJ,BNT-I (D4),1.0943554140995686,UP,2.3524368907798743e-4,0.011806032682022379,Immune
PTX3,"BBIBP (V3, D07)",-1.374612666089543,DOWN,2.8644584281464632e-06,4.280510204687453e-4,Immune
PTX3,"BBIBP (V3, D14)",-1.2151892578423045,DOWN,3.454893841670721e-5,0.00287005951163207,Immune
PTX3,"BBIBP (V3, D28)",-1.148535741213414,DOWN,8.857302835728297e-5,0.005773055408477124,Immune
PTX3,"ChAd-BNT (V2, D7)",-1.2255390414806608,DOWN,2.998368119261187e-7,6.987502317576475e-5,Immune
PTX3,"I (D10, moderate)",2.2289582703226385,UP,3.2157137772077916e-5,0.002718291743898625,Immune
PTX3,"I (D26, moderate)",-1.9615184800694705,DOWN,2.7651857347619374e-4,0.013247026860653629,Immune
PTX3,"I (D51, moderate)",-1.9812577678460213,DOWN,0.001687124322764014,0.04685187438019402,Immune
PTX3,"ZF2001 (V3, D07)",-2.625498844237999,DOWN,8.148914829723268e-18,3.576547400828279e-14,Immune
PTX3,"ZF2001 (V3, D14)",-1.1159902394604002,DOWN,1.4380094684112831e-4,0.008246707242470105,Immune
PTX3,"ZF2001 (V3, D28)",-0.9332805872410632,NEUTRAL,0.00144356550750834,0.042174195237617264,Immune
PURA,BNT-I (D1),-0.9367712635185058,NEUTRAL,0.0018565919571241,0.04997694825897968,Immune
PURA,"I (D26, moderate)",1.1822586798226158,UP,2.0144845429029054e-4,0.010562907360881389,Immune
PURA,"I (D26, severe)",1.314728498850689,UP,3.962559368261174e-4,0.017117422285875906,Immune
PURA,"I (D51, moderate)",1.2082923641139078,UP,0.0011342890735357531,0.03586000507413092,Immune
PURA,"ZF2001 (V3, D28)",-0.4866526466663452,NEUTRAL,6.096101382920342e-4,0.023224691083176038,Immune
RAB10,"ChAd (V1, D3)",0.5001539677174841,NEUTRAL,8.474615500147093e-10,5.015052098043039e-7,Immune
RAB10,"ChAd (V1, D7)",-0.2824029982035212,NEUTRAL,4.896428993062555e-4,0.019853374579496843,Immune
RAB10,"ChAd-BNT (V2, D3)",0.36998918272656967,NEUTRAL,2.867537414045694e-4,0.013587672748543073,Immune
RAB11FIP2,"BBIBP (V3, D28)",-0.3082737583264744,NEUTRAL,9.564204131277853e-4,0.03179195780062469,Immune
RAB11FIP2,"ChAd (V1, D3)",-0.2177421170975163,NEUTRAL,6.745334271148469e-5,0.004735776154238645,Immune
RAB27A,BNT-I (D4),1.0642431393984175,UP,8.409462165078466e-4,0.02906221468066438,Immune
RAB3B,"ZF2001 (V3, D07)",1.277081171782575,UP,1.188554493750495e-4,0.007168233473629608,Immune
RAB43,"ChAd (V2, D3)",1.9974693319286836,UP,6.315718717622492e-5,0.004509897422444696,Immune
RAB43,"ChAd-BNT (V2, D3)",1.2220006828683687,UP,1.4629975375206768e-5,0.0015032796205348786,Immune
RAB43,"ZF2001 (V3, D07)",-0.6666450809331628,NEUTRAL,1.6283169784996067e-5,0.001634041166798111,Immune
RAB44,"I (D10, severe)",-1.192988992408162,DOWN,0.0012255238600280306,0.03778299853645472,Immune
RAB44,I-I (D5),1.6161299224607748,UP,0.00102312010809188,0.033374831325902285,Immune
RAB4A,"ChAd-BNT (V2, D3)",-0.18572240257438663,NEUTRAL,2.599744336701644e-4,0.012673482932196377,Immune
RAB4A,"ChAd-BNT (V2, D7)",-0.2300573488676189,NEUTRAL,1.1503909574032364e-4,0.006996822902600715,Immune
RAB4A,"ZF2001 (V3, D07)",-0.4521334509550739,NEUTRAL,0.0014307810559613203,0.041933115511593254,Immune
RAB4A,"ZF2001 (V3, D14)",-0.4425730659418073,NEUTRAL,0.00174824805016276,0.04800461630441775,Immune
RAB5B,"ZF2001 (V3, D14)",-0.2458812789525292,NEUTRAL,5.485573186982649e-4,0.021538366445626334,Immune
RAB6A,"ChAd-BNT (V2, D7)",-0.23651374502515407,NEUTRAL,2.7791233284757053e-6,4.176707794839674e-4,Immune
RAET1G,"ZF2001 (V3, D07)",2.4762608255592475,UP,0.00129184445530868,0.03917773675517391,Immune
RAG1,"I (D51, moderate)",1.556827155529567,UP,6.629043106731079e-4,0.024610244654943235,Immune
RAP1GAP,"BBIBP (V3, D28)",2.819433017339525,UP,0.00106266841508001,0.03423379004800075,Immune
RAP1GAP,BNT-I (D1),2.7057075007331117,UP,2.0231472969537676e-4,0.01059777944306226,Immune
RAP1GAP,"BNT-I-BNT (D51, severe)",-2.848241850278966,DOWN,4.860851601733387e-4,0.01976236982728745,Immune
RAP1GAP,"ChAd (V1, D3)",-0.8872767128192496,NEUTRAL,6.875084273982853e-5,0.004803747249782943,Immune
RAP1GAP,"ChAd-BNT (V2, D7)",-1.0657637369281263,DOWN,0.00143533540963793,0.04201204453303158,Immune
RAP1GAP,"I (D26, moderate)",-1.9184046221094933,DOWN,1.4303361230250206e-4,0.008215623639420194,Immune
RAP1GAP,"I (D26, severe)",-2.6638784762251237,DOWN,1.125357368517743e-5,0.001224449004773969,Immune
RAP1GAP,"I (D51, moderate)",-1.8586066260047778,DOWN,0.0016844685670115453,0.04681377742046353,Immune
RAP1GAP2,BNT-I (D1),0.5232769582316577,NEUTRAL,8.308517005770819e-4,0.02882263100237067,Immune
RASGRP1,"ZF2001 (V3, D28)",-0.49457665079931534,NEUTRAL,2.0652823027558572e-4,0.01075608962226507,Immune
RBPJ,"BNT-I (D26, severe)",-0.8512305700045277,NEUTRAL,8.46793639695427e-4,0.029215305083983494,Immune
RBPJ,"ChAd (V1, D7)",0.2476963047548685,NEUTRAL,3.914958210696931e-4,0.016977551794808633,Immune
RBPJ,"I (D10, moderate)",0.8100526746871269,NEUTRAL,2.077228237854822e-4,0.010804059863276273,Immune
RBPJ,"I (D26, moderate)",-0.7999950632131515,NEUTRAL,2.493452100874076e-4,0.01230440957428275,Immune
RBPJ,"I (D26, severe)",-1.031947563926927,DOWN,5.223368121320149e-5,0.003913785836271254,Immune
RBX1,"ChAd (V1, D3)",0.4539595759101879,NEUTRAL,5.073587730779113e-10,3.238968157657203e-7,Immune
RC3H1,"BNT-I (D26, severe)",-0.9793264416073286,NEUTRAL,1.4870366566473883e-4,0.00843693347820894,Immune
RC3H1,"I (D26, moderate)",-0.7717316392276583,NEUTRAL,4.800808427322417e-4,0.019593039760982502,Immune
RC3H1,"I (D26, severe)",-1.100083131199027,DOWN,2.0348732055316223e-5,0.0019287167878237295,Immune
RC3H1,"ZF2001 (V3, D28)",-0.2588017621761178,NEUTRAL,0.00133743651060768,0.0401150978651186,Immune
REL,"BNT-I-BNT (D51, severe)",-2.2380067371995986,DOWN,1.7505121626942814e-5,0.0017225682904189281,Immune
REL,"ChAd (V1, D3)",-0.389670724977138,NEUTRAL,9.191505960353736e-5,0.005934173707464254,Immune
RELA,"ZF2001 (V3, D07)",-0.3010613591038678,NEUTRAL,5.99353934616971e-4,0.022952178474561994,Immune
RELB,"ChAd-BNT (V2, D7)",-0.5296909448087735,NEUTRAL,2.0055020751006414e-4,0.010529202429744615,Immune
RELB,"ZF2001 (V3, D07)",-0.7421207686120458,NEUTRAL,1.0684513914935261e-4,0.006622086536447987,Immune
RGS1,"BBIBP (V3, D07)",-1.564304299705762,DOWN,6.689747682716915e-7,1.3525317312682817e-4,Immune
RGS1,"BBIBP (V3, D28)",-1.1881826603977192,DOWN,1.58717875449295e-4,0.008850531086484096,Immune
RGS1,"ChAd (V2, D7)",-1.958965999111474,DOWN,0.00108053142459123,0.03465380519866044,Immune
RGS1,"ChAd-BNT (V2, D3)",-0.8294428875418035,NEUTRAL,1.6668676998925213e-6,2.8072936289213145e-4,Immune
RGS1,I-I (D5),-2.909646214735362,DOWN,0.00179185602851797,0.048786099585935716,Immune
RGS1,"ZF2001 (V3, D07)",-1.1279697755655154,DOWN,3.389830995032583e-4,0.0153132134267692,Immune
RHOA,"BNT-I (D26, severe)",-0.8773568678097405,NEUTRAL,1.213230499775209e-4,0.007277241326335928,Immune
RHOA,"ChAd (V1, D3)",0.2276098196988179,NEUTRAL,1.3852498635230268e-6,2.4252002970765715e-4,Immune
RHOA,"ChAd-BNT (V2, D7)",-0.2631139707249804,NEUTRAL,1.4262923790900293e-4,0.008200346458349862,Immune
RHOA,"I (D26, moderate)",-0.9912550587319456,NEUTRAL,3.954829375875759e-7,8.790765063885377e-5,Immune
RHOA,"I (D26, severe)",-1.1714432790592615,DOWN,2.874495773323867e-7,6.763669291442704e-5,Immune
RHOA,"I (D51, moderate)",-0.7740567878485716,NEUTRAL,6.960494651824124e-4,0.025464559395668284,Immune
RHOA,"ZF2001 (V3, D07)",-0.4938595802400031,NEUTRAL,1.2693353800248217e-5,0.0013437817937537817,Immune
RNASE2,"ChAd (V1, D3)",1.088387157384818,UP,3.19000147910295e-17,1.2609689259945123e-13,Immune
RNASE2,"ChAd-BNT (V2, D3)",0.7972707856453918,NEUTRAL,7.803072577106108e-7,1.5337915545554032e-4,Immune
RNASE2,"I (D26, moderate)",-2.1607912582483575,DOWN,0.0017411759188727452,0.04786358151725748,Immune
RNASE3,"BNT-I (D10, severe)",2.446409860577824,UP,0.0017580680334038392,0.04816870654303463,Immune
RNASE3,"I (D26, severe)",-2.919050694119931,DOWN,0.0015697230769118305,0.0446104598856116,Immune
RNASE4,"BNT-I (D26, mild)",-2.7595222418375345,DOWN,4.4089868628021143e-4,0.01842950676658079,Immune
RNASE4,"BNT-I (D26, severe)",-2.088459081294311,DOWN,3.2892495065619794e-4,0.014983795139399328,Immune
RNASE4,"I (D26, moderate)",-2.4119679420606572,DOWN,1.2548392972708949e-6,2.2432849433114293e-4,Immune
RNASE4,"I (D26, severe)",-2.230069006775759,DOWN,1.255347449808113e-4,0.007464223185615511,Immune
RNASE4,"I (D51, moderate)",-2.179680146417297,DOWN,1.7731287382741423e-4,0.009602212267721871,Immune
RNASE4,"I (D51, severe)",-2.529802844717868,DOWN,1.4344424734677117e-5,0.0014805460948713485,Immune
RNF135,"ChAd (V1, D3)",0.5895817505546121,NEUTRAL,2.457939796121759e-14,5.548044151093205e-11,Immune
RNF135,"ChAd-BNT (V2, D3)",0.3289549231045273,NEUTRAL,6.758192344726306e-4,0.02492837264443796,Immune
RNF135,"I (D26, moderate)",-1.603680839743397,DOWN,2.5241019180574214e-4,0.012403595399433521,Immune
RNF135,"I (D26, severe)",-1.7954453230378733,DOWN,4.537440870880389e-4,0.01881545460525281,Immune
RNF135,"ZF2001 (V3, D07)",-0.4427090020188693,NEUTRAL,8.847231264459352e-4,0.030131344412142616,Immune
RNF19B,"BBIBP (V3, D07)",-0.94374466834957,NEUTRAL,7.926105575208505e-8,2.3292357512444955e-5,Immune
RNF19B,"BBIBP (V3, D14)",-0.917411313153827,NEUTRAL,1.804947417499353e-7,4.6209237258578294e-5,Immune
RNF19B,"BBIBP (V3, D28)",-1.0034433698898235,DOWN,1.146452137606886e-8,4.64271978618632e-6,Immune
RNF19B,"ChAd-BNT (V2, D7)",-0.6482929262205371,NEUTRAL,5.240352223853972e-5,0.0039218575841989045,Immune
RNF19B,"I (D10, moderate)",1.0125346025935862,UP,0.0011529936208209235,0.036273503608433594,Immune
RNF19B,"I (D26, severe)",-1.4852638145717019,DOWN,4.485840865598963e-5,0.0034981256422192933,Immune
RNF19B,"ZF2001 (V3, D07)",-1.2137345812659175,DOWN,5.530476243505395e-12,6.5866929884977734e-9,Immune
RNF213,"ChAd (V1, D7)",-0.28951013036475337,NEUTRAL,1.716361488814524e-5,0.0016974404135498323,Immune
RNF213,"ChAd (V2, D3)",0.5772875856212513,NEUTRAL,1.524827169407347e-4,0.008594341129421656,Immune
RNF213,"ChAd-BNT (V2, D3)",0.8238432815081994,NEUTRAL,2.7811037121329066e-22,2.1971206018999585e-18,Immune
RORC,"BNT-I (D26, severe)",2.634460617772118,UP,3.0264328621938434e-6,4.466029617058834e-4,Immune
RORC,"BNT-I (D51, severe)",2.7330859722759633,UP,2.699660211991553e-4,0.013020627665000223,Immune
RORC,"BNT-I-BNT (D51, severe)",3.5516207408513685,UP,2.031912234221964e-6,3.2748987898662706e-4,Immune
RORC,"ChAd (V2, D3)",-1.0292771655456276,DOWN,4.723264185260223e-4,0.01936695772588094,Immune
RORC,"I (D26, moderate)",2.288801827064503,UP,2.4957584631675466e-6,3.8378671525646777e-4,Immune
RORC,"I (D26, severe)",2.591547937238612,UP,4.318564260635842e-6,5.867139021112427e-4,Immune
RORC,"I (D51, moderate)",2.2955197458225283,UP,4.8401597631477515e-5,0.003702253589494186,Immune
RORC,"I (D51, severe)",2.18641485975706,UP,1.093854969255023e-4,0.006738563141257497,Immune
RORC,"ZF2001 (V3, D14)",-1.6156242363431508,DOWN,7.81752935400342e-4,0.02764438060245319,Immune
RPL13A,"ChAd-BNT (V2, D3)",-0.48506543620688114,NEUTRAL,2.882765414747248e-7,6.77821127609493e-5,Immune
RPL22,"ChAd (V1, D3)",-0.26017245255848176,NEUTRAL,2.0738778304018697e-5,0.0019562982434382196,Immune
RPL22,"ChAd-BNT (V2, D3)",-0.3146214286384297,NEUTRAL,3.907305466899775e-5,0.0031474276795273957,Immune
RPL22,"I (D26, moderate)",0.8885708726931081,NEUTRAL,0.0014915133789755953,0.04309881751553959,Immune
RPL30,"ChAd-BNT (V2, D3)",-0.3403361222006965,NEUTRAL,6.41519851541025e-5,0.00455799540470304,Immune
RPL39,"BBIBP (V3, D14)",-0.8163460860367651,NEUTRAL,3.479669379809937e-4,0.015608969646620594,Immune
RPL39,"ChAd-BNT (V2, D3)",-0.426934053586594,NEUTRAL,4.20237144479369e-4,0.017843581222129076,Immune
RPL39,I-I (D5),-2.32169038998601,DOWN,0.0017547632176558,0.04812229108960249,Immune
RPS6,"ChAd (V1, D3)",-0.3618247021815505,NEUTRAL,5.464862761549578e-8,1.7189132913294602e-5,Immune
RPS6,"ChAd-BNT (V2, D3)",-0.29059122847427155,NEUTRAL,4.868663316972439e-4,0.01978564414617425,Immune
RPS6KA3,BNT-I (D4),0.827519222865911,NEUTRAL,3.381166803769022e-4,0.01528936730050106,Immune
RPS6KA3,"ChAd-BNT (V2, D3)",0.23571080674950723,NEUTRAL,8.034898605462753e-5,0.005370692103821057,Immune
RPS6KA3,"ZF2001 (V3, D14)",-0.2984914872610193,NEUTRAL,4.134661339451515e-4,0.017636763472144094,Immune
