Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"ChAd (V1, D7)","I (D10, moderate)",0.251,168,211,289,379,457,"A2M, ABCA13, ACSL1, ADAP2, ADCY9, ANKH, ANXA1, ANXA3, APEH, ARG1, ARL4C, ATF3, BMX, BPI, C1QB, C1R, C1orf162, C2, CAMP, CASP1, CAV1, CCDC150, CCL4, CCNE1, CCR6, CCR7, CCR9, CD177, CD24, CD244, CD28, CD38, CD3D, CD4, CD5, CD53, CDK14, CEACAM6, CEBPD, CFB, CHIT1, CHUK, CIITA, CLEC10A, CRISP3, CSF1R, CSK, CX3CR1, CXCL11, CXCL2, CXCR3, DDX58, DEFA4, DENND5B, DERL3, DOK3, DUSP1, EDNRB, ESCO2, FAM46A, FCER1G, FCGR1A, FZD5, GCA, GCH1, GZMH, HLA-DPA1, HMGB2, IFI27, IFI6, IFIH1, IFNGR1, IGFBP7, IGLL5, IL10, IL12RB1, IL1R1, IL1R2, IL7R, IQGAP3, ITGAL, ITM2C, JUN, KCNJ15, KCNMB3, KCNN3, KLF4, KLHL14, LBH, LCN2, LEF1, LMO2, LRRK2, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, METTL7A, MFSD1, MMP19, MMP8, MS4A4A, MXD1, MYBL1, NFKBIA, OAS1, OAS3, OLFM4, P2RY2, PARP9, PKMYT1, PLD4, PLEKHF1, PLXNB2, POU2AF1, PPAP2B, PTGER2, PTGS2, PTX3, PVRIG, QPCT, RAB32, RNASE3, ROPN1L, RTN1, S100P, SAMSN1, SCD, SDC1, SELL, SH2B1, SH2D1A, SIGLEC1, SIGLEC16, SLA, SLC24A1, SLC37A3, SLC44A1, SLC8A1, SLPI, SMARCD3, SORT1, STEAP4, TBC1D8, TC2N, TCN1, TECR, THEMIS, TM2D2, TMEM133, TMEM144, TMEM55A, TMEM56, TNFAIP3, TNFRSF13B, TNFRSF17, TNFSF11, TRAF1, TRAT1, TSHR, TTYH2, UPP1, USP18, XCL1, XCL2, ZBP1, ZMYND11",44.33,36.76,1.6143449104985628e-68,67.79200367114848
"ChAd (V1, D7)","I (D10, severe)",0.227,156,223,307,379,463,"A2M, ABCA13, ACSL1, ADCY9, AGPAT3, AGTRAP, ANKH, ANXA1, ANXA3, APEH, AQP9, ARG1, ARHGEF10L, BASP1, BEX1, BMX, BPI, C1R, C1orf162, CA4, CAMP, CCL20, CCR2, CCR6, CCR7, CCR9, CD177, CD24, CD244, CD27, CD28, CD300C, CD3D, CD4, CD5, CD53, CD86, CDK14, CEACAM6, CEBPD, CHIT1, CHUK, CIITA, CLEC10A, CMTM2, CRISP3, CSE1L, CSF1R, CX3CR1, CXCL2, DEFA4, DENND1B, DENND3, DGAT2, DOK3, DUSP1, FCER1G, FCGR3B, FGR, FPR1, FPR3, FYB, FZD1, GAB1, GALNT6, GCA, GIMAP7, GPR137B, HK3, HLA-DPA1, HMGB2, ICAM2, IFI27, IFNGR1, IGFBP7, IL10, IL1R1, IL1R2, IL7R, IQGAP3, KCNJ15, KLHL14, KRT23, LBH, LCN2, LEF1, LILRB1, LRP1, LRRK2, LTF, MANSC1, MAP2K6, MARCKS, MCM3, MEF2A, MFSD1, MMP19, MMP8, MMP9, MXD1, MYOF, NFKBIA, NRBP1, OLFM4, OLR1, P2RY2, PARP9, PLCG2, PLD4, PLXNB2, PPAP2B, PTPRE, QPCT, RAB32, RASSF4, ROPN1L, RTN1, S100P, SAMHD1, SAMSN1, SDC1, SELL, SERPINA1, SH2B1, SIGLEC7, SLA, SLC24A1, SLC2A6, SLC37A3, SLC38A6, SLC6A16, SLC8A1, SLPI, SMARCD3, SORT1, TBC1D8, TC2N, TCN1, TECR, TGFBI, THEMIS, TLR7, TMCC3, TMEM154, TMEM200A, TMEM55A, TMEM56, TNF, TNFAIP3, TNFSF11, TRAF1, TRAT1, TTYH2, UPP1, VNN3, ZMYND11",41.16,33.69,5.7379995608588405e-77,76.24123948932748
"ChAd (V1, D7)",I (D2),0.255,143,236,181,379,324,"A2M, ADAP2, ADCY9, AGPAT3, ANKH, APEH, ARG1, ARHGEF10L, ATF3, BARD1, BMX, BRCA2, BST2, C1QA, C1QB, C1orf162, C2, CASP1, CAV1, CCR7, CD177, CD28, CD300C, CD33, CD38, CD68, CD86, CEBPA, CFB, CHAF1A, CHAF1B, CHI3L1, CLDND1, CLPTM1L, CSF1R, CSK, CST3, CTLA4, CX3CR1, CXCL10, CXCL11, CXCL2, CXCL6, CYBRD1, DDX58, DGAT2, DHX58, DPYSL2, EPB41L3, ESCO2, FAM46A, FASLG, FCER1G, FCGR2C, FCN1, FGR, FPR3, FZD1, FZD5, GCH1, GPBAR1, GPR82, GRAMD1C, HK3, ICAM2, IFI27, IFI35, IFI6, IFIH1, IFNGR1, IGFBP7, IGLL5, IL10, IL12RB1, IL1R1, IL1R2, IQGAP3, ITGAL, KLF4, LAMP3, LIF, LILRB1, LILRB2, LILRB4, LMO2, LRP1, LRP1B, MAP2K6, MARCKS, MEF2A, METTL7A, MME, MMP19, MS4A14, MS4A4A, MS4A6A, MSR1, MYOF, OAS1, OAS3, PARP9, PDE4B, PDGFRB, PKMYT1, PLEKHF1, PLXNB2, PTGS2, RASSF4, RNASE3, S100P, SAMHD1, SCD, SDC1, SDC2, SERINC5, SIGLEC1, SIGLEC16, SIGLEC7, SLC24A4, SLC27A3, SLC2A6, SLC38A6, SLC7A11, STAT1, TBC1D8, TC2N, TCN1, TEK, THEMIS, TLR7, TMCC3, TMEM144, TMEM51, TNF, TNFRSF17, TNFSF11, TNFSF13, TRAF1, TTYH2, UNC93B1, USP18, VNN3, ZBP1",37.73,44.14,4.761131965953125e-57,56.32228978086723
"ChAd (V1, D7)","I (D26, moderate)",0.207,129,250,245,379,374,"A2M, ABCA13, ACSL1, ADCY9, ANKH, ANXA1, ANXA3, AQP9, ARG1, ARL4C, BASP1, BEX1, BMX, BPI, C1R, C1orf162, CAMP, CAV1, CCDC150, CCR7, CD177, CD24, CD28, CD3D, CD4, CD5, CD53, CDK14, CEACAM6, CEBPD, CHAF1B, CHIT1, CHUK, CLEC10A, CMTM2, CRISP3, CTSG, CX3CR1, CXCL2, DEFA4, DGAT2, DOK3, DUSP1, EDNRB, ENPP5, ESCO2, FASLG, FCER1G, FZD5, GCA, GZMH, HK3, HLA-DPA1, HMGB2, ICAM2, IFI27, IFNGR1, IGFBP7, IGLL5, IL10, IL12RB1, IL1R1, IL1R2, IL7R, IQGAP3, ITGAL, KLF4, LBH, LCN2, LEF1, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, METTL7A, MFSD1, MMP19, MMP8, MMP9, MS4A4A, MYBL1, NFKBIA, NLRC4, OLFM4, OLR1, PDGFRB, PKMYT1, PLD4, PLEKHF1, PPAP2B, PRTN3, PTGER2, PVRIG, QPCT, RAB32, RNASE3, S100P, SAMD3, SAMSN1, SCD, SDC1, SH2B1, SH2D1A, SLC24A1, SLC27A2, SLC31A2, SLC37A3, SLC44A1, SLC8A1, SLPI, SMARCD3, SORT1, TC2N, TCN1, THEMIS, TMEM144, TMEM55A, TMEM56, TNF, TNFRSF17, TNFSF11, TRAF1, TRAT1, TSHR, UPP1, XCL1, XCL2, ZMYND11",34.04,34.49,1.92686635600603e-77,76.7151484061862
"ChAd (V1, D7)","I (D26, severe)",0.269,172,207,261,379,433,"A2M, ABCA13, ACSL1, ADCY9, AGPAT3, ANKH, ANXA1, ANXA3, APEH, AQP9, ARG1, ARHGEF10L, BARD1, BASP1, BEX1, BMX, BPI, BRCA2, C1QA, CAMP, CAV1, CCDC150, CCL20, CCR7, CCR9, CD177, CD24, CD244, CD27, CD300C, CD38, CD4, CD5, CD53, CD68, CD69, CDK14, CEACAM6, CEBPD, CHAF1B, CHIT1, CHUK, CIITA, CLEC10A, CRISP3, CSF1R, CSK, CST3, CX3CR1, CXCL2, CXCR3, DEFA4, DENND5B, DHX58, DOCK4, DOK3, DUSP1, EBF1, ESCO2, FASLG, FCER1G, FCGR1A, FPR3, FYB, FZD1, FZD5, GAB1, GALNT6, GCA, GIMAP7, GPBAR1, GPR82, GZMH, HLA-DPA1, HMGB2, ICAM2, IFI27, IFNGR1, IGFBP7, IGLL5, IL10, IL12RB1, IL1R1, IL1R2, IL7R, IQGAP3, ITGAL, JUN, KCNJ15, KCNN3, KLF4, KLHL14, LBH, LCN2, LILRB1, LRP1, LRRK2, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, MFSD1, MMP8, MXD1, MYOF, NFKBIA, NRBP1, OLFM4, OLR1, P2RY2, PARP9, PDGFRB, PLCG2, PLD4, PLEKHF1, PLXNB2, PPAP2B, PPIL4, PTGDR, PTPRE, PTX3, PVRIG, QPCT, RAB32, RASSF4, RNASE3, ROPN1L, S100P, S1PR3, SAMHD1, SAMSN1, SCD, SDC1, SDC2, SELL, SFXN3, SH2B1, SIGLEC7, SLA, SLC24A1, SLC27A2, SLC27A3, SLC2A6, SLC37A3, SLC44A1, SLC6A16, SLC7A11, SLC8A1, SLPI, SMARCD3, SMC4, SORT1, TCN1, TECR, TGFBI, TMCC3, TMEM51, TMEM55A, TMEM56, TNFAIP3, TNFRSF11A, TNFRSF17, TNFSF11, TNFSF13, TPD52, TRAF1, TSHR, TTYH2, UPP1, XCL2, ZMYND11",45.38,39.72,4.564911323931412e-62,61.3405676544717
"ChAd (V1, D7)",I-I (D3),0.023,9,370,11,379,20,"A2M, IFI27, IFI6, OAS1, OAS3, OSBPL10, PDGFRB, SIGLEC1, USP18",2.37,45,2.434751921865019e-16,15.613545282684955
"ChAd (V1, D7)","ZF2001 (V3, D14)",0.175,88,291,123,379,211,"A2M, ABCA13, AGPAT3, AGTRAP, APEH, AQP9, ARG1, BARD1, BASP1, BST2, CD24, CD27, CD300C, CD53, CEBPA, CHAF1B, CPVL, CSK, CST3, CX3CR1, CXCL2, CXCR5, DENND2D, DENND3, DGAT2, DUSP1, FGR, FKBP14, FZD1, GCA, GCH1, GIMAP2, GPBAR1, GPR82, HK3, ICAM2, ICOSLG, IFI35, IFIH1, IGLL5, IL12RB1, IL1B, IL6, ITM2C, KCNE3, KCNMB3, KIAA0513, KLF4, LBH, LIF, LMO2, MARCKS, METTL7A, MFSD1, MS4A4A, MXD1, NFKBIA, OAS1, OLR1, OSBPL10, PECAM1, PLD4, PTGDR, PTGER2, PTPN7, PTPRE, PTX3, PYCARD, QPCT, RAB32, SAMSN1, SDC2, SERPINA1, SH2D1A, SIGLEC7, SLA, SLAMF8, SLC24A1, SLC31A2, SORT1, SRD5A3, STAT1, TNFRSF17, TNFSF12, TNFSF13, TXNDC5, UNC93B1, ZMYND11",23.22,41.71,9.74470699380902e-60,59.01123121482086
"ChAd (V1, D7)",BNT-I (D0),0.246,167,212,300,379,467,"ABCA13, ACTN1, ADAP2, ADCY9, AGPAT3, AGTRAP, AIF1, ANXA1, ANXA3, APEH, ARHGEF10L, ARL4C, ATF3, BARD1, BPI, BRCA2, BST2, BTNL8, C10orf10, C1QB, C1R, C1orf162, C2, C3, CAMP, CCL4, CCR7, CCR9, CD177, CD27, CD28, CD300C, CD33, CD68, CD69, CEACAM6, CEBPD, CECR6, CFB, CHAF1A, CHAF1B, CHIT1, CHUK, CIITA, CMTM2, CSE1L, CSF1R, CSK, CST3, CTLA4, CTSG, CX3CR1, CXCL10, CXCL6, CXCR2, DDX58, DEFA4, DENND1B, DENND3, DHX58, DOCK4, DOK3, DUSP1, EPB41L3, ESCO2, FAM46A, FASLG, FCGR2C, FCGR3B, FCN1, FGR, FKBP14, FOSB, FPR3, FYB, FZD1, GABBR1, GCA, GCH1, GPBAR1, GZMH, HCK, HK3, HLA-DPA1, HSPA6, IFI27, IFI35, IFI6, IFIH1, IFNGR1, IL12RB1, IQGAP3, ITGAL, JUN, KCNJ15, KLF4, LAMP3, LCN2, LIF, LILRA1, LILRB1, LILRB2, LILRB4, LRP1, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, MMP19, MMP8, MMP9, MS4A14, MS4A6A, MSR1, MYOF, NFKB1, NFKBIA, NUP37, OAS1, OAS3, OLFM4, OLR1, P2RY2, PARP9, PDGFRB, PKMYT1, PLXNB2, PTGS2, PTPRE, PVRIG, RASSF4, RELB, S100P, SAMSN1, SDC2, SELL, SERINC5, SERPINA1, SH2B1, SH2D1A, SIGLEC1, SIGLEC16, SIGLEC7, SLA, SLC27A3, SLC38A6, SLC7A11, SMARCD3, SORT1, STAT1, TBC1D8, TCN1, THEMIS, TLR7, TMEM133, TMEM51, TNFRSF10C, TNFSF11, TNFSF13, TNFSF14, TPD52, TTYH2, UNC93B1, USP18, XCL1, ZBP1",44.06,35.76,9.617704226454427e-71,70.01692858292803
"ChAd (V1, D7)",BNT-I (D1),0.145,78,301,158,379,236,"ABCA13, ADAP2, ANKH, ARHGEF10L, BANK1, BEX1, BLNK, BST2, CAMP, CCR7, CCR9, CD24, CD33, CD79A, CEACAM6, CEBPA, CHIT1, CKAP2, CPNE5, CXCL11, CXCL2, CXCR5, DHX58, EBF1, FAM46A, FCRL5, FZD5, GNG7, IFI27, IFI6, IL10, IL6, IQGAP3, KLF4, LCN2, LEF1, LIF, LMO2, LOC81691, LRP1, LTF, MCM7, MMP19, MMP8, MS4A4A, MSR1, OAS1, OAS3, OLR1, OSBPL10, PDE4B, PLXNB2, POU2AF1, PPAP2B, PTGS2, PTX3, RAB32, SCD, SDC1, SDC2, SERINC5, SIGLEC1, SIGLEC16, SLC24A4, SLC38A6, SLC44A1, SLC7A7, SLPI, STAP1, TMEM144, TMEM156, TMEM51, TNFRSF11A, TNFRSF13B, TNFSF13, TPD52, UNC93B1, USP18",20.58,33.05,7.877374120288766e-77,76.10361852808424
"ChAd (V1, D7)",BNT-I (D2),0.2,130,249,270,379,400,"ABCA13, ACTN1, ADAP2, ADCY9, AGTRAP, ANKH, ARHGEF10L, ARL4C, ATF3, BPI, BRCA2, BST2, C1QB, C1R, C1orf162, C2, C3, CAMP, CAV1, CCL4, CCR6, CCR7, CCR9, CD28, CD300C, CD33, CD68, CDK14, CEACAM6, CFB, CHAF1A, CHAF1B, CHIT1, CSE1L, CSK, CST3, CTLA4, CXADR, CXCR5, DDX58, DEFA4, DENND3, DHX58, DOCK4, DOK3, DUSP1, EPB41L3, ESCO2, FAM46A, FCGR2C, FCN1, FGR, FYB, FZD5, GABBR1, GIMAP2, GPBAR1, GPR19, HK3, IFI27, IFI35, IFI6, IFIH1, IGLL5, IL10, IL12RB1, IL7R, IQGAP3, ITGAL, KLF4, LAMP3, LBH, LCN2, LIF, LILRB1, LILRB2, LILRB4, LRP1, LRRK2, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, MMP19, MMP8, MMP9, MS4A4A, MSR1, NFKBIA, NRBP1, OAS1, OAS3, PARP9, PDGFRB, PKMYT1, PLXNB2, PPAP2B, PTPRE, RASSF4, RELB, SDC1, SERINC5, SERPINA1, SFN, SFXN3, SH2D1A, SIGLEC1, SLA, SLAMF8, SLC24A4, SLC27A3, SLC41A2, SMARCD3, SNCA, SORT1, STAT1, TBC1D8, TCN1, THEMIS, TMEM51, TNFAIP3, TPD52, TRAF1, TRAT1, UNC93B1, UPP1, USP18, XCL1, ZBP1",34.3,32.5,2.1350001820323598e-82,81.67060208361055
"ChAd (V1, D7)",I (D1),0.22,142,237,265,379,407,"ACSL1, ADAP2, AGPAT3, AGTRAP, ANXA3, AQP9, ARL4C, ATF3, BANK1, BPI, BRCA2, BST2, C10orf10, C1QA, C1QB, C1R, C1orf162, C2, C3, CASP1, CCR6, CCR7, CD177, CD1E, CD28, CD300C, CD38, CD53, CD68, CFB, CHAF1A, CHAF1B, CHIT1, CSE1L, CSK, CST3, CX3CR1, CXCL10, CXCL11, CXCL6, CXCR5, CYBRD1, DDX58, DHX58, DOCK4, DOK3, EBI3, EDNRB, EPB41L3, FAM46A, FCER1G, FCGR1A, FCN1, FGR, FKBP14, FYB, FZD5, GCH1, GNG7, GPBAR1, GPR19, GRAMD1C, HCK, HK3, IFI27, IFI35, IFI6, IFIH1, IL10, IL12RB1, IL12RB2, IQGAP3, ITGAL, ITM2C, KLF4, LAMP3, LIF, LILRB1, LILRB2, LILRB4, LMO2, LRP1, LRP1B, LRRK2, MAP2K6, MARCKS, MCM7, MEF2A, MME, MMP19, MMP8, MMP9, MS4A4A, MSR1, MYOF, NFKBIA, NLRC4, NRBP1, OAS1, OAS3, OSBPL10, PARP9, PDGFRB, PLXNB2, PPAPDC1B, RAB32, RASSF4, RELB, S100P, SAMHD1, SAMSN1, SDC2, SELL, SERINC5, SERPINA1, SIGLEC1, SIGLEC16, SLA, SLC16A14, SLC27A3, SLC2A6, SMARCD3, SMPDL3A, SORT1, STAT1, STX11, TBC1D8, TCN1, TEK, TLR7, TMCC3, TMEM133, TMEM51, TMEM56, TNFSF13, TPD52, TRAF1, UNC93B1, UPP1, USP18, VNN3, ZBP1",37.47,34.89,1.1614061549011633e-75,74.93501587674206
"ChAd (V1, D7)","I (D51, severe)",0.208,119,260,193,379,312,"ABCA13, ACSL1, ADCY9, AGTRAP, ANKH, ANXA3, APEH, AQP9, ARG1, BASP1, BMX, BPI, C1R, CAMP, CCL20, CCR7, CCR9, CD177, CD24, CD244, CD4, CD53, CDK14, CEACAM6, CHAF1B, CHIT1, CHUK, CLEC10A, CRISP3, CSF1R, CX3CR1, CXCL2, DEFA4, DENND3, DOCK4, DUSP1, ESCO2, FASLG, FCGR1A, FPR1, FPR3, FYB, FZD1, FZD5, GALNT6, GCA, GCH1, GIMAP7, HK3, HLA-DPA1, HMGB2, IFIH1, IFNG, IFNGR1, IL10, IL1R1, IL1R2, IL7R, IQGAP3, ITM2C, KCNJ15, KLHL14, LBH, LCN2, LRRK2, LTF, MAP2K6, MARCKS, MEF2A, MMP8, MMP9, NFKB1, NFKBIA, NRBP1, OLFM4, OLR1, P2RY2, PARP9, PDE4B, PKMYT1, PLD4, PRTN3, PTPN7, PTPRE, PTX3, QPCT, RAB32, RASSF4, RELB, ROPN1L, S100P, SAMSN1, SCD, SDC2, SELL, SFXN3, SLA, SLC24A1, SLC37A3, SLC38A6, SLC41A2, SLC7A11, SLC7A5, SLC8A1, SLPI, SMARCD3, SMPDL3A, SORT1, STAT1, STX11, TCN1, TGFBI, TMEM56, TNFAIP3, TNFRSF11A, TNFSF11, TTYH2, UPP1, ZMYND11",31.4,38.14,2.5261186614235565e-69,68.5975462528341
"ChAd (V1, D7)","BNT-I-BNT (D51, mild)",0.096,42,337,57,379,99,"ABCA13, ANXA1, ARG1, BANK1, BPI, CAMP, CCR7, CD24, CD79A, CEACAM6, CHIT1, CHUK, CPVL, CRISP3, CX3CR1, CXCR5, DEFA4, DENND2D, EBF1, FAM46A, FCGR2C, FCRL5, IL7R, IQGAP3, KLHL14, LBH, LCN2, LTF, MCM3, MMP8, OLR1, OSBPL10, POU2AF1, PRTN3, PTGER2, SCD, SLC24A1, SMARCD3, STAP1, TCN1, UPP1, ZMYND11",11.08,42.42,1.0835551210562155e-44,43.96514899097854
"ChAd (V1, D7)","BNT-MO (V3, D1)",0.051,21,358,34,379,55,"ABCA13, ARG1, BPI, CAMP, CD24, CEACAM6, CRISP3, DOK3, EDNRB, IQGAP3, KCNN3, LCN2, LTF, MARCKS, MMP8, OLFM4, OLR1, PKMYT1, PRTN3, SLC37A3, TCN1",5.54,38.18,1.14707250097343e-35,34.94040913155156
"ChAd (V1, D7)","ChAd (V1, D6)",0.044,19,360,50,379,69,"ABCA13, ANKH, BARD1, CAMP, CCR9, CEBPD, CXCL6, DOK3, IFNGR1, IQGAP3, LILRA1, MANSC1, MMP19, MMP8, PVRIG, QPCT, SLC38A6, SMARCD3, TNFSF14",5.01,27.54,6.548182708628875e-50,49.183879211324495
"ChAd (V1, D7)","I (D51, moderate)",0.075,29,350,10,379,39,"ABCA13, BPI, CAMP, CCL4, CD24, CEACAM6, CHIT1, CRISP3, CTSG, CX3CR1, DEFA4, DENND2D, ENPP5, FASLG, IL12RB1, IQGAP3, KLF4, LCN2, LTF, MMP8, OLFM4, OLR1, PTGS2, RNASE3, SCD, SNCA, TCN1, TEK, TNFSF14",7.65,74.36,3.267412731623657e-11,10.485796003037523
"ChAd (V1, D7)","ZF2001 (V3, D28)",0.122,55,324,70,379,125,"ABCA13, ACSL1, BARD1, BPI, CCL20, CD24, CD27, CD3D, CHIT1, CX3CR1, CXCL2, CXCR1, DENND3, DGAT2, DOK3, DUSP1, ICAM2, ICOSLG, IFIH1, IFNG, IGLL5, IL10, IL1B, ITM2C, KCNMB3, LBH, LIF, LRP1, LTF, MAP2K6, MARCKS, MS4A4A, MXD1, NFKBIA, OLFM4, OLR1, OSM, P2RY2, PTGER2, PTPN7, PTPRE, PTX3, RAB32, RASSF4, SAMSN1, SCD, SH2D1A, SLA, SLC41A2, TC2N, TMEM144, TNFAIP3, TNFRSF17, UPP1, ZMYND11",14.51,44,9.562548901636674e-48,47.01942633090691
"ChAd (V1, D7)","ZF2001 (V3, D07)",0.17,115,264,298,379,413,"ACSL1, ACTN1, ADAP2, AGPAT3, AGTRAP, AIF1, AQP9, ARL4C, BARD1, BLNK, BMX, BTNL8, C1R, CCDC150, CCL20, CCL4, CD177, CD28, CD300C, CD4, CD53, CD68, CD69, CD83, CEACAM6, CEBPD, CHAF1B, CHIT1, CPVL, CSE1L, CSK, CST3, CTSG, CXADR, CXCL2, CXCR5, DCC, DUSP1, ESCO2, FASLG, FCGR1A, FCN1, FCRL5, FGR, FKBP14, FPR1, GCH1, GIMAP7, GPBAR1, GPR82, HCK, ICAM2, ICOSLG, IFIH1, IFNGR1, IGLL5, IL12RB1, IL1B, IQGAP3, ITM2C, KCNJ15, KCNN3, KIAA0513, LCN2, LIF, LMO2, LRP1B, LRRK2, MARCKS, MFSD1, MS4A4A, MXD1, NFKBIA, NRBP1, OLR1, OSBPL10, OSM, PDE4B, PECAM1, PKMYT1, PLXNB2, POU2AF1, PRTN3, PTGER2, PTGS2, PTX3, PYCARD, QPCT, RAB32, RELB, S1PR3, SERINC5, SERPINA1, SLC24A1, SLC2A6, SLC31A2, SLC38A6, SLC6A16, SLC7A11, SLC7A5, SLCO5A1, SMARCD3, SMC4, SORT1, STX11, TEK, TGFBI, TMEM144, TMEM156, TNF, TNFAIP3, TNFSF12, TNFSF13, UNC93B1, ZBP1",30.34,27.85,3.850223716406371e-96,95.41451403517253
"ChAd (V1, D7)",BNT-I (D3),0.183,94,285,136,379,230,"ADAP2, ADCY9, AGPAT3, AIF1, APEH, ARHGEF10L, ARL4C, BASP1, BPI, BST2, C1QB, C1orf162, C2, CCL4, CCR6, CD68, CEBPD, CHAF1A, CHAF1B, CHIT1, CHUK, CMTM2, CSK, CST3, CXCL6, CYBRD1, DENND1B, DHX58, DOK3, EPB41L3, FAM46A, FCN1, FKBP14, FOSB, FPR1, FPR2, GABBR1, GCA, GIMAP2, GPBAR1, GPR19, GRAMD1C, HK3, HLA-DPA1, IFI27, IFI35, IFI6, IFIH1, IFNGR1, IL1B, IL1R2, IQGAP3, ITGAL, JUN, KLF4, LIF, LILRB1, LILRB2, LILRB4, LMO2, LRP1, MME, MMP19, MXD1, OAS1, OAS3, PARP9, PDE4B, PECAM1, PKMYT1, PLD4, PLXNB2, PTGS2, RASSF4, S100P, SDC2, SERINC5, SFXN3, SH2B1, SIGLEC1, SLC27A3, SLC41A2, SLC7A11, SLC8A1, THEMIS, TMCC3, TMEM133, TMEM51, TNFSF11, TTYH2, UNC93B1, USP18, VNN3, ZBP1",24.8,40.87,3.753489520919131e-62,61.42556479226951
"ChAd (V1, D7)","BNT (V1, D6)",0.06,25,354,38,379,63,"ANKH, ARL4C, CAV1, CCL4, CCR6, CD177, CXCL2, DUSP1, FASLG, FOSB, FPR3, GIMAP7, GPR18, GZMH, IFI27, IL1B, IQGAP3, ITGAL, OLFM4, PKMYT1, PTGS2, S1PR3, SDC1, TNFRSF11A, TNFRSF17",6.6,39.68,1.9795546231284506e-37,36.70343250997848
"ChAd (V1, D7)",I-I (D5),0.135,60,319,67,379,127,"AGPAT3, ARHGEF10L, BRCA2, BST2, C1QB, C2, CASP1, CCR9, CD300C, CD38, CD68, CSK, CTLA4, CX3CR1, CXCL10, CXCL11, DDX58, DHX58, EPB41L3, ESCO2, FAM46A, FCN1, FZD1, GCH1, GNG7, GPBAR1, HK3, IFI27, IFI35, IFI6, IFIH1, IL12RB1, IL12RB2, IQGAP3, LAMP3, LIF, LILRB1, LILRB4, LMO2, MS4A4A, MYOF, OAS1, OAS3, PARP9, PDGFRB, PLXNB2, SDC1, SERINC5, SIGLEC1, SIGLEC16, SLC27A3, STAT1, TEK, TLR7, TMEM51, TNFSF13, UNC93B1, USP18, VNN3, ZBP1",15.83,47.24,2.099353990846135e-44,43.677914324967404
"ChAd (V1, D7)",I-BNT (D5),0.003,1,378,1,379,2,IL1B,0.26,50,0.0052631578947368455,2.278753600952829
"ChAd (V1, D7)",I (D3),0.092,39,340,44,379,83,"BRCA2, BST2, C1QA, C1QB, C2, CCR9, CD38, CHAF1B, CTLA4, CX3CR1, CXCL10, DDX58, DHX58, ESCO2, FASLG, IFI27, IFI35, IFI6, IFIH1, IQGAP3, LAMP3, LIF, LILRB1, MAP2K6, MS4A4A, OAS1, OAS3, PARP9, PDGFRB, PKMYT1, SERINC5, SIGLEC1, SIGLEC16, SLC16A14, SLC27A3, SLPI, TMEM56, USP18, ZBP1",10.29,46.99,5.419027382275038e-37,36.26607865449768
"ChAd (V1, D7)",I-I (D1),0.096,40,339,38,379,78,"ATF3, BRCA2, BST2, C2, CCR7, CD38, CFB, CXCL10, CXCL6, CXCR5, DDX58, DHX58, DUSP1, ESCO2, FAM46A, GCH1, GRAMD1C, IFI27, IFI35, IFI6, IFIH1, KLF4, LAMP3, MAP2K6, MARCKS, MEF2A, MS4A4A, MSR1, NFKBIA, OAS1, OAS3, PARP9, PTGER2, SIGLEC1, SRD5A3, STAT1, TEK, UNC93B1, USP18, ZBP1",10.55,51.28,2.1495216394697478e-32,31.667658178434856
"ChAd (V1, D7)","BBIBP (V3, D07)",0.082,35,344,49,379,84,"ANXA1, ATF3, C1QA, CCL20, CD69, CD83, CHAF1A, CSE1L, CX3CR1, CXCL2, DBF4, DUSP1, FASLG, FOSB, GIMAP7, IFIH1, IFNG, IL1B, IL6, JUN, KLF4, MARCKS, MCM3, NFKBIA, PDE4B, PTGER2, PTX3, RAB32, RELB, SLC24A1, SLC37A3, SMARCD3, TMEM144, TNFAIP3, UPP1",9.23,41.67,6.404968972774392e-42,41.19348296974217
"ChAd (V1, D7)","BNT-I (D51, severe)",0.01,4,375,5,379,9,"APEH, MANSC1, OSM, PTGS2",1.06,44.44,1.8588735917747312e-9,8.730750142375102
"ChAd (V1, D7)","ChAd (V2, D1)",0.02,8,371,17,379,25,"ARL4C, FOSB, GZMH, IL10, PTPN22, SDC2, SLC2A6, ZMYND11",2.11,32,3.763348266760293e-24,23.424425589457567
"ChAd (V1, D7)",I-I (D2),0.033,13,366,18,379,31,"CHAF1B, FYB, IFI27, IFIH1, IQGAP3, OAS1, OAS3, PARP9, SDC2, SERINC5, SIGLEC1, USP18, ZBP1",3.43,41.94,3.253870021899176e-23,22.48759979924777
"ChAd (V1, D7)",I (D4),0.028,11,368,14,379,25,"C2, CCR9, IFI27, IFI6, OAS1, OAS3, PDGFRB, PPAP2B, SERINC5, SIGLEC1, USP18",2.9,44,2.3427595630236614e-19,18.630272280677563
