cond1	cond2	shared	not_shared_cond1	not_shared_cond2	total_genes_cond1	total_genes_cond2	genes_names	percentage_shared_cond1	percentage_shared_cond2	pvalue	qvalue	vaccine	covid_other	microbe_type	target_pathogen_disease	disease_vac	type	regimen	day_total	day_month	month	week	dose	infection
BNT-I (D10, severe)	YF VAX (ANY)	32	46	4334	78	4366	ARL4C,CD3D,KLRB1,LDHB,TMC6,APOBEC3B,XAF1,CREG1,GLRX,HERC5,IFI44,IFI44L,IFIT3,IFIT5,ISG15,LAP3,LGALS3BP,LMO2,LY6E,MARCKS,OAS1,PLSCR1,PSMA6,SERPINA1,SERPING1,SP110,UBE2D3,USP18,CACNA2D2,COL6A2,DPP7,PRB3	41.03	0.73	1.21014612605279e-88	4.539896693400139e-89	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	YF VAX (ANY)	12	66	2421	78	2433	ARL4C,C12orf57,LDHB,CREG1,LMO2,MARCKS,PSMA6,SERPINA1,UBE2D3,CACNA2D2,THRB,COL6A2	15.38	0.49	3.1417727872243997e-118	1.5076176069908499e-118	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	YF VAX (ANY)	3	75	555	78	558	CREG1,CACNA2D2,COL6A2	3.85	0.54	1.4252893233501397e-94	5.641019631587129e-95	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	YF VAX (ANY)	0	78	614	78	614	NA	0	0	3.05478417075134e-105	1.31729934721954e-105	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	YF VAX (ANY)	0	78	144	78	144	NA	0	0	5.6093408325982095e-62	1.56778341650558e-62	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	YF VAX (ANY)	1	77	327	78	328	CREG1	1.28	0.3	4.3276534349544694e-83	1.5375198084468798e-83	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	YF VAX (ANY)	0	78	106	78	106	NA	0	0	5.825205788895829e-54	1.46572232599218e-54	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	YF VAX (ANY)	16	62	836	78	852	APOBEC3B,XAF1,HERC5,IFI44,IFI44L,IFIT3,IFIT5,ISG15,LAP3,LGALS3BP,LY6E,OAS1,PLSCR1,PSME2,SERPING1,USP18	20.51	1.88	1.18607007846511e-81	4.15101331782163e-82	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	YF VAX (ANY)	18	60	567	78	585	APOBEC3B,XAF1,BLVRA,IFI44,IFI44L,IFIT3,ISG15,LAP3,LGALS3BP,LMO2,LY6E,MT1M,OAS1,PLSCR1,PSME2,SERPINA1,SERPING1,USP18	23.08	3.08	8.02246973004433e-69	2.42830885188459e-69	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	YF VAX (ANY)	0	78	125	78	125	NA	0	0	3.27985313404513e-58	8.74160340524495e-59	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	YF VAX (ANY)	1	77	249	78	250	APOBEC3B	1.28	0.4	4.616395565586959e-75	1.4954319210504497e-75	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	YF VAX (ANY)	16	62	658	78	674	XAF1,HERC5,IFI44,IFI44L,IFIT3,IFIT5,ISG15,LAP3,LGALS3BP,LY6E,OAS1,PLSCR1,PSME2,SERPING1,SP110,USP18	20.51	2.37	1.3653481470221297e-75	4.4482567494356197e-76	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	YF VAX (ANY)	0	78	196	78	196	NA	0	0	1.56610661600058e-70	4.83669660001404e-71	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	YF VAX (ANY)	0	78	8	78	8	NA	0	0	1.8846461363791397e-11	2.26975232591269e-12	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	YF VAX (ANY)	19	59	808	78	827	APOBEC3B,XAF1,BLVRA,HERC5,IFI44,IFI44L,IFIT3,ISG15,LAP3,LGALS3BP,LY6E,MARCKS,OAS1,PLSCR1,PSME2,SERPING1,SP110,USP18,EGLN2	24.36	2.3	8.474382673592279e-76	2.7692806932178596e-76	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	YF VAX (ANY)	4	74	716	78	720	APOBEC3B,IFIT3,MARCKS,SERPING1	5.13	0.56	4.0951540963214894e-100	1.6999214011024198e-100	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	YF VAX (ANY)	21	57	905	78	926	KLRB1,XAF1,HERC5,IFI44,IFI44L,IFIT3,IFIT5,ISG15,LAP3,LGALS3BP,LY6E,OAS1,PLSCR1,PSMA4,PSME2,SERPING1,SP110,USP18,APOD,CACNA2D2,COL6A2	26.92	2.27	3.0842447935034197e-75	1.0018132476900698e-75	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	YF VAX (ANY)	0	78	5	78	5	NA	0	0	3.44419081423288e-8	3.84198495167917e-9	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	YF VAX (ANY)	0	78	1	78	1	NA	0	0	0.0126582278481013	0.00117879574050113	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	YF VAX (ANY)	2	76	2349	78	2351	MARCKS,HAND1	2.56	0.09	1.00701768310155e-142	5.64813811609437e-143	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	YF VAX (ANY)	1	77	248	78	249	MARCKS	1.28	0.4	6.038245399787729e-75	1.9525100830974396e-75	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	YF VAX (ANY)	0	78	29	78	29	NA	0	0	8.16346919251472e-27	1.33303287014709e-27	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	LVS F TULARENSIS (H336)	0	52	40	52	40	NA	0	0	5.2908865673516e-27	8.67636020387349e-28	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	LVS F TULARENSIS (H336)	0	52	15	52	15	NA	0	0	2.89200481107624e-15	3.7756562426013e-16	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	LVS F TULARENSIS (H336)	0	52	1	52	1	NA	0	0	0.0188679245283019	0.00174802669973908	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	LVS F TULARENSIS (H336)	3	49	488	52	491	LAMP3,CARD10,TLR7	5.77	0.61	1.64687121072284e-66	4.8397110228073605e-67	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	LVS F TULARENSIS (H336)	4	48	451	52	455	ICAM1,LAMP3,ADAMDEC1,TLR7	7.69	0.88	7.19930501623018e-63	2.03695367887506e-63	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	LVS F TULARENSIS (H336)	4	48	1030	52	1034	CCR6,ICAM1,CCR5,TLR3	7.69	0.39	2.2032379093381803e-79	7.542210543968859e-80	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	LVS F TULARENSIS (H336)	15	37	4156	52	4171	CCR3,CCR6,ICOS,LAMP3,PYCARD,ADAMDEC1,CCR4,DCP1B,DCTN2,MYD88,NOD2,TLR10,TLR2,TLR3,TLR5	28.85	0.36	5.8651902381755e-79	1.9951434459914702e-79	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	LVS F TULARENSIS (H336)	15	37	4351	52	4366	TXNIP,CCR6,HSP90B1,ICOS,LAMP3,PYCARD,CCR4,DCP1B,DCTN2,MYD88,NOD2,TLR10,TLR2,TLR3,TLR5	28.85	0.34	1.0897360064949201e-79	3.74229232322461e-80	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	LVS F TULARENSIS (H336)	9	43	2424	52	2433	CCR6,DCP1B,DCTN2,ICAM2,MYD88,TLR10,TLR2,TLR3,TLR5	17.31	0.37	3.7575918102806392e-84	1.34964506051908e-84	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	LVS F TULARENSIS (H336)	1	51	557	52	558	TLR2	1.92	0.18	6.70861158282886e-74	2.14677492847534e-74	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	LVS F TULARENSIS (H336)	4	48	610	52	614	ICAM1,SOD2,TLR2,TLR5	7.69	0.65	7.64931627740621e-69	2.31600890283203e-69	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	LVS F TULARENSIS (H336)	0	52	144	52	144	NA	0	0	8.81231912228378e-49	2.05898504702157e-49	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	LVS F TULARENSIS (H336)	3	49	325	52	328	TXNIP,DCP1B,TLR2	5.77	0.91	2.01668957287757e-58	5.39227066423462e-59	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	LVS F TULARENSIS (H336)	0	52	106	52	106	NA	0	0	4.988847023832369e-43	1.0740591393702998e-43	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	LVS F TULARENSIS (H336)	3	49	849	52	852	ICAM1,LAMP3,NOD2	5.77	0.35	8.4001015470539e-78	2.8227522083985197e-78	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	LVS F TULARENSIS (H336)	4	48	581	52	585	CCR3,LAMP3,PYCARD,TLR7	7.69	0.68	7.12994645190274e-68	2.1365888185779003e-68	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	LVS F TULARENSIS (H336)	0	52	125	52	125	NA	0	0	4.33509244966855e-46	9.7592880008186e-47	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	LVS F TULARENSIS (H336)	0	52	250	52	250	NA	0	0	9.372561640837339e-60	2.5502666231892897e-60	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	LVS F TULARENSIS (H336)	3	49	671	52	674	CD209,LAMP3,TLR7	5.77	0.45	5.66855695678111e-73	1.79849614322235e-73	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	LVS F TULARENSIS (H336)	0	52	196	52	196	NA	0	0	7.889972764303e-55	2.0129305457933998e-55	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	LVS F TULARENSIS (H336)	0	52	8	52	8	NA	0	0	3.90835555785525e-10	4.57085259141823e-11	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	LVS F TULARENSIS (H336)	4	48	823	52	827	CCL19,LAMP3,ADAMDEC1,TLR7	7.69	0.48	7.591601731955309e-75	2.44893156531705e-75	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	LVS F TULARENSIS (H336)	4	48	716	52	720	CCL16,ICAM1,SOD2,CCL17	7.69	0.56	4.79227253154813e-72	1.50455572426449e-72	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	LVS F TULARENSIS (H336)	6	46	920	52	926	CD209,ICAM1,LAMP3,HLA-DQB1,HLA-DRB1,TLR7	11.54	0.65	1.22039503738268e-72	3.86067363617254e-73	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	LVS F TULARENSIS (H336)	0	52	5	52	5	NA	0	0	2.38828441410368e-7	2.60649550667564e-8	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	LVS F TULARENSIS (H336)	0	52	1	52	1	NA	0	0	0.0188679245283019	0.00174802669973908	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	LVS F TULARENSIS (H336)	2	50	2349	52	2351	ICAM1,CARD10	3.85	0.09	6.4435888690291595e-102	2.7070335886989e-102	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	LVS F TULARENSIS (H336)	0	52	249	52	249	NA	0	0	1.1322054462131801e-59	3.0768450079700195e-60	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	LVS F TULARENSIS (H336)	0	52	29	52	29	NA	0	0	1.23019645451646e-22	1.84681646389189e-23	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	LVS F TULARENSIS (H48)	0	84	40	84	40	NA	0	0	1.79540816353199e-33	3.34106108748132e-34	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	LVS F TULARENSIS (H48)	0	84	15	84	15	NA	0	0	4.6438686630030295e-18	6.383115228864589e-19	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	LVS F TULARENSIS (H48)	0	84	1	84	1	NA	0	0	0.0117647058823529	0.00109729020225846	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	LVS F TULARENSIS (H48)	3	81	488	84	491	CARD10,LAMP3,TLR7	3.57	0.61	9.49342859627596e-96	3.80191274619213e-96	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	LVS F TULARENSIS (H48)	4	80	451	84	455	LAMP3,ADAMDEC1,ICAM1,TLR7	4.76	0.88	3.75391194906522e-91	1.44031980944867e-91	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	LVS F TULARENSIS (H48)	6	78	1028	84	1034	TNF,QPCT,CCR6,CCR5,ICAM1,TLR3	7.14	0.58	1.8532971299907598e-113	8.5148330293595e-114	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	LVS F TULARENSIS (H48)	34	50	4137	84	4171	CD3D,CD3E,NKG7,NUMA1,PRKCH,PTPRCAP,RHOH,STMN3,TNFRSF25,TRAF1,TRAF5,CLEC4A,CREG1,ENTPD1,IL13RA1,IL18,IRAK3,LY96,QPCT,CCR4,CCR6,ICOS,LAMP3,PYCARD,ADAMDEC1,CCR3,DCP1B,DCTN2,MYD88,NOD2,TLR10,TLR2,TLR3,TLR5	40.48	0.82	8.053531991525239e-94	3.1676922686483797e-94	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D10, severe)	LVS F TULARENSIS (H48)	31	53	4335	84	4366	CD3D,CD3E,PRKCH,PTPRCAP,STMN3,TNF,TNFRSF25,TRAF1,TRAF5,CLEC4A,CREG1,ENTPD1,IL13RA1,IL18,IRAK3,LY96,QPCT,CCR4,CCR6,ICOS,LAMP3,PYCARD,HSP90B1,DCP1B,DCTN2,MYD88,NOD2,TLR10,TLR2,TLR3,TLR5	36.9	0.71	3.46065240378088e-101	1.44710714286385e-101	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
BNT-I (D26, mild)	LVS F TULARENSIS (H48)	23	61	2410	84	2433	CD3E,PRKCH,PTPRCAP,TNFRSF25,TRAF1,TRAF5,CLEC4A,CREG1,ENTPD1,IL13RA1,IL18,IRAK3,LY96,QPCT,CCR6,DCP1B,DCTN2,ICAM2,MYD88,TLR10,TLR2,TLR3,TLR5	27.38	0.95	1.65380005026889e-103	7.016073973455669e-104	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D26, severe)	LVS F TULARENSIS (H48)	4	80	554	84	558	PTPRCAP,CREG1,LY96,TLR2	4.76	0.72	1.0021579099783599e-97	4.076938735949819e-98	BNT	COVID	VIRUS	SARS	I	I	V-I	26	26	1	4	1	1
BNT-I (D3)	LVS F TULARENSIS (H48)	7	77	607	84	614	IRAK3,QPCT,SKAP2,ICAM1,SOD2,TLR2,TLR5	8.33	1.14	1.2275223761845499e-94	4.863644866371479e-95	BNT	COVID	VIRUS	SARS	I	I	V-I	3	3	1	1	1	1
BNT-I (D4)	LVS F TULARENSIS (H48)	0	84	144	84	144	NA	0	0	1.24876470222317e-64	3.59828755276748e-65	BNT	COVID	VIRUS	SARS	I	I	V-I	4	4	1	1	1	1
BNT-I-BNT (D51, mild)	LVS F TULARENSIS (H48)	5	79	323	84	328	TRAF5,CREG1,IL18,DCP1B,TLR2	5.95	1.52	6.38739999565684e-79	2.1707301784552802e-79	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-I-BNT (D51, severe)	LVS F TULARENSIS (H48)	0	84	106	84	106	NA	0	0	3.9245066277726797e-56	1.0168584726913499e-56	BNT	COVID	VIRUS	SARS	I	RNA	V-I-V	51	21	2	7	2	1
BNT-MO (V3, D1)	LVS F TULARENSIS (H48)	3	81	849	84	852	LAMP3,ICAM1,NOD2	3.57	0.35	5.436627092536519e-114	2.50956395784352e-114	MO	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
ChAd (V1, D3)	LVS F TULARENSIS (H48)	4	80	581	84	585	LAMP3,PYCARD,CCR3,TLR7	4.76	0.68	2.92208851351349e-99	1.20371948695549e-99	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	1	0
ChAd (V1, D6)	LVS F TULARENSIS (H48)	0	84	125	84	125	NA	0	0	1.2382162800680599e-60	3.40348605807938e-61	ChAd	COVID	VIRUS	SARS	V	VV	HO	6	6	1	1	1	0
ChAd (V1, D7)	LVS F TULARENSIS (H48)	0	84	250	84	250	NA	0	0	3.10410128667974e-81	1.08111809220495e-81	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	1	0
ChAd (V2, D1)	LVS F TULARENSIS (H48)	5	79	669	84	674	NKG7,CLEC4A,LAMP3,CD209,TLR7	5.95	0.74	1.0388625145091999e-101	4.35422796110078e-102	ChAd	COVID	VIRUS	SARS	V	VV	HO	1	1	1	1	2	0
ChAd (V2, D3)	LVS F TULARENSIS (H48)	0	84	196	84	196	NA	0	0	1.0038436513899e-73	3.20283575090147e-74	ChAd	COVID	VIRUS	SARS	V	VV	HO	3	3	1	1	2	0
ChAd (V2, D7)	LVS F TULARENSIS (H48)	0	84	8	84	8	NA	0	0	1.0743344098262399e-11	1.29995266349542e-12	ChAd	COVID	VIRUS	SARS	V	VV	HO	7	7	1	1	2	0
ChAd-BNT (V2, D3)	LVS F TULARENSIS (H48)	5	79	822	84	827	PTPRCAP,CCL19,LAMP3,ADAMDEC1,TLR7	5.95	0.6	2.2364983036616498e-108	9.957625194445169e-109	BNT	COVID	VIRUS	SARS	V	RNA	HE	3	3	1	1	2	0
ChAd-BNT (V2, D7)	LVS F TULARENSIS (H48)	5	79	715	84	720	TNF,CCL16,CCL17,ICAM1,SOD2	5.95	0.69	7.45393126440308e-104	3.1759797031538895e-104	BNT	COVID	VIRUS	SARS	V	RNA	HE	7	7	1	1	2	0
ChAd-BNT (V3, D1)	LVS F TULARENSIS (H48)	7	77	919	84	926	NKG7,LAMP3,CD209,HLA-DQB1,HLA-DRB1,ICAM1,TLR7	8.33	0.76	1.0428561762023797e-107	4.61081506160866e-108	BNT	COVID	VIRUS	SARS	V	RNA	HE	1	1	1	1	3	0
I-BNT-I (D2)	LVS F TULARENSIS (H48)	0	84	5	84	5	NA	0	0	2.40919491403535e-8	2.6980425842453e-9	BNT	COVID	VIRUS	SARS	I	I	I-V-I	2	2	1	1	1	2
I-BNT-I (D5)	LVS F TULARENSIS (H48)	0	84	1	84	1	NA	0	0	0.0117647058823529	0.00109729020225846	BNT	COVID	VIRUS	SARS	I	I	I-V-I	5	5	1	1	1	2
ZF2001 (V3, D07)	LVS F TULARENSIS (H48)	3	81	2348	84	2351	TNF,CARD10,ICAM1	3.57	0.13	1.15946640530124e-148	6.737695896220019e-149	ZF2001	COVID	VIRUS	SARS	V	SU	HE	7	7	1	1	3	0
ZF2001 (V3, D14)	LVS F TULARENSIS (H48)	0	84	249	84	249	NA	0	0	4.1470793190040097e-81	1.44344251794839e-81	ZF2001	COVID	VIRUS	SARS	V	SU	HE	14	14	1	2	3	0
ZF2001 (V3, D28)	LVS F TULARENSIS (H48)	0	84	29	84	29	NA	0	0	1.31336579851867e-27	2.1846055803356297e-28	ZF2001	COVID	VIRUS	SARS	V	SU	HE	28	28	1	4	3	0
BBIBP (V3, D14)	FLUMIST (D3)	0	1137	40	1137	40	NA	0	0	2.3532551087733096e-75	7.65066313078082e-76	BBIBP	COVID	VIRUS	SARS	V	IN	HO	14	14	1	2	3	0
BBIBP (V3, D28)	FLUMIST (D3)	0	1137	15	1137	15	NA	0	0	1.71578824628087e-34	3.25402923059942e-35	BBIBP	COVID	VIRUS	SARS	V	IN	HO	28	28	1	4	3	0
BNT (V1, D6)	FLUMIST (D3)	0	1137	1	1137	1	NA	0	0	8.7873462214411e-4	8.6086624800667e-5	BNT	COVID	VIRUS	SARS	V	RNA	HO	6	6	1	1	1	0
BNT (V2, D1)	FLUMIST (D3)	25	1112	466	1137	491	IRF7,OAS1,OAS3,PLSCR1,TLR7,TNFSF13B,XAF1,DOCK4,FBXO16,SMCO4,CARD16,CYBB,DDX60L,DTX3L,EPB41L3,FCGR1BP,IFI16,MARCO,MLKL,MYOF,NUB1,PARP12,PARP14,SAMD9L,TRIM5	2.2	5.09	0	0	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	2	0
BNT (V3, D1)	FLUMIST (D3)	22	1115	433	1137	455	IRF7,OAS1,OAS3,PLSCR1,TLR7,TNFSF13B,XAF1,DOCK4,MAFF,SMCO4,CYBB,DDX60L,DTX3L,FCGR1BP,IFI16,MARCO,MYOF,NUB1,PARP12,PARP14,SAMD9L,TRIM5	1.93	4.84	0	0	BNT	COVID	VIRUS	SARS	V	RNA	HO	1	1	1	1	3	0
BNT-I (D1)	FLUMIST (D3)	41	1096	993	1137	1034	ABHD5,FAM209A,FAM209B,CBX4,CCNL1,CYP4F3,DDIT4,LINC-PINT,FOXO3,GABARAPL1,GCNT7,GJB6,IFRD1,LONRF3,MAFF,MIDN,MLF2,MYLIP,PDZD8,PER1,PHACTR1,PHF1,PLK3,PTS,QSOX1,RAPGEF2,RNF103,RRP12,SESN2,SFN,TP53INP2,ZC3H12A,FGD4,IKZF3,KYNU,MEGF9,PLBD1,PREPL,SULT1A1,TKT,TSPAN4	3.61	3.97	0	0	BNT	COVID	VIRUS	SARS	I	I	V-I	1	1	1	1	1	1
BNT-I (D10, mild)	FLUMIST (D3)	230	907	3941	1137	4171	CTSB,JAK2,MYD88,OAS1,OAS3,PLSCR1,TNFSF13B,UNC93B1,XAF1,ABCA1,ABHD5,AP3M2,ARL4C,ARMCX5,B3GNT2,BACH2,BRD1,C12orf29,EMC7,FAM209A,FAM209B,CAMK4,CAND1,CCDC66,CCNL1,CD59,CDK7,CDR2,CHIC2,CIR1,CNOT6L,CREBRF,CRY1,DHRS13,ELK4,FAM169A,FASTKD2,FBXO21,FNBP4,GPR132,GPRASP1,GPRIN3,GRPEL2,HABP4,HOOK1,IFRD1,ITM2A,JMY,KPNA5,PPFIBP1,LEPROTL1,LRPAP1,LRRC8C,MAF,MAP1LC3B,MCTP2,METTL16,MGAT5,MIER1,MIS12,MSI2,MTERF4,MYLIP,NAP1L3,NOP58,NSMAF,NUP160,PATL1,PELI2,PGS1,PHC1,PHF10,PLCXD2,POLB,POLR3E,PPP1R16B,PPP3R1,PPP4R1,PPP4R2,PRKCH,PTP4A1,QSOX1,RAB30,RAF1,RALGAPA2,RHBDD2,RHOH,RNF10,RNF125,RPS27,RTN4,RUNX3,SC5D,SFN,SFXN1,SLAIN1,SLC25A37,SLC35D1,SLC9A8,SMAD7,SNX9,SPOCK2,SPTAN1,STAMBPL1,SUMO1,TFDP2,TTC39B,UBE2B,USP36,YES1,ZDBF2,ZFP1,ZNF184,ZNF395,ZNF507,ZNF567,ZNF644,ZNF708,AAK1,ADAP2,AGTRAP,ALDH2,AMN1,AP2S1,APLP2,ATIC,ATP6V1C1,AURKAIP1,BLNK,BLVRA,SMCO4,SPTSSA,HYPK,SMIM14,CARD16,CCDC50,CD84,CEBPA,CHMP5,CLEC4A,CMTM7,COMMD8,COX5A,CPVL,CROCC,CST3,CSTB,CYFIP1,DCTN2,DDX60L,DNASE2,DPH3,DTX3L,EAF2,EMILIN2,EPB41L3,ETFA,PCED1B,PIEZO1,FGD4,GAS7,GCNT2,GEMIN7,GLRX,GSTO1,HCG18,HEBP1,HFE,HK3,HMGN4,HTATIP2,ICE2,IFI16,IKZF3,IL17RA,KLHL36,KYNU,LDAH,LEPROT,LMO2,LSM10,LTA4H,METTL8,MLKL,MRPL16,MRPS18C,MS4A4A,MS4A6A,NAIP,NDUFB3,NIPAL3,OSCAR,PANK2,PARP12,PARP14,PCMT1,PGD,PLBD1,PRELID1,PREPL,PTGER2,PYCARD,RGS19,SART3,SAT2,SCPEP1,SDR39U1,SERPINB1,SHTN1,SLC22A18,SLC24A1,SLC25A24,SLC27A3,SNX27,SP110,TBC1D8,TCF7L2,TIMM8B,TMBIM4,TMED9,TMEM63A,TOR1A,TOR1B,TPI1,TRAPPC3,TREX1,TRIM69,WSB1,YWHAE,YY1AP1	20.23	5.51	0	0	BNT	COVID	VIRUS	SARS	I	I	V-I	10	10	1	2	1	1
