"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation","id"
"BNT-I (D26, severe)","PLEC",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",26,26,1,4,1,1,"ConditionCOVID","BNT-I (D26, severe)"
"BNT-I (D26, severe)","KAT7",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",26,26,1,4,1,1,"ConditionCOVID","BNT-I (D26, severe)"
"BNT-I (D26, severe)","IRAK1BP1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",26,26,1,4,1,1,"ConditionCOVID","BNT-I (D26, severe)"
"BNT-I (D26, severe)","CD79B",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",26,26,1,4,1,1,"ConditionCOVID","BNT-I (D26, severe)"
"BNT-I (D3)","CD177",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","S100A12",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","FCAR",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","S100A8",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NFIL3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","FCGR1A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RGS1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CLEC4D",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ANXA3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","BMX",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","HP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ADGRG3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","DYSF",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CD55",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","S100A9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CD44",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SRPK1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IL1R2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","JMJD6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NLRP9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","EDNRB",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CR1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IRF1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","PRR7",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RAB43",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","FOSL1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RAP1GAP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ARG1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","JAK3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RABGEF1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ACKR3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","PELI1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SLC18A2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IFNL2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ICAM1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CLEC10A",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","C1R",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NFKBIZ",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","VNN1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","FPR1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","JAG1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NFKBIA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","GBP2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","EBI3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","BCL3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","FCGR2A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ZDHHC18",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SLC15A3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","VSIG4",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","GPR15",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IL18R1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","BCL6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","HLA-DRB5",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","GBP5",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","MSRB1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SKAP2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","TLR2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CLEC4E",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","TRIM25",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","TNFAIP3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","C4BPA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CHGA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","LILRA5",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","GBP6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CXCL5",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IFNL1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SEMA4A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","KIR2DL3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IRAK3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","F12",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NR4A3",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CXCL17",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RAB20",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","SH2B2",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","MAP2K6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","AIRE",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","ADM",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CXCL16",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","TNFSF9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","RAB32",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","CLEC5A",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NFKBID",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","TLR5",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","IL13",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D3)","NAIP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",3,3,1,1,1,1,"ConditionCOVID","BNT-I (D3)"
"BNT-I (D4)","CYP26B1",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","SNCA",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","EPB42",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","FBXO7",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","RAP1GAP",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","PELI1",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","EPHB3",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","PDE4B",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","DNAJB9",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","JMJD6",1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I (D4)","TMIGD2",-1,"BNT","COVID","VIRUS","SARS","I","I","V-I",4,4,1,1,1,1,"ConditionCOVID","BNT-I (D4)"
"BNT-I-BNT (D51, mild)","GPER1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CR2",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","FCRL1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CD22",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ARHGEF5",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","LTF",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","PTK2",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","LY9",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ADD2",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","TOR2A",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ANKHD1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","DNAJA3",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","IL21R",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","LCN2",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","SLC22A5",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","MSH2",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","MEN1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CD40",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CASP6",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","SLAMF6",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","KLHL6",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","BANK1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","S1PR1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","DEFA4",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","IL18",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","RORC",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","TRIM68",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","BPI",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","IL7R",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","AZU1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ITGA9",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CEACAM8",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ROMO1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","FAU",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CAMP",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","ST6GAL1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CD24",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CD40LG",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","FUT4",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","POU2AF1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CXCR5",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","GAPDH",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","NCR1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","BTN3A1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","MS4A1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","TLR2",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CD79A",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","OLR1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CRISP3",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","PARP1",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","MPO",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","BTN3A3",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, mild)","CCR7",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, mild)"
"BNT-I-BNT (D51, severe)","ANKHD1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","OSM",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","RPS19",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","RORC",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","TRIM68",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","CD300LB",-1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","TREML1",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-I-BNT (D51, severe)","PPBP",1,"BNT","COVID","VIRUS","SARS","I","RNA","V-I-V",51,21,2,7,2,1,"ConditionCOVID","BNT-I-BNT (D51, severe)"
"BNT-MO (V3, D1)","CLEC6A",1,"MO","COVID","VIRUS","SARS","V","RNA","HE",1,1,1,1,3,0,"ConditionCOVID","BNT-MO (V3, D1)"
