"","Cond1","Cond2","Shared","Percentage_Shared_Cond1","Genes_Names","pvalue","-log(p)"
"356","CHAD63-KH_UP","FLUARIX FLUVIRIN_UP",307,15.4,"ACER3, ACSL5, ACTR1A, ADAP2, AIDA, AIF1, ANXA4, AP1S2, AP2S1, AP3B1, APOBEC3B, APOBEC3F, APOBEC3G, ARF1, ARFIP1, ARSD, ATF3, ATF6, ATP1B1, ATP6V0E1, ATP6V1B2, ATXN7, AURKAIP1, BBX, BCL10, BCL3, BID, BLVRA, BMPR2, BRD7, TIGAR, C15orf39, C1GALT1C1, C1orf162, C21orf91, C3AR1, C3orf14, C9orf72, CALCOCO2, CASP1, CCNL1, CCR2, CD300A, CD300C, CD300LF, CD36, CD38, CD53, CD59, CD86, CDK17, CDKN1A, CDKN1C, CHD1, CHMP2B, CLEC2B, CNIH4, CNTRL, COA6, COPE, COPG1, COPZ1, COQ10B, CPEB2, CREBRF, CREM, CSF1R, CSRNP1, CTSA, CTSL, CXCL16, CYFIP1, CYLD, CYSLTR1, DCP1A, DDX21, DECR1, DIP2B, DISC1, DNAJB11, DNAJC1, DNAJC7, DPP3, DPYSL2, DUSP1, DUSP5, ECE1, EDEM1, ELF1, EPB41L3, EPG5, FAM120AOS, FHIP2A, CALHM6, TENT5A, FAM8A1, FCER1G, FEM1C, FIBP, FIG4, FKBP15, FLI1, FMNL2, FNIP2, FUCA2, GADD45B, GALM, GART, GBA1, GIMAP2, GIMAP4, GIMAP6, GIMAP8, GLRX, GMPR2, GNS, GPBAR1, GTF2B, H3-3B, HAVCR2, HBEGF, HBP1, HCAR3, MFSD14A, HIF1A, , HLA-F, HMOX1, HPS5, HTATIP2, ICAM1, ICAM2, IDH1, IDH2, IFI16, IL1B, ILK, ISG20, ITPRIP, JMJD1C, JUNB, JUND, KBTBD2, KCNE3, KCNS2, KDM1B, KDM2A, KIAA0930, WASHC4, KLF4, LACC1, LARP4B, LATS2, LILRB2, LIPA, LONRF1, LSM10, LYN, MAD2L1BP, MAFB, MAN1A1, MAP3K8, MAPKAPK3, MAT2B, MCL1, ME2, MED13, MICU1, MILR1, MITD1, MPDU1, MRPS18A, MS4A4A, MS4A6A, MS4A7, MTHFD1, MTMR11, MTMR4, MTMR6, NAGA, NAMPT, NBR1, NCOA3, NECAP1, NFIL3, NFKBIE, NIT1, NLRC4, NLRP3, NMT1, NSF, NSL1, NT5C2, NUB1, NUP58, NXT2, ORMDL2, OSM, OSTM1, PAK1, PARP4, PCGF5, PDE4B, PDIA6, PDLIM5, PELI1, PIK3AP1, PLAC8, PLAUR, PMAIP1, PPP2R2A, PPTC7, PRCP, PRDX1, PRKAR1A, PLPBP, PSEN1, PSMA3, PSMB2, PTGS2, PTP4A1, PTPN1, PTPRE, QKI, RAB10, RAB11FIP4, RAB12, RAB20, RAB3GAP1, RAB8A, RAB8B, RAP2C, RASGEF1B, RBBP6, RBM7, RELT, RGS1, RICTOR, RIPK2, RNASE2, RNF138, RRAS, SASH1, SAT1, SCAF11, SCYL2, SDE2, SERTAD1, SERTAD3, SFT2D1, SIK1, SLAMF7, SLC25A28, SLC25A30, SLC35A5, SLC43A3, SLC7A7, SLC8A1, SLK, SNAPIN, SNX11, SOCS1, SORT1, SP1, SP100, SPTLC2, SRGAP2, SRP54, STAM2, STOM, STYXL1, SUPT4H1, TAPBPL, TBC1D1, TCF7L2, TINF2, TIPARP, TIPRL, TLR8, TMEM165, TMEM59, TMX1, TNFAIP3, TOR1A, TPM3, TRAPPC3, TRIM27, TRIM69, TXN2, UBE2J1, UBE2L3, USP15, USP30, USP42, USPL1, UTRN, VRK2, VRK3, WSB2, YIPF1, ZC3H12A, ZC3HAV1, ZCCHC2, ZEB2, ZFP36, ZNF267, ZSWIM6",0,0
"357","CHAD63-KH_UP","FLUZONE_UP",7,0.35,"BATF2, DUSP10, FCGR1A, FCGR1BP, IDO1, IFIT3, SERPING1",6.16575039298255e-31,30.2100140607228
"358","CHAD63-KH_UP","FLUMIST_UP",605,30.34,"AAMP, ABCA1, ACER3, ACLY, ACSL1, ACSL5, ACTR3, ADAP2, ADCY7, GRK3, AGPAT3, AIDA, AIF1, AKAP13, AKIRIN2, AKR1A1, ALDH1A1, ALDH2, ANKFY1, ANXA2, ANXA2P2, ANXA3, ANXA4, AOAH, AP1S2, AP2S1, AP3D1, APOBEC3C, APOBEC3F, APOBEC3G, APOL3, ARF1, ARHGAP26, ARHGAP27, ARHGEF10L, ARL11, ARPC1B, ARPC5, ARSD, ASCL2, ATG3, ATP10D, ATP1B1, ATP6V0D1, ATP6V0E1, ATP6V1B2, ATXN7, AURKAIP1, AZI2, BACH1, BAZ1A, BAZ2A, BBX, BCL10, BCL3, BLVRA, BRD7, BST2, BTK, BTN2A1, BTN2A2, BTN3A2, BTN3A3, TIGAR, DGLUCY, CYBC1, C18orf25, RMC1, C1orf162, C3AR1, C3orf38, C5orf15, C9orf72, CAMK2D, CAPG, CAPZA1, CARD16, CARD8, CARS1, CASP1, CAST, CBR1, ZNG1A, ZNG1B, ZNG1C, ZNG1E, ZNG1F, CCNL1, CCR2, CD14, CD163, CD164, CD1D, CD300A, CD33, CD36, CD53, CD59, CD86, CDC73, CDK17, CDKN2D, CEBPB, ADA2, CEP164, CFP, CHD1, CHMP2B, CHMP5, CHSY1, CIITA, CIR1, CLEC2B, CMTM6, CNDP2, CNP, CNTRL, COPZ1, COQ10B, CPEB2, CPVL, CREBRF, CREM, CSF1R, CSRNP1, CST3, CTBS, CTNNA1, CTSB, CTSH, CTSS, CUL1, CXCL10, CXCR1, CXorf38, CYBB, CYC1, CYFIP1, CYLD, CYSTM1, DAPP1, DCLRE1C, DCP1A, DDX21, DDX60, DDX60L, DECR1, DERL1, DHX8, DIAPH2, DIP2B, DLEU2, DNAJA1, DNAJC13, DNAJC7, DOCK4, DPP3, DPYD, DPYSL2, DTNBP1, DTX3L, DUSP10, DUSP5, DYNLT1, ECPAS, EGLN1, EHBP1L1, EHD4, EIF4G3, ELF1, ELOVL5, EMILIN2, EPB41L3, EPS15, ERAP1, ERI1, EWSR1, EXOSC9, FAM111A, FHIP2A, GASK1B, RIPOR2, FAM8A1, FCER1G, FCGR1BP, FCN1, FEM1C, FGD2, FGL2, FGR, FIG4, FKBP15, FLI1, FLVCR1, FNIP2, FPR2, FUCA2, FYB1, FYTTD1, FZD2, GAB2, GALM, GALNT3, GART, GCNT2, GDI2, GIMAP2, GIMAP4, GIMAP6, GIMAP8, GK, GLRX, GLUL, GMPR2, GNA13, GNS, GPBAR1, GPD2, GPR65, GRN, GSN, GSTK1, GSTO1, GTF2B, GTPBP1, GVINP1, HADHB, HAVCR2, HBEGF, HBG2, HBP1, HCAR3, HCK, HEBP1, HEXD, HHEX, MFSD14A, HIF1A, , H2AC6, HIVEP1, HK1, HK3, HLA-DMB, HLA-DRB1, HNRNPF, HNRNPH2, HPSE, HTATIP2, ICAM1, ICAM2, IDH1, IDH2, IDH3A, IDH3G, IFI16, IFI30, IFI35, IFI6, IFIT3, IFIT5, IFITM1, IFITM2, IL1B, ILK, INTS3, IRF5, IRF7, IRF8, ITGA4, ITPRIP, ITPRIPL2, JAK2, JMJD1C, JPX, JUND, KANSL1L, KBTBD2, KCNE3, KCTD12, KDM2A, KIAA0319L, KIAA0930, WASHC4, SHTN1, KIF1B, KIF5B, KLHL6, KYNU, LARP1, LARP4B, LATS2, LGALS1, LILRA1, LILRB1, LIMK2, LMO2, LMTK2, LONRF1, LPP, LSM10, MAD2L1BP, MAP3K8, MARCO, MARS1, MASTL, MAT2B, MAX, MBOAT1, MCL1, ME2, MED13, MED28, MEF2A, MFSD14B, MICA, MIDN, MIER1, MITD1, MLKL, MNDA, MPDU1, MPEG1, MRPL16, MS4A14, MS4A4A, MS4A6A, MS4A7, MSL3, MTHFD1, MTMR11, MTMR14, MTMR6, MX1, MX2, MXD1, MYD88, MYOF, N4BP2L1, N4BP2L2, NADK, NAGA, NAGK, NAMPT, NASP, NBR1, NCEH1, NCOA2, NCOA3, NCSTN, NECAP1, NECAP2, NFIL3, NHLRC3, NINJ1, NIPA2, NIT1, NLRC4, NMT1, NRAS, NRBF2, NRIP1, NSF, NSL1, NT5C2, NUB1, NUDT16, NUP62, NUP58, OAS1, OAS2, OAS3, ORAI2, ORMDL2, OSM, OSTM1, OTUD5, P2RX7, PAK1, PANK2, PARP12, PARP14, PARP4, PATL1, PCGF5, PCK2, PDE4B, PDIA3, PDIA6, PDK3, PDLIM5, PEA15, PELI1, PFKP, PHF11, PIGB, PIK3AP1, PIM2, PKN2, PLAC8, PLAGL2, PLAUR, PLSCR1, PLXNB2, PMAIP1, PNPT1, POLB, PPP1R11, PPP2R2A, PPTC7, PRDX1, PRELID1, PRKAG2, PRKAR1A, PRKCD, PLPBP, PSAP, PSEN1, PSMB10, PSMB2, PSMB9, PTGS2, PTP4A1, PTPN6, PTPRE, PYCARD, QKI, RAB10, RAB11FIP4, RAB1A, RAB20, RAB3GAP1, RAB43, RAB8A, RAB8B, RAP2C, RARA, RASGEF1B, RASSF5, RB1, RBBP6, RBM7, RCSD1, REEP3, REL, RELB, RELT, RGS1, RGS19, RHOT1, RICTOR, RIF1, RIPK2, RNASE2, RNF135, RNF138, RNF19B, RNF213, RNH1, RO60, RPS6KA5, RRM2B, RTCB, RTN1, RUBCN, RUFY3, SAMD9L, SAMHD1, SAT2, SCAF11, SCAMP2, SCARB2, SCML1, SCPEP1, SDE2, SERPINB1, SERTAD1, SESTD1, SETX, SFT2D1, SH2D3C, SH3GLB1, SH3TC1, SIK1, SIK3, SIPA1L1, SIPA1L2, SLAMF7, SLC22A15, SLC25A24, SLC25A28, SLC25A30, SLC27A3, SLC2A6, SLC31A1, SLC35A5, SLC43A3, SLC7A7, SLC9A8, SLFN5, SLU7, SMCO4, SMIM14, SNAPIN, SNN, SNX17, SNX2, SNX6, SOCS1, SOD2, SP1, SP100, SP110, SP140, SPATA13, SPG11, SPART, SPTLC2, SQOR, SRGAP2, SRGAP2C, SRGN, SSB, ITPRID2, STAB1, STAM2, STAT1, STAT2, STK40, STX11, STX12, STX4, STYXL1, SUSD1, SYNGR2, TBC1D8, TCF7L2, TDRD7, TFEC, TFG, TGIF2, TICAM2, TIFA, TINF2, TIPARP, TIPRL, TLR7, TLR8, TM9SF4, TMEM165, TMOD2, TMOD3, TMX1, TNFAIP3, TNFAIP6, TNFSF10, TNFSF13B, TNS3, TOP1, TOPORS, TOR1A, TOR1B, TOX4, TPM3, TPP1, TRAPPC3, TREX1, TRIM14, TRIM22, TRIM27, TRIM34, TRIM44, TRIM5, TRIM56, TRIM69, TUBA1A, TXN2, UBA7, UBE2J1, UBE2L3, UBN1, UNC93B1, UQCRC1, USP15, USP19, USP30, USP33, USP42, USPL1, VAV1, VCPIP1, VRK2, VRK3, WSB1, XAF1, XIAP, XRN1, YKT6, ZC3H12A, ZC3HAV1, ZCCHC2, ZDHHC18, ZNF267, ZNFX1, ZSWIM6",0,0
"359","CHAD63-KH_UP","FLUENZ_UP",4,0.2,"MICB, PTPRC, RIPK2, SOCS1",4.77254081792042e-13,12.3212503485452
"360","CHAD63-KH_UP","MENACTRA_UP",13,0.65,"APOBR, ARRB2, C1QA, C1QB, C2, CFB, GPX1, , IGHE, IL1B, PDIA6, SERPING1, TNF",7.95851892872416e-57,56.0991677464495
"361","CHAD63-KH_UP","ZOSTAVAX_UP",4,0.2,"ERAP2, IFI44L, MX1, SLC22A16",1.52841852921381e-36,35.815757705944
"362","CHAD63-KH_UP","YF17D_UP",44,2.21,"C3AR1, CD38, CXCL10, RIGI, DDX60, DDX60L, DHX58, EIF2AK2, HERC5, IFI27, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IRF7, ISG15, LAMP3, LGALS3BP, MX1, MX2, MYOF, NEXN, OAS1, OAS2, OAS3, OASL, PARP12, PARP9, PLSCR1, PNPT1, RGL1, RSAD2, SAMD9, SAMD9L, SERPING1, STAT1, TLR7, TMEM255A, TRIM22, TRIM5, XAF1",0.000520358066681247,3.28369770854149
"363","CHAD63-KH_UP","STAMARIL_UP",256,12.84,"ABCA1, ACOT9, ACTA2, ADAP2, ADAR, AIM2, ANKFY1, ANKRD22, AP5B1, APOBEC3A, APOBEC3F, APOL3, ASCL2, ASPRV1, ATF3, ATF5, BATF2, BLVRA, BST2, BTN3A1, SHFL, C1QA, C1QB, C3AR1, TMEM268, CASP1, CASP5, CCL8, CCR1, CD163, CD300C, CD36, CD38, CD68, CD74, CD86, CDKN1A, CDKN1C, CEACAM1, ADA2, TMEM121B, CHMP5, CMPK2, CNDP2, CSF1R, CSRNP1, CST3, CTSL, CUL1, CXCL10, CYBB, CYSLTR1, RIGI, DDX60, DHRS9, DHX58, DPYSL2, DRAP1, DUSP5, DYNLT1, EIF2AK2, EMILIN2, EPB41L3, EPSTI1, CALHM6, TENT5A, FAM8A1, FBXO6, FCER1G, FCN1, FFAR2, FLVCR2, FRMD3, GADD45B, GALM, GBP1, GBP2, GBP4, GBP5, GCH1, GIMAP8, GNA15, GORASP1, GPBAR1, GRN, HAVCR2, HELZ2, HERC5, HERC6, HES4, HK3, HLA-A, HMOX1, HSH2D, IDH2, IDO1, IFI16, IFI27, IFI30, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM3, IL15, IL1RN, IRF7, IRF9, ISG15, ISG20, JUP, KCNMB1, KIAA0319L, KYNU, LAG3, LAMP3, LAP3, LDLR, LGALS3BP, LGALS9, LHFPL2, LILRB1, LMO2, LY6E, MAD2L1BP, MAFB, MARCKS, MARCO, MICB, MOB3C, MOV10, MS4A7, MT2A, MX1, MX2, MYD88, MYOF, NAGA, NAGK, NAPA, NCOA7, NEXN, NLRP3, NMI, NOD2, NPC2, NTNG2, NUB1, OAS1, OAS2, OAS3, OASL, OGFR, OSBPL5, OTOF, PARP10, PARP12, PARP14, PARP9, PATL1, PCK2, PHACTR2, PHF11, PIK3AP1, PLAC8, PLAGL2, PLSCR1, PML, PPM1K, PSME1, PSME2, RAB8A, RBCK1, REC8, RGL1, RHBDF2, RIN2, RIPK3, RNF135, RNF31, RNH1, RRAS, RSAD2, RTCB, RTP4, SAMD4A, SAMD9L, SAT1, SCARB2, SCIMP, SCO2, SERPING1, SERTAD1, SHISA5, SIGLEC5, SIL1, SLC27A3, SLC2A6, SLC31A2, SLC37A2, SLFN12, SMCO4, SNTB1, SOCS1, SORT1, SP110, SP140, SPATS2L, SQOR, SRBD1, SRC, STAB1, STAT1, STAT2, SUSD1, TAP1, TAP2, TCN2, TDRD7, TIMM10, TLR7, TMEM123, TMEM140, TMEM51, TMEM62, TNFAIP6, TNFSF10, TNFSF13B, TNS3, TOR1B, TRAFD1, TRIM21, TRIM22, TRIM26, TRIM38, TRIM5, TTC21A, TTC38, TYMP, UBA7, UBE2L6, UBE2S, UNC93B1, VAMP5, WARS1, XAF1, ZBP1, ZC3HAV1, ZFYVE26, ZNFX1",4.30945097944326e-70,69.3655780550796
"364","CHAD63-KH_UP","MMR II_UP",458,22.97,"ABCD1, ABTB2, ACOT9, ACP2, ACSL1, ACSM1, ACTA2, ADCY4, ADM, ADPGK-AS1, ADPRH, ADPRS, AGRN, AIM2, AK4, AMBRA1, AMER1, ANKRD22, ANXA10, AP5B1, APOBEC3A, APOBEC3B, APOBEC3F, APOBEC3G, APOL1, APOL2, APOL3, APOL6, ARHGEF10L, ARHGEF3, ARL5B, BMAL2, ASCL2, ASPHD2, ATF3, ATF5, B4GALT5, BAK1, BATF2, BATF3, BAZ1A, BCL2L14, BLZF1, BRCA2, BST2, SHFL, C1GALT1, ERICH3, C2, C5, IRF1-AS1, TMEM268, CACNA1A, CARD17P, CASP1, CASP10, CASP4, CASP5, CASP7, CBR1, ZNG1A, ZNG1B, CCDC146, CCDC9, CCL2, CCL7, CCL8, CCNA1, CCR1, CCRL2, CD274, CD2AP, CD38, CD40, CDC42EP2, CDKN1A, CDKN1C, CEACAM1, CES1, CFB, CFLAR-AS1, CHRNA6, CHRNB2, CHST7, CHSY1, CIR1, CMPK2, CNP, CPEB2, CPEB3, CREM, CSRNP1, CTSL, CXCL10, CXCL11, CXCL9, CYP2J2, CYSTM1, DAPP1, DBF4B, DCUN1D3, RIGI, DDX60, DDX60L, DHX58, DNAAF1, DPYS, DRAM1, DRAP1, DTX3L, DUSP1, DUSP5, DUSP6, DYNLT1, DYSF, ECE1, EHD4, EIF2AK2, EIF4E3, ELF4, ELMO2, EMP1, ENDOU, ENPP2, EPHB1, EPSTI1, ETV7, EXOC3L1, TCAF2, PABIR3, FAM225A, CALHM6, TENT5A, FAM72A, FAM72B, FAM72D, FANCA, FAR2, FAS, FBXO39, FBXO6, FFAR2, FFAR3, FGD2, FMNL2, FNIP2, FOXC1, FRMD3, CMTR1, FUT4, GBP1, GBP2, GBP3, GBP4, GBP5, GBP6, GBP7, GCH1, GCNT1, GCNT2, GPBAR1, GPD2, GPR141, GPR155, GRIN3A, GTPBP1, GTPBP2, GUCY1A1, H3-5, HAPLN3, HCAR2, HCAR3, HDX, HELB, HELZ2, HERC5, HERC6, HES4, HESX1, , HIRA, H2AC6, H2BC18, HLA-G, HLX, HPSE, HSH2D, ICAM1, IDO1, IDO2, IER5, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM2, IFITM3, IGF2BP3, IL12A, IL15, IL15RA, IL1RN, IL27, IL4I1, INAFM1, IRAK2, IRF1, IRF2, IRF7, ISG15, ISG20, JAK2, JUP, KCNE5, KCNJ2, KCNMB1, KIAA0040, KLF5, KLHDC7B, KPTN, KY, LAG3, LAMP3, LAP3, LGALS3BP, LGALS9, LHFPL2, LIF, LILRA5, LILRA6, LILRB2, LILRB4, LINC00189, LINC00487, LMNB1, LPIN2, LY6E, LYN, LYPD5, LYSMD2, MASTL, CGAS, MDK, MEFV, MICALL1, MICB, MIR320E, MIR4645, MOB3C, MOV10, MRPL44, MSR1, MT2A, MUC1, MX1, MX2, MXD1, N4BP1, NADK, NAPA, NBN, NCF1, NCOA7, NDC80, NEXN, NFE2L3, NGFR, NINJ1, NMI, NOD1, NOD2, NUB1, OAS1, OAS2, OAS3, OASL, OR52K2, OSBPL5, OSM, OTOF, P2RX4, P2RX7, PANX1, PARP10, PARP11, PARP12, PARP14, PARP9, PCGF5, PDCD1LG2, PDE4B, PFKP, PGAP1, PHF11, PI4K2B, PIWIL4, PLA2G4C, PLEKHN1, PLS3, PLSCR1, PLSCR2, PLSCR4, PMAIP1, PML, PNPT1, PPM1K, PPP2R2A, PRICKLE1, PRKD2, PRLR, PRR16, PRRG1, PRRG4, PRUNE2, PSEN2, PSMB9, PTPRU, RAB20, RAB39A, RASGEF1B, RASGRP3, RBCK1, RBM43, RELB, RGS1, RHBDF2, RIN2, RIPK2, RNASE2, RNF19B, RNF213, RSAD2, RSPH9, RTCB, RTP4, RUBCN, RUFY4, SAMD4A, SAMD9, SAMD9L, SASH1, SCARB2, SCG3, SCIN, SCLT1, SCO2, SDC3, SECTM1, SEMA4A, SERPINB9, SERPING1, SERTAD1, SH2B2, SHOX2, SIGLEC1, SIGLEC14, SLAMF7, SLC22A16, SLC22A4, SLC25A28, SLC2A6, SLC31A2, SLC37A1, SLC8A1, SLFN12, SMCHD1, SMTNL1, SNX10, SOBP, SOCS1, SP100, SP110, SP140, SPATS2L, SPHK1, SPSB1, SQOR, SRC, SRD5A1, SRGAP2, SRGAP2B, SSTR3, ST3GAL5, ST8SIA4, STAT1, STAT2, STOM, STOML1, STX11, SUSD1, SYNPO2, TANK, TAP1, TAP2, TCN2, TDRD7, TFEC, TGM1, TICAM2, TJP2, TLR2, TLR3, TMEM106A, STIMATE, TMEM140, TMEM150B, TMEM229B, TMEM255A, TMEM62, TNF, TNFAIP6, TNFSF10, TNFSF13B, TNK2, TOR1B, TRAFD1, TRANK1, TREX1, TRIM14, TRIM21, TRIM22, TRIM25, TRIM26, TRIM38, TRIM5, TRIM56, TRIM6, TRIM69, TTC21A, UBE2L6, UBE2S, UBE2Z, UBQLNL, USP18, USP30-AS1, USP42, USP6NL, VAMP5, VRK2, WARS1, WDFY1, XAF1, XRN1, ZBP1, ZCCHC2, ZNF267, ZNF366, ZNF618, ZNF684, ZNFX1, ZNRF2",7.32375952184069e-262,261.135265924345
"365","CHAD63-KH_UP","PREVNAR_UP",12,0.6,"APOL4, CD274, CXCL9, FGL2, GBP4, GBP5, GBP6, LIF, OSM, PRR11, RP1L1, SERPING1",1.31230672887945e-208,207.881964644312
"366","CHAD63-KH_UP","DRYVAX_UP",12,0.6,"CD14, GPBAR1, GPR84, HERC5, HSPA6, MPEG1, NEXN, NFE2L3, PDCD1LG2, SIRPD, SOBP, TNK2",5.51341633420908e-104,103.258579211435
"367","CHAD63-KH_UP","BCG_UP",53,2.66,"ABTB2, APOL1, APOL3, ASPHD2, BATF3, CCL1, CD38, CXCL10, DUSP5, EPSTI1, GADD45B, GBP1, GBP2, GBP4, GBP5, IDO1, IFI44L, IFIH1, IFIT3, IL1B, IRF1, IRF9, ISG15, LAMP3, LIF, MAP3K8, MARS1, MT2A, MX1, NAMPT, NFKBIZ, OAS3, OSM, PARP9, PIM2, PMAIP1, PSMB9, PSME2, PTGS2, PLAAT4, RIPK2, SERPINA1, SERPINB1, SLC22A1, SLC7A7, SOCS1, SOD2, STAT1, TNF, TNFAIP6, TRIM22, UBE2L6, WARS1",1.2223137733807e-101,100.912817294457
"368","CHAD63-KH_UP","PPD_UP",28,1.4,"ABTB2, ACSL1, CCL1, DUSP5, EPB41L3, GBP1, GBP2, GBP4, GBP5, HCAR3, IDO1, IL1B, LAMP3, MAP3K8, MARCKS, MT2A, NAMPT, NFKBIZ, OSM, PARP9, PIM2, PTGS2, RIPK2, SERPINA1, SLC7A7, SOD2, TNF, TNFAIP6",9.85635623572464e-100,99.0062836083033
"369","CHAD63-KH_UP","TC-83_UP",173,8.68,"AGPAT5, ANKRD22, APOBEC3A, APOL6, ARAP2, ARHGEF3, ARID4B, BATF2, BLVRA, BST2, BTN3A3, SHFL, C21orf91, C3orf38, IRF1-AS1, TMEM268, ZNG1A, ZNG1B, ZNG1C, ZNG1F, CCL2, CCL8, CCR1, CD274, CD2AP, CDK17, CEACAM1, CHMP2B, CHMP5, CLEC2B, CMPK2, CNIH4, CPEB2, CXCL10, RIGI, DDX60, DDX60L, DEK, DERL1, DNAJC15, DOCK4, DRAP1, EFR3A, EIF2AK2, EPSTI1, ERAP1, ERAP2, ETV7, CALHM6, TENT5A, FBXO6, FRMD3, CMTR1, GALM, GBP1, GBP3, GBP4, GBP5, GCH1, GIMAP2, GIMAP6, GPBP1, HELZ2, HERC5, HERC6, HES4, , IFI16, IFI27, IFI35, IFI44, IFI44L, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFIT5, IFITM1, IFITM2, IL1RN, IRF7, ISG15, ISG20, ITGA4, KIAA0319L, BLTP1, LAMP3, LAP3, LGALS9, LIPA, LY6E, LYZ, MAFB, MITD1, MOV10, MS4A4A, MT2A, MTHFD2, MVB12A, MX1, MX2, N4BP2L1, N4BP2L2, NCOA7, NEXN, NIPSNAP3A, NRAS, NRIP1, NTNG2, NUB1, OAS1, OAS2, OAS3, OASL, PARP12, PARP14, PARP9, PCGF5, PLSCR1, PML, PNPT1, PPM1K, PRPF40A, PRPS2, PSMA2, PSMA3, PSMA4, RAP2C, RIN2, RNF138, RNF213, RPAP3, RSAD2, RTP4, SAMD4A, SAMD9, SAMD9L, SCO2, SERPING1, SHISA5, SIGLEC1, SLAMF7, SOCS1, SP140, SPATS2L, SRGAP2, SRGAP2B, SRGAP2C, SSB, STAT1, STAT2, TDRD7, TFEC, TIFA, TMEM123, TMX1, TNFAIP6, TNFSF10, TNFSF13B, TOR1B, TREX1, TRIM14, TRIM22, TRIM5, TTC21A, UBE2L6, USP18, WARS1, XAF1, ZBP1, ZC3HAV1, ZCCHC2",0,0
"370","INACTIVATED INFLUENZA_UP","RVSV ZEBOV_UP",0,0,"",6.45332971797283e-25,24.1902161450528
"371","INACTIVATED INFLUENZA_UP","LVS F TULARENSIS_UP",2,0.13,"CDC42, HSP90B1",9.3180204273601e-111,110.030676341808
"372","INACTIVATED INFLUENZA_UP","CN54GP140_UP",15,0.98,"LYPLAL1, NECAP2, ENSA, GIMAP2, HECA, ING3, MTX2, PHAX, RNASEH2B, BOLA2, IER3IP1, MRPL15, PRDX4, SEM1, SNX14",5.28347009939632e-171,170.277080746025
"373","INACTIVATED INFLUENZA_UP","HIV-1 GAG-POL NEF_UP",60,3.93,"DIPK2A, C5orf15, EFR3A, HMGCS1, MOSPD2, RNF149, SAMD9, SMCHD1, ST8SIA4, STAT5A, XRN1, BST2, CPED1, EXOC6, LPAR1, MRPL27, RAB10, SLC43A3, USF1, WDFY1, TUT7, MAP3K7CL, GASK1B, DIAPH2, FRMD3, GLRX, GMPR, GUCY1A1, H2BC21, IGF2BP2, LAMP2, LARP7, NT5C3A, PCMT1, PI4K2B, PSMA4, SNCA, STOM, TBK1, TMEM140, ATP8B4, BAK1, BLOC1S1, CAPZA2, CASP3, CD38, CES1, CPEB3, GM2A, GNB2, MPDU1, NAT8B, NRIP1, PLEKHO2, PMVK, POMP, SLAMF7, SLC35A5, VCPIP1, GBP5",0,0
"374","INACTIVATED INFLUENZA_UP","HPV-VLP_UP",36,2.36,"GART, RAB8B, STAP1, BST2, CKS2, MSMO1, SOCS2, TARS1, ANAPC10, BAX, MAP3K7CL, FHL2, GMPR, GNB5, IDI1, KIFC3, NDUFV2, NMD3, PSMA2, , SLC39A8, CD38, DNAJC7, FEN1, GZMA, HSPH1, MAD2L1, MARCHF6, PAICS, PCNA, POLR3K, PSMB5, RBX1, SUB1, UBE2C, ZPR1",0,0
