"","condition","genes"
"11887","BNT-I (D1)","GPR171"
"11888","BNT-I (D1)","WEE2-AS1"
"11889","BNT-I (D1)","PLAUR"
"11890","BNT-I (D1)","ZNF697"
"11891","BNT-I (D1)","LOC101927153"
"11892","BNT-I (D1)","MIR221"
"11893","BNT-I (D1)","CCIN"
"11894","BNT-I (D1)","EGR3"
"11895","BNT-I (D1)","HBD"
"11896","BNT-I (D1)","CHP1"
"11897","BNT-I (D1)","SLC6A8"
"11898","BNT-I (D1)","SLC22A13"
"11899","BNT-I (D1)","CIDECP"
"11900","BNT-I (D1)","C19orf45"
"11901","BNT-I (D1)","SPATA2"
"11902","BNT-I (D1)","SPRED2"
"11903","BNT-I (D1)","SDC4"
"11904","BNT-I (D1)","SNORD10"
"11905","BNT-I (D1)","SLED1"
"11906","BNT-I (D1)","SPAG4"
"11907","BNT-I (D1)","TUBB6"
"11908","BNT-I (D1)","HTR1F"
"11909","BNT-I (D1)","ITPRIP"
"11910","BNT-I (D1)","PRR7"
"11911","BNT-I (D1)","ZNF668"
"11912","BNT-I (D1)","DDIT4"
"11913","BNT-I (D1)","RPL13AP6"
"11914","BNT-I (D1)","HORMAD2-AS1"
"11915","BNT-I (D1)","IFITM10"
"11916","BNT-I (D1)","LOC102723604"
"11917","BNT-I (D1)","PLXNA2"
"11918","BNT-I (D1)","EHD4-AS1"
"11919","BNT-I (D1)","ATP2C2"
"11920","BNT-I (D1)","BRE-AS1"
"11921","BNT-I (D1)","DOCK1"
"11922","BNT-I (D1)","ME1"
"11923","BNT-I (D1)","PABPN1"
"11924","BNT-I (D1)","PCBP2-OT1"
"11925","BNT-I (D1)","TIMP1"
"11926","BNT-I (D1)","TPD52L2"
"11927","BNT-I (D1)","ZNF394"
"11928","BNT-I (D1)","ADORA2A"
"11929","BNT-I (D1)","MMRN1"
"11930","BNT-I (D1)","LOC100507351"
"11931","BNT-I (D1)","MIR222"
"11932","BNT-I (D1)","PAPLN"
"11933","BNT-I (D1)","MAFG"
"11934","BNT-I (D1)","EIF1"
"11935","BNT-I (D1)","SLC43A2"
"11936","BNT-I (D1)","TARP"
"11937","BNT-I (D1)","LOC100996351"
"11938","BNT-I (D1)","SLC4A1"
"11939","BNT-I (D1)","SPRY2"
"11940","BNT-I (D1)","MIR4420"
"11941","BNT-I (D1)","FSCN1"
"11942","BNT-I (D1)","YPEL5"
"11943","BNT-I (D1)","HBG2"
"11944","BNT-I (D1)","ARL4A"
"11945","BNT-I (D1)","DNAH14"
"11946","BNT-I (D1)","CCDC59"
"11947","BNT-I (D1)","EIF5"
"11948","BNT-I (D1)","SFN"
"11949","BNT-I (D1)","IGFBP2"
"11950","BNT-I (D1)","COL7A1"
"11951","BNT-I (D1)","FLJ23867"
"11952","BNT-I (D1)","TAS1R1"
"11953","BNT-I (D1)","APOA2"
"11954","BNT-I (D1)","RELT"
"11955","BNT-I (D1)","KCNK7"
"11956","BNT-I (D1)","DPYD-AS2"
"11957","BNT-I (D1)","ZNF295-AS1"
"11958","BNT-I (D1)","FOXO3"
"11959","BNT-I (D1)","C9orf89"
"11960","BNT-I (D1)","NAB2"
"11961","BNT-I (D1)","LOC101927066"
"11962","BNT-I (D1)","GPX2"
"11963","BNT-I (D1)","MYBPH"
"11964","BNT-I (D1)","PHC2"
"11965","BNT-I (D1)","ADORA2A-AS1"
"11966","BNT-I (D1)","PRR7-AS1"
"11967","BNT-I (D1)","SIAH1"
"11968","BNT-I (D1)","ADAMTS2"
"11969","BNT-I (D1)","ZC3H12A"
"11970","BNT-I (D1)","ABCC2"
"11971","BNT-I (D1)","THCAT158"
"11972","BNT-I (D1)","FBXW4P1"
"11973","BNT-I (D1)","SLC35F3"
"11974","BNT-I (D1)","FAM209A"
"11975","BNT-I (D1)","MIR628"
"11976","BNT-I (D1)","CABLES1"
"11977","BNT-I (D1)","CYB5D1"
"11978","BNT-I (D1)","ZMYND15"
"11979","BNT-I (D1)","RLN2"
"11980","BNT-I (D1)","ANKRD9"
"11981","BNT-I (D1)","KCNQ1"
"11982","BNT-I (D1)","MIR181A1HG"
"11983","BNT-I (D1)","CBX4"
"11984","BNT-I (D1)","AVPR2"
"11985","BNT-I (D1)","C8orf58"
"11986","BNT-I (D1)","ING2"
"11987","BNT-I (D1)","RCVRN"
"11988","BNT-I (D1)","TRPM4"
"11989","BNT-I (D1)","RAB13"
"11990","BNT-I (D1)","C5orf66"
"11991","BNT-I (D1)","ETF1"
"11992","BNT-I (D1)","GNA15"
"11993","BNT-I (D1)","GCNT7"
"11994","BNT-I (D1)","ICAM1"
"11995","BNT-I (D1)","YPEL2"
"11996","BNT-I (D1)","DNM1"
"11997","BNT-I (D1)","KCNK5"
"11998","BNT-I (D1)","LINC00264"
"11999","BNT-I (D1)","NOCT"
"12000","BNT-I (D1)","PER1"
"12001","BNT-I (D1)","ELF3"
"12002","BNT-I (D1)","CCNL1"
"12003","BNT-I (D1)","FAM111B"
"12004","BNT-I (D1)","GRASP"
"12005","BNT-I (D1)","MIR4451"
"12006","BNT-I (D1)","MIR3909"
"12007","BNT-I (D1)","ANAPC15"
"12008","BNT-I (D1)","C4orf19"
"12009","BNT-I (D1)","ATP6V0B"
"12010","BNT-I (D1)","C16orf87"
"12011","BNT-I (D1)","GRPEL1"
"12012","BNT-I (D1)","HTR7"
"12013","BNT-I (D1)","RAB34"
"12014","BNT-I (D1)","TKTL2"
"12015","BNT-I (D1)","TMEM119"
"12016","BNT-I (D1)","MYADM"
"12017","BNT-I (D1)","DDN"
"12018","BNT-I (D1)","SRGAP1"
"12019","BNT-I (D1)","HEYL"
"12020","BNT-I (D1)","TRIM32"
"12021","BNT-I (D1)","AGFG1"
"12022","BNT-I (D1)","ARHGEF17"
"12023","BNT-I (D1)","LDLRAD2"
"12024","BNT-I (D1)","MEX3B"
"12025","BNT-I (D1)","PGAM4"
"12026","BNT-I (D1)","TMCC2"
"12027","BNT-I (D1)","AHSP"
"12028","BNT-I (D1)","B3GALT2"
"12029","BNT-I (D1)","GZF1"
"12030","BNT-I (D1)","CTIF"
"12031","BNT-I (D1)","SBDS"
"12032","BNT-I (D1)","GK3P"
"12033","BNT-I (D1)","CSNK1G2-AS1"
"12034","BNT-I (D1)","SPTA1"
"12035","BNT-I (D1)","TOPORS-AS1"
"12036","BNT-I (D1)","TRIM71"
"12037","BNT-I (D1)","PQLC2"
"12038","BNT-I (D1)","EMX1"
"12039","BNT-I (D1)","DMRTC2"
"12040","BNT-I (D1)","CCDC173"
"12041","BNT-I (D1)","ITGA9"
"12042","BNT-I (D1)","MFSD2B"
"12043","BNT-I (D1)","ANKRD44-IT1"
"12044","BNT-I (D1)","C10orf54"
"12045","BNT-I (D1)","MIR5194"
"12046","BNT-I (D1)","RAPSN"
"12047","BNT-I (D1)","AVPI1"
"12048","BNT-I (D1)","WNK2"
"12049","BNT-I (D1)","TAS2R4"
"12050","BNT-I (D1)","TBC1D22A-AS1"
"12051","BNT-I (D1)","VSIG4"
"12052","BNT-I (D1)","SHANK3"
"12053","BNT-I (D1)","SYN1"
"12054","BNT-I (D1)","ZBTB47"
"12055","BNT-I (D1)","AREG"
"12056","BNT-I (D1)","AURKAPS1"
"12057","BNT-I (D1)","PDE3A"
"12058","BNT-I (D1)","TAMM41"
"12059","BNT-I (D1)","FBN2"
"12060","BNT-I (D1)","PIM3"
"12061","BNT-I (D1)","DCST2"
"12062","BNT-I (D1)","DGCR11"
"12063","BNT-I (D1)","MLF2"
"12064","BNT-I (D1)","RGS20"
"12065","BNT-I (D1)","KLHL33"
"12066","BNT-I (D1)","MYO5B"
"12067","BNT-I (D1)","LOC729603"
"12068","BNT-I (D1)","TMEM132A"
"12069","BNT-I (D1)","LOC285740"
"12070","BNT-I (D1)","PSAT1"
"12071","BNT-I (D1)","SMOC1"
"12072","BNT-I (D1)","MIR199A1"
"12073","BNT-I (D1)","FAM171A1"
"12074","BNT-I (D1)","TREM1"
"12075","BNT-I (D1)","FBRS"
"12076","BNT-I (D1)","LONRF3"
"12077","BNT-I (D1)","USP3-AS1"
"12078","BNT-I (D1)","SNORD89"
"12079","BNT-I (D1)","FKBP8"
"12080","BNT-I (D1)","UCN2"
"12081","BNT-I (D1)","EAF1"
"12082","BNT-I (D1)","ZNF280B"
"12083","BNT-I (D1)","DIP2A-IT1"
"12084","BNT-I (D1)","MAPK6"
"12085","BNT-I (D1)","CSRNP1"
"12086","BNT-I (D1)","PLBD1"
"12087","BNT-I (D1)","MIR6883"
"12088","BNT-I (D1)","GJA4"
"12089","BNT-I (D1)","RGL3"
"12090","BNT-I (D1)","LYVE1"
"12091","BNT-I (D1)","FASTKD5"
"12092","BNT-I (D1)","RNF152"
"12093","BNT-I (D1)","GAPDH"
"12094","BNT-I (D1)","LMOD2"
"12095","BNT-I (D1)","CHI3L1"
"12096","BNT-I (D1)","MAB21L3"
"12097","BNT-I (D1)","ZNF687"
"12098","BNT-I (D1)","A3GALT2"
"12099","BNT-I (D1)","KRT18"
"12100","BNT-I (D1)","OMG"
"12101","BNT-I (D1)","FSCN3"
"12102","BNT-I (D1)","KNOP1"
"12103","BNT-I (D1)","SH3D19"
"12104","BNT-I (D1)","CELA2B"
"12105","BNT-I (D1)","PDE1B"
"12106","BNT-I (D1)","RXFP4"
"12107","BNT-I (D1)","SNORA28"
"12108","BNT-I (D1)","TG"
"12109","BNT-I (D1)","LTBP1"
"12110","BNT-I (D1)","GPR3"
"12111","BNT-I (D1)","ANKEF1"
"12112","BNT-I (D1)","EXOC3L2"
"12113","BNT-I (D1)","GJB6"
"12114","BNT-I (D1)","IRS2"
"12115","BNT-I (D1)","PODNL1"
"12116","BNT-I (D1)","LOC100268168"
"12117","BNT-I (D1)","SLC35B2"
"12118","BNT-I (D1)","SNORD35B"
"12119","BNT-I (D1)","SULT1A1"
"12120","BNT-I (D1)","COL10A1"
"12121","BNT-I (D1)","NECAP1"
"12122","BNT-I (D1)","OXSM"
"12123","BNT-I (D1)","CDO1"
"12124","BNT-I (D1)","FABP6"
"12125","BNT-I (D1)","HTR2B"
"12126","BNT-I (D1)","PREPL"
"12127","BNT-I (D1)","HSP90AB4P"
"12128","BNT-I (D1)","LINC00664"
"12129","BNT-I (D1)","PSD"
"12130","BNT-I (D1)","PC"
"12131","BNT-I (D1)","C9orf131"
"12132","BNT-I (D1)","UBOX5-AS1"
"12133","BNT-I (D1)","OR52K2"
"12134","BNT-I (D1)","SMPDL3B"
"12135","BNT-I (D1)","CA14"
"12136","BNT-I (D1)","ATG2A"
"12137","BNT-I (D1)","ITGB3"
"12138","BNT-I (D1)","TMEM38A"
"12139","BNT-I (D1)","MIR6750"
"12140","BNT-I (D1)","ZNF185"
"12141","BNT-I (D1)","LOC101927472"
"12142","BNT-I (D1)","CACNA2D4"
"12143","BNT-I (D1)","LINC00309"
"12144","BNT-I (D1)","DDX39A"
"12145","BNT-I (D1)","REPS2"
"12146","BNT-I (D1)","CCDC85B"
"12147","BNT-I (D1)","MYH10"
"12148","BNT-I (D1)","TTYH1"
"12149","BNT-I (D1)","HLTF"
"12150","BNT-I (D1)","NFKBIZ"
"12151","BNT-I (D1)","ALMS1-IT1"
"12152","BNT-I (D1)","TGM4"
"12153","BNT-I (D1)","YOD1"
"12154","BNT-I (D1)","KEL"
"12155","BNT-I (D1)","CCDC36"
"12156","BNT-I (D1)","CTRC"
"12157","BNT-I (D1)","CXCR6"
"12158","BNT-I (D1)","KCNJ13"
"12159","BNT-I (D1)","C17orf107"
"12160","BNT-I (D1)","KCNQ1-AS1"
"12161","BNT-I (D1)","NINJ1"
"12162","BNT-I (D1)","GPR180"
"12163","BNT-I (D1)","MIR8085"
"12164","BNT-I (D1)","RPS16P5"
"12165","BNT-I (D1)","MEF2D"
"12166","BNT-I (D1)","NRIP3"
"12167","BNT-I (D1)","NR1H2"
"12168","BNT-I (D1)","ZCCHC24"
"12169","BNT-I (D1)","INHBB"
"12170","BNT-I (D1)","EVA1B"
"12171","BNT-I (D1)","MIR23A"
"12172","BNT-I (D1)","GNMT"
"12173","BNT-I (D1)","NNT-AS1"
"12174","BNT-I (D1)","SENP3-EIF4A1"
"12175","BNT-I (D1)","B3GNTL1"
"12176","BNT-I (D1)","WDHD1"
"12177","BNT-I (D1)","LOC101927204"
"12178","BNT-I (D1)","DPRXP4"
"12179","BNT-I (D1)","GRIN2C"
"12180","BNT-I (D1)","PMEPA1"
"12181","BNT-I (D1)","MPP3"
"12182","BNT-I (D1)","ZFAND2A"
"12183","BNT-I (D1)","P2RY1"
"12184","BNT-I (D1)","SERTAD2"
"12185","BNT-I (D1)","HOXA5"
"12186","BNT-I (D1)","LOC284454"
"12187","BNT-I (D1)","SNORA71C"
"12188","BNT-I (D1)","PPP1R15A"
"12189","BNT-I (D1)","FAM209B"
"12190","BNT-I (D1)","GREB1L"
"12191","BNT-I (D1)","DDIT3"
"12192","BNT-I (D1)","MED14OS"
"12193","BNT-I (D1)","TMEM177"
"12194","BNT-I (D1)","SERTAD3"
"12195","BNT-I (D1)","TMC5"
"12196","BNT-I (D1)","LOC100505658"
"12197","BNT-I (D1)","OSGEPL1"
"12198","BNT-I (D1)","ZBED8"
"12199","BNT-I (D1)","HIF1A"
"12200","BNT-I (D1)","SNORA45A"
"12201","BNT-I (D1)","GPR88"
"12202","BNT-I (D1)","MIR4434"
"12203","BNT-I (D1)","GYPA"
"12204","BNT-I (D1)","MCM8"
"12205","BNT-I (D1)","TMC3"
"12206","BNT-I (D1)","PPIF"
"12207","BNT-I (D1)","PTPRH"
"12208","BNT-I (D1)","AMPD2"
"12209","BNT-I (D1)","B3GNT4"
"12210","BNT-I (D1)","CEP295NL"
"12211","BNT-I (D1)","CYR61"
"12212","BNT-I (D1)","EFCAB12"
"12213","BNT-I (D1)","GSTO2"
"12214","BNT-I (D1)","ERICH4"
"12215","BNT-I (D1)","VWCE"
"12216","BNT-I (D1)","KRT8"
"12217","BNT-I (D1)","ZNF441"
"12218","BNT-I (D1)","ACOX2"
"12219","BNT-I (D1)","FTH1"
"12220","BNT-I (D1)","LOC145474"
"12221","BNT-I (D1)","SLIT1"
"12222","BNT-I (D1)","CLEC18A"
"12223","BNT-I (D1)","CUX2"
"12224","BNT-I (D1)","RNF217"
"12225","BNT-I (D1)","GABARAPL1"
"12226","BNT-I (D1)","ADAMTS4"
"12227","BNT-I (D1)","LOC101928731"
"12228","BNT-I (D1)","ZNF414"
"12229","BNT-I (D1)","ZFP37"
"12230","BNT-I (D1)","CNIH2"
"12231","BNT-I (D1)","MRS2P2"
"12232","BNT-I (D1)","ZNF485"
"12233","BNT-I (D1)","MAP3K15"
"12234","BNT-I (D1)","SEMA4G"
"12235","BNT-I (D1)","ASF1A"
"12236","BNT-I (D1)","SLPI"
"12237","BNT-I (D1)","TSHZ3"
"12238","BNT-I (D1)","SNRK-AS1"
"12239","BNT-I (D1)","FBXO33"
"12240","BNT-I (D1)","GSG1L"
"12241","BNT-I (D1)","PLAU"
"12242","BNT-I (D1)","ZNF516"
"12243","BNT-I (D1)","HBA2"
"12244","BNT-I (D1)","MIR7848"
"12245","BNT-I (D1)","ATP8B5P"
"12246","BNT-I (D1)","CHRM4"
"12247","BNT-I (D1)","MUC5B"
"12248","BNT-I (D1)","CATIP"
"12249","BNT-I (D1)","CATIP-AS2"
"12250","BNT-I (D1)","NAV1"
"12251","BNT-I (D1)","ZNF420"
"12252","BNT-I (D1)","PI15"
"12253","BNT-I (D1)","C2orf44"
"12254","BNT-I (D1)","WDR86-AS1"
"12255","BNT-I (D1)","IKZF3"
"12256","BNT-I (D1)","RIMBP3"
"12257","BNT-I (D1)","SCARNA3"
"12258","BNT-I (D1)","LOXL4"
"12259","BNT-I (D1)","KCNJ3"
"12260","BNT-I (D1)","HYLS1"
"12261","BNT-I (D1)","CATIP-AS1"
"12262","BNT-I (D1)","LPPR2"
"12263","BNT-I (D1)","TP53TG5"
"12264","BNT-I (D1)","FOSB"
"12265","BNT-I (D1)","PDZD8"
"12266","BNT-I (D1)","PHF1"
"12267","BNT-I (D1)","TRIM61"
"12268","BNT-I (D1)","KLF9"
"12269","BNT-I (D1)","LOC101927901"
"12270","BNT-I (D1)","SLC22A1"
"12271","BNT-I (D1)","ZNF696"
"12272","BNT-I (D1)","CBY1"
"12273","BNT-I (D1)","APOM"
"12274","BNT-I (D1)","FAM53C"
"12275","BNT-I (D1)","CDCA4"
"12276","BNT-I (D1)","MIR6069"
"12277","BNT-I (D1)","LOC102031319"
"12278","BNT-I (D1)","PRSS16"
"12279","BNT-I (D1)","LINC01226"
"12280","BNT-I (D1)","LOC100129617"
"12281","BNT-I (D1)","ACE2"
"12282","BNT-I (D1)","KDELC2"
"12283","BNT-I (D1)","MMACHC"
"12284","BNT-I (D1)","PIK3R3"
"12285","BNT-I (D1)","RNF103"
"12286","BNT-I (D1)","NR4A3"
"12287","BNT-I (D1)","LCA5"
"12288","BNT-I (D1)","THNSL1"
"12289","BNT-I (D1)","YAE1D1"
"12290","BNT-I (D1)","EREG"
"12291","BNT-I (D1)","CDKN2D"
"12292","BNT-I (D1)","LRRC37A6P"
"12293","BNT-I (D1)","NHLRC1"
"12294","BNT-I (D1)","LOC727896"
"12295","BNT-I (D1)","ELL"
"12296","BNT-I (D1)","VCAN"
"12297","BNT-I (D1)","CPXM1"
"12298","BNT-I (D1)","LINC00865"
"12299","BNT-I (D1)","ZNF572"
"12300","BNT-I (D1)","SEMA3B"
"12301","BNT-I (D1)","LOC284950"
"12302","BNT-I (D1)","DCANP1"
"12303","BNT-I (D1)","RAPGEF2"
"12304","BNT-I (D1)","MIDN"
"12305","BNT-I (D1)","CRABP2"
"12306","BNT-I (D1)","ZFP3"
"12307","BNT-I (D1)","BAIAP2"
"12308","BNT-I (D1)","SMAD1-AS2"
"12309","BNT-I (D1)","OBSL1"
"12310","BNT-I (D1)","SMIM3"
"12311","BNT-I (D1)","ZNF470"
"12312","BNT-I (D1)","SYT2"
"12313","BNT-I (D1)","ABHD5"
"12314","BNT-I (D1)","LOC100506321"
"12315","BNT-I (D1)","PTTG2"
"12316","BNT-I (D1)","QSOX1"
"12317","BNT-I (D1)","SERPINA9"
"12318","BNT-I (D1)","CALCRL"
"12319","BNT-I (D1)","SPATA9"
"12320","BNT-I (D1)","CXCL16"
"12321","BNT-I (D1)","ERG"
"12322","BNT-I (D1)","LINC00861"
"12323","BNT-I (D1)","LINC01136"
"12324","BNT-I (D1)","ZNF628"
"12325","BNT-I (D1)","CMTR2"
"12326","BNT-I (D1)","BCAT1"
"12327","BNT-I (D1)","LINC01260"
"12328","BNT-I (D1)","SCARA5"
"12329","BNT-I (D1)","SESN2"
"12330","BNT-I (D1)","NFKBIE"
"12331","BNT-I (D1)","FAM71F2"
"12332","BNT-I (D1)","RHBDL1"
"12333","BNT-I (D1)","DACT3"
"12334","BNT-I (D1)","MEGF9"
"12335","BNT-I (D1)","MIR1255A"
"12336","BNT-I (D1)","ZSWIM3"
"12337","BNT-I (D1)","LINC-PINT"
"12338","BNT-I (D1)","HCG4"
"12339","BNT-I (D1)","GCSAM"
"12340","BNT-I (D1)","PLBD1-AS1"
"12341","BNT-I (D1)","TSPEAR"
"12342","BNT-I (D1)","PIFO"
"12343","BNT-I (D1)","BIN3-IT1"
"12344","BNT-I (D1)","MRPL50"
"12345","BNT-I (D1)","MIR548H4"
"12346","BNT-I (D1)","SLC22A15"
"12347","BNT-I (D1)","CYP2A6"
"12348","BNT-I (D1)","FEM1C"
"12349","BNT-I (D1)","ADAM9"
"12350","BNT-I (D1)","LINC01248"
"12351","BNT-I (D1)","MIR6819"
"12352","BNT-I (D1)","ADAT3"
"12353","BNT-I (D1)","TMEM117"
"12354","BNT-I (D1)","CCR6"
"12355","BNT-I (D1)","CDC42EP4"
"12356","BNT-I (D1)","LOC100289511"
"12357","BNT-I (D1)","LCMT2"
"12358","BNT-I (D1)","ENPP5"
"12359","BNT-I (D1)","C2orf15"
"12360","BNT-I (D1)","ITGA2"
"12361","BNT-I (D1)","ATP11A-AS1"
"12362","BNT-I (D1)","JRKL"
"12363","BNT-I (D1)","CALN1"
"12364","BNT-I (D1)","ZBTB43"
"12365","BNT-I (D1)","GALNT4"
"12366","BNT-I (D1)","C22orf24"
"12367","BNT-I (D1)","SPHK1"
"12368","BNT-I (D1)","LOC100130476"
"12369","BNT-I (D1)","LOC101927100"
"12370","BNT-I (D1)","MRM1"
"12371","BNT-I (D1)","SLC12A3"
"12372","BNT-I (D1)","MIR616"
"12373","BNT-I (D1)","PADI4"
"12374","BNT-I (D1)","LOC90246"
"12375","BNT-I (D1)","PELI1"
"12376","BNT-I (D1)","ARFGEF3"
"12377","BNT-I (D1)","LOC284080"
"12378","BNT-I (D1)","TCTEX1D4"
"12379","BNT-I (D1)","LY6G5B"
"12380","BNT-I (D1)","KLF7"
"12381","BNT-I (D1)","UNC13B"
"12382","BNT-I (D1)","B3GNT5"
"12383","BNT-I (D1)","CAPN11"
"12384","BNT-I (D1)","MIR5685"
"12385","BNT-I (D1)","N6AMT1"
"12386","BNT-I (D1)","ZNF594"
"12387","BNT-I (D1)","DUSP10"
"12388","BNT-I (D1)","LOC101927817"
"12389","BNT-I (D1)","MIR373"
"12390","BNT-I (D1)","MIR4513"
"12391","BNT-I (D1)","MIR7851"
"12392","BNT-I (D1)","PA2G4P4"
"12393","BNT-I (D1)","TPST1"
"12394","BNT-I (D1)","TTC9B"
"12395","BNT-I (D1)","NYNRIN"
"12396","BNT-I (D1)","PROM1"
"12397","BNT-I (D1)","ABCA9"
"12398","BNT-I (D1)","PP2D1"
"12399","BNT-I (D1)","PXN-AS1"
"12400","BNT-I (D1)","CDK16"
"12401","BNT-I (D1)","KLRC4"
"12402","BNT-I (D1)","SLC7A5"
"12403","BNT-I (D1)","DNM3OS"
"12404","BNT-I (D1)","TNNT1"
"12405","BNT-I (D1)","C1orf95"
"12406","BNT-I (D1)","PDZD3"
"12407","BNT-I (D1)","PPM1F"
"12408","BNT-I (D1)","ZNF404"
"12409","BNT-I (D1)","MAP1B"
"12410","BNT-I (D1)","ASB15"
"12411","BNT-I (D1)","IER3"
"12412","BNT-I (D1)","PLXNB3"
"12413","BNT-I (D1)","RGS9BP"
"12414","BNT-I (D1)","SH2B2"
"12415","BNT-I (D1)","TKTL1"
"12416","BNT-I (D1)","CDH5"
"12417","BNT-I (D1)","HM13-AS1"
"12418","BNT-I (D1)","NFIX"
"12419","BNT-I (D1)","MTSS1L"
"12420","BNT-I (D1)","TRG-AS1"
"12421","BNT-I (D1)","LOC148696"
"12422","BNT-I (D1)","LOC101927954"
"12423","BNT-I (D1)","PLA2G2C"
"12424","BNT-I (D1)","TBC1D30"
"12425","BNT-I (D1)","NDUFAF4"
"12426","BNT-I (D1)","TAF13"
"12427","BNT-I (D1)","GJD3"
"12428","BNT-I (D1)","PXMP4"
"12429","BNT-I (D1)","ZNF436-AS1"
"12430","BNT-I (D1)","BTBD19"
"12431","BNT-I (D1)","MIR597"
"12432","BNT-I (D1)","LTF"
"12433","BNT-I (D1)","KLHL15"
"12434","BNT-I (D1)","LOC101927151"
"12435","BNT-I (D1)","PHEX"
"12436","BNT-I (D1)","CD63"
"12437","BNT-I (D1)","MIR372"
"12438","BNT-I (D1)","LINC00996"
"12439","BNT-I (D1)","MIR3127"
"12440","BNT-I (D1)","GPR18"
"12441","BNT-I (D1)","SAP30"
"12442","BNT-I (D1)","UCKL1-AS1"
"12443","BNT-I (D1)","YBX3"
"12444","BNT-I (D1)","HNRNPH2"
"12445","BNT-I (D1)","KGFLP2"
"12446","BNT-I (D1)","KLRAP1"
"12447","BNT-I (D1)","VWF"
"12448","BNT-I (D1)","FNDC9"
"12449","BNT-I (D1)","FBLN5"
"12450","BNT-I (D1)","KCNA5"
"12451","BNT-I (D1)","CA4"
"12452","BNT-I (D1)","SYCE1L"
"12453","BNT-I (D1)","SF1"
"12454","BNT-I (D1)","IGF2R"
"12455","BNT-I (D1)","ASPH"
"12456","BNT-I (D1)","DPYD-AS1"
"12457","BNT-I (D1)","SEMA3F"
"12458","BNT-I (D1)","GEMIN6"
"12459","BNT-I (D1)","MLK7-AS1"
"12460","BNT-I (D1)","ZNF234"
"12461","BNT-I (D1)","CMTM4"
"12462","BNT-I (D1)","CPNE2"
"12463","BNT-I (D1)","DLG4"
"12464","BNT-I (D1)","LYPD4"
"12465","BNT-I (D1)","NDST3"
"12466","BNT-I (D1)","DEDD2"
"12467","BNT-I (D1)","MED4-AS1"
"12468","BNT-I (D1)","MIR146A"
"12469","BNT-I (D1)","ZNF883"
"12470","BNT-I (D1)","SNORD35A"
"12471","BNT-I (D1)","TNXB"
"12472","BNT-I (D1)","SGMS2"
"12473","BNT-I (D1)","MIR644A"
"12474","BNT-I (D1)","AHR"
"12475","BNT-I (D1)","LAMB2"
"12476","BNT-I (D1)","MMP8"
"12477","BNT-I (D1)","SNORD117"
"12478","BNT-I (D1)","TMEM92-AS1"
"12479","BNT-I (D1)","FGD4"
"12480","BNT-I (D1)","ALAS2"
"12481","BNT-I (D1)","FCER2"
"12482","BNT-I (D1)","LOC101927166"
"12483","BNT-I (D1)","TCL1A"
"12484","BNT-I (D1)","TMEM262"
"12485","BNT-I (D1)","TRIB1"
"12486","BNT-I (D1)","ZNF391"
"12487","BNT-I (D1)","SLC9A7P1"
"12488","BNT-I (D1)","UBE2T"
"12489","BNT-I (D1)","CNTD2"
"12490","BNT-I (D1)","SLC25A39"
"12491","BNT-I (D1)","ZNF540"
"12492","BNT-I (D1)","SMARCA1"
"12493","BNT-I (D1)","GRIP2"
"12494","BNT-I (D1)","FCRLB"
"12495","BNT-I (D1)","USP2"
"12496","BNT-I (D1)","KLF1"
"12497","BNT-I (D1)","LBH"
"12498","BNT-I (D1)","SELENBP1"
"12499","BNT-I (D1)","UBALD2"
"12500","BNT-I (D1)","FAM129B"
"12501","BNT-I (D1)","LOC100130264"
"12502","BNT-I (D1)","LOC283575"
"12503","BNT-I (D1)","CITED4"
"12504","BNT-I (D1)","NPR3"
"12505","BNT-I (D1)","COL17A1"
"12506","BNT-I (D1)","RAD54B"
"12507","BNT-I (D1)","TPBG"
"12508","BNT-I (D1)","AGRP"
"12509","BNT-I (D1)","FAM81A"
"12510","BNT-I (D1)","LOC100129550"
"12511","BNT-I (D1)","ACVR1B"
"12512","BNT-I (D1)","LGALSL"
"12513","BNT-I (D1)","EHD2"
"12514","BNT-I (D1)","LRWD1"
"12515","BNT-I (D1)","RHBDF1"
"12516","BNT-I (D1)","TP53I3"
"12517","BNT-I (D1)","LOC101409256"
"12518","BNT-I (D1)","ZNF350-AS1"
"12519","BNT-I (D1)","SSR4P1"
"12520","BNT-I (D1)","SIT1"
"12521","BNT-I (D1)","PRC1-AS1"
"12522","BNT-I (D1)","ZNF181"
"12523","BNT-I (D1)","LINC01565"
"12524","BNT-I (D1)","SLC12A1"
"12525","BNT-I (D1)","GRIK5"
"12526","BNT-I (D1)","MAOA"
"12527","BNT-I (D1)","OLFM4"
"12528","BNT-I (D1)","PARS2"
"12529","BNT-I (D1)","DAAM2"
"12530","BNT-I (D1)","LOC730101"
"12531","BNT-I (D1)","SNORA19"
"12532","BNT-I (D1)","MMP9"
"12533","BNT-I (D1)","TP53RK"
"12534","BNT-I (D1)","NR6A1"
"12535","BNT-I (D1)","MSX2P1"
"12536","BNT-I (D1)","ARL8A"
"12537","BNT-I (D1)","HHATL"
"12538","BNT-I (D1)","PTS"
"12539","BNT-I (D1)","KIF21A"
"12540","BNT-I (D1)","ZNF521"
"12541","BNT-I (D1)","PTGR1"
"12542","BNT-I (D1)","KYNU"
"12543","BNT-I (D1)","ZNF260"
"12544","BNT-I (D1)","SPINK4"
"12545","BNT-I (D1)","ORAI2"
