"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","qvalue"
"792","HEPATITIS B SURFACE ANTIGEN (D28)","INACTIVATED INFLUENZA (D7)",2,7,120,9,122,"DCAF12,SNCA",22.22,1.64,3.60182229156291e-10,3.60182229156291e-10
"793","HEPATITIS B SURFACE ANTIGEN (D28)","INACTIVATED INFLUENZA (D2)",0,9,26,9,26,"",0,0,1.41628094255196e-08,1.41628094255196e-08
"794","HEPATITIS B SURFACE ANTIGEN (D28)","PFALCIPARUM RTSS (D56)",0,9,22,9,22,"",0,0,4.96029900682415e-08,4.96029900682415e-08
"795","HEPATITIS B SURFACE ANTIGEN (D28)","LVS F TULARENSIS (H336)",0,9,35,9,35,"",0,0,1.4105754918365e-09,1.4105754918365e-09
"796","HEPATITIS B SURFACE ANTIGEN (D28)","LVS F TULARENSIS (H48)",0,9,50,9,50,"",0,0,7.95819004993146e-11,7.95819004993146e-11
"797","HEPATITIS B SURFACE ANTIGEN (D28)","HIV LIPO 5 (D1)",0,9,1,9,1,"",0,0,0.1,0.1
"798","HEPATITIS B SURFACE ANTIGEN (D28)","HIV LIPO 5 (W14)",0,9,12,9,12,"",0,0,3.40217058483311e-06,3.40217058483311e-06
"799","HEPATITIS B SURFACE ANTIGEN (D28)","FLUMIST (D3)",0,9,101,9,101,"",0,0,2.15362664881824e-13,2.15362664881824e-13
"800","HEPATITIS B SURFACE ANTIGEN (D28)","TC-83 (H24)",0,9,20,9,20,"",0,0,9.98501748126939e-08,9.98501748126939e-08
"801","HEPATITIS B SURFACE ANTIGEN (D28)","RVSV ZEBOV (D7)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"802","HEPATITIS B SURFACE ANTIGEN (D28)","LVS F TULARENSIS (H18)",0,9,33,9,33,"",0,0,2.24269649626442e-09,2.24269649626442e-09
"803","HEPATITIS B SURFACE ANTIGEN (D28)","LVS F TULARENSIS (H192)",0,9,32,9,32,"",0,0,2.85434099524563e-09,2.85434099524563e-09
"804","HEPATITIS B SURFACE ANTIGEN (D28)","CN54GP140 (D1)",0,9,8,9,8,"",0,0,4.11353352529822e-05,4.11353352529822e-05
"805","HEPATITIS B SURFACE ANTIGEN (D28)","CN54GP140 (D3)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"806","HEPATITIS B SURFACE ANTIGEN (D28)","HPV-VLP (M2)",2,7,80,9,82,"SNCA,CCL4",22.22,2.44,5.22476005453448e-09,5.22476005453448e-09
"807","HEPATITIS B SURFACE ANTIGEN (D28)","INFLUENZA (D1)",1,8,35,9,36,"CRISP3",11.11,2.78,5.07807177061141e-08,5.07807177061141e-08
"808","HEPATITIS B SURFACE ANTIGEN (D28)","FLUARIX FLUVIRIN (D28)",0,9,20,9,20,"",0,0,9.98501748126939e-08,9.98501748126939e-08
"809","HEPATITIS B SURFACE ANTIGEN (D28)","MONOV INFLUENZA A (D28)",0,9,15,9,15,"",0,0,7.64816015859226e-07,7.64816015859226e-07
"810","HEPATITIS B SURFACE ANTIGEN (D28)","MONOV INFLUENZA A (D3)",0,9,21,9,21,"",0,0,6.98951223688852e-08,6.98951223688852e-08
"811","HEPATITIS B SURFACE ANTIGEN (D28)","PANDEMRIX (D3)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"812","HEPATITIS B SURFACE ANTIGEN (D28)","PANDEMRIX (D30)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"813","HEPATITIS B SURFACE ANTIGEN (D28)","FLUAD (D7)",0,9,30,9,30,"",0,0,4.71887019375285e-09,4.71887019375285e-09
"814","HEPATITIS B SURFACE ANTIGEN (D28)","INFLUENZA (D7)",1,8,43,9,44,"DCAF12",11.11,2.27,1.19595265701812e-08,1.19595265701812e-08
"815","HEPATITIS B SURFACE ANTIGEN (D28)","FLUZONE (D30)",0,9,1,9,1,"",0,0,0.1,0.1
"816","HEPATITIS B SURFACE ANTIGEN (D28)","FLUZONE (D7)",1,8,7,9,8,"CEACAM8",11.11,12.5,0.0013986013986014,0.0013986013986014
"817","HEPATITIS B SURFACE ANTIGEN (D28)","FLUMIST (D1)",0,9,1,9,1,"",0,0,0.1,0.1
"818","HEPATITIS B SURFACE ANTIGEN (D28)","FLUENZ (D3-4)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"819","HEPATITIS B SURFACE ANTIGEN (D28)","FLUMIST (D30)",0,9,1,9,1,"",0,0,0.1,0.1
"820","HEPATITIS B SURFACE ANTIGEN (D28)","FLUENZ (D6-7)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"821","HEPATITIS B SURFACE ANTIGEN (D28)","MENACTRA (D7)",0,9,2,9,2,"",0,0,0.0181818181818182,0.0181818181818182
"822","HEPATITIS B SURFACE ANTIGEN (D28)","WETVAX (D2-4)",1,8,19,9,20,"ANXA3",11.11,5,2.89565506956811e-06,2.89565506956811e-06
"823","HEPATITIS B SURFACE ANTIGEN (D28)","WETVAX (D5-7)",0,9,107,9,107,"",0,0,1.31171646041073e-13,1.31171646041073e-13
"824","HEPATITIS B SURFACE ANTIGEN (D28)","WETVAX (D50-60)",0,9,40,9,40,"",0,0,4.86746943302453e-10,4.86746943302453e-10
"825","HEPATITIS B SURFACE ANTIGEN (D28)","BCG (D7)",0,9,1,9,1,"",0,0,0.1,0.1
"826","HEPATITIS B SURFACE ANTIGEN (D28)","YF17D (D3)",0,9,15,9,15,"",0,0,7.64816015859226e-07,7.64816015859226e-07
"827","HEPATITIS B SURFACE ANTIGEN (D28)","YF VAX (D4-7)",0,9,67,9,67,"",0,0,7.01918531953335e-12,7.01918531953335e-12
"828","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D10)",2,7,55,9,57,"DCAF12,SNCA",22.22,3.51,5.79508397617558e-08,5.79508397617558e-08
"829","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D14)",0,9,10,9,10,"",0,0,1.0825088224469e-05,1.0825088224469e-05
"830","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D28)",0,9,8,9,8,"",0,0,4.11353352529822e-05,4.11353352529822e-05
"831","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D3)",0,9,62,9,62,"",0,0,1.34275266305758e-11,1.34275266305758e-11
"832","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D60)",0,9,8,9,8,"",0,0,4.11353352529822e-05,4.11353352529822e-05
"833","HEPATITIS B SURFACE ANTIGEN (D28)","STAMARIL (D7)",1,8,83,9,84,"DCAF12",11.11,1.19,9.66900968843615e-11,9.66900968843615e-11
"834","HEPATITIS B SURFACE ANTIGEN (D28)","HPV-VLP (D0)",1,8,63,9,64,"SNCA",11.11,1.56,7.51941491312249e-10,7.51941491312249e-10
"835","HEPATITIS B SURFACE ANTIGEN (D28)","PREVNAR (M8)",0,9,7,9,7,"",0,0,8.74125874125873e-05,8.74125874125873e-05
"836","HEPATITIS B SURFACE ANTIGEN (D28)","PREVNAR (M9)",0,9,14,9,14,"",0,0,1.22370562537476e-06,1.22370562537476e-06
"837","HEPATITIS B SURFACE ANTIGEN (D28)","DRYVAX (M48)",0,9,11,9,11,"",0,0,5.95379852345797e-06,5.95379852345797e-06
"838","HEPATITIS B SURFACE ANTIGEN (D28)","DRYVAX (M9-M34)",0,9,2,9,2,"",0,0,0.0181818181818182,0.0181818181818182
"839","HEPATITIS B SURFACE ANTIGEN (D28)","BCG (W10)",1,8,62,9,63,"CCL4",11.11,1.59,8.45934177726283e-10,8.45934177726283e-10
"840","HEPATITIS B SURFACE ANTIGEN (D28)","PPD (W10)",1,8,44,9,45,"CCL4",11.11,2.22,1.0154315012418e-08,1.0154315012418e-08
"841","HEPATITIS B SURFACE ANTIGEN (D28)","TC-83 (D14)",0,9,50,9,50,"",0,0,7.95819004993146e-11,7.95819004993146e-11
"842","HEPATITIS B SURFACE ANTIGEN (D28)","TC-83 (D2)",0,9,35,9,35,"",0,0,1.4105754918365e-09,1.4105754918365e-09
"843","HEPATITIS B SURFACE ANTIGEN (D28)","TC-83 (D7)",0,9,24,9,24,"",0,0,2.59288357174899e-08,2.59288357174899e-08
"844","HEPATITIS B SURFACE ANTIGEN (D28)","MVA85A (D1)",0,9,5,9,5,"",0,0,0.0004995004995005,0.0004995004995005
"845","HEPATITIS B SURFACE ANTIGEN (D28)","MVA85A (D28)",0,9,6,9,6,"",0,0,0.0001998001998002,0.0001998001998002
"846","HEPATITIS B SURFACE ANTIGEN (D28)","BBIBP (V3, D14)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"847","HEPATITIS B SURFACE ANTIGEN (D28)","BBIBP (V3, D28)",0,9,1,9,1,"",0,0,0.1,0.1
"848","HEPATITIS B SURFACE ANTIGEN (D28)","BNT (V1, D6)",0,9,2,9,2,"",0,0,0.0181818181818182,0.0181818181818182
"849","HEPATITIS B SURFACE ANTIGEN (D28)","BNT (V2, D1)",0,9,48,9,48,"",0,0,1.11154801432104e-10,1.11154801432104e-10
"850","HEPATITIS B SURFACE ANTIGEN (D28)","BNT (V3, D1)",4,5,58,9,62,"ANXA3,CEACAM8,CRISP3,OLR1",44.44,6.45,1.30466548376996e-05,1.30466548376996e-05
"851","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D1)",1,8,66,9,67,"CAMP",11.11,1.49,5.33458084284538e-10,5.33458084284538e-10
"852","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D10, mild)",7,2,270,9,277,"ANXA3,CAMP,CCL4,CEACAM8,CRISP3,DEFA4,OLR1",77.78,2.53,0.000928289626363425,0.000928289626363425
"853","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D10, severe)",6,3,263,9,269,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",66.67,2.23,2.53237826495912e-05,2.53237826495912e-05
"854","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D26, mild)",6,3,154,9,160,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",66.67,3.75,0.000118550131887022,0.000118550131887022
"855","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D26, severe)",1,8,34,9,35,"CRISP3",11.11,2.86,6.20653216408058e-08,6.20653216408058e-08
"856","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D3)",1,8,49,9,50,"ANXA3",11.11,2,4.69533212945953e-09,4.69533212945953e-09
"857","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I (D4)",1,8,5,9,6,"SNCA",11.11,16.67,0.002997002997003,0.002997002997003
"858","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I-BNT (D51, mild)",5,4,30,9,35,"CAMP,CEACAM8,CRISP3,DEFA4,OLR1",55.56,14.29,0.00153189626873837,0.00153189626873837
"859","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-I-BNT (D51, severe)",0,9,7,9,7,"",0,0,8.74125874125873e-05,8.74125874125873e-05
"860","HEPATITIS B SURFACE ANTIGEN (D28)","BNT-MO (V3, D1)",0,9,91,9,91,"",0,0,5.25698285342583e-13,5.25698285342583e-13
"861","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V1, D3)",0,9,73,9,73,"",0,0,3.412362652544e-12,3.412362652544e-12
"862","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V1, D6)",0,9,40,9,40,"",0,0,4.86746943302453e-10,4.86746943302453e-10
"863","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V1, D7)",1,8,17,9,18,"DEFA4",11.11,5.56,5.76082955945655e-06,5.76082955945655e-06
"864","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V2, D1)",0,9,59,9,59,"",0,0,2.029218097754e-11,2.029218097754e-11
"865","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V2, D3)",0,9,5,9,5,"",0,0,0.0004995004995005,0.0004995004995005
"866","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd (V2, D7)",0,9,1,9,1,"",0,0,0.1,0.1
"867","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd-BNT (V2, D3)",0,9,81,9,81,"",0,0,1.41592413402019e-12,1.41592413402019e-12
"868","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd-BNT (V2, D7)",2,7,54,9,56,"SNCA,CCL4",22.22,3.57,6.50676095570587e-08,6.50676095570587e-08
"869","HEPATITIS B SURFACE ANTIGEN (D28)","ChAd-BNT (V3, D1)",0,9,106,9,106,"",0,0,1.42204775147331e-13,1.42204775147331e-13
"870","HEPATITIS B SURFACE ANTIGEN (D28)","I (D10, moderate)",5,4,195,9,200,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4",55.56,2.5,1.79849052690078e-06,1.79849052690078e-06
"871","HEPATITIS B SURFACE ANTIGEN (D28)","I (D10, severe)",6,3,221,9,227,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",66.67,2.64,4.19693623654731e-05,4.19693623654731e-05
"872","HEPATITIS B SURFACE ANTIGEN (D28)","I (D26, moderate)",7,2,130,9,137,"SNCA,ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",77.78,5.11,0.00375351892399124,0.00375351892399124
"873","HEPATITIS B SURFACE ANTIGEN (D28)","I (D26, severe)",6,3,208,9,214,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",66.67,2.8,5.00125031257814e-05,5.00125031257814e-05
"874","HEPATITIS B SURFACE ANTIGEN (D28)","I (D51, moderate)",2,7,3,9,5,"SNCA,OLR1",22.22,40,0.0454545454545455,0.0454545454545455
"875","HEPATITIS B SURFACE ANTIGEN (D28)","I (D51, severe)",6,3,165,9,171,"ANXA3,CAMP,CEACAM8,CRISP3,DEFA4,OLR1",66.67,3.51,9.73434508716874e-05,9.73434508716874e-05
"876","HEPATITIS B SURFACE ANTIGEN (D28)","I-I (D1)",0,9,7,9,7,"",0,0,8.74125874125873e-05,8.74125874125873e-05
"877","HEPATITIS B SURFACE ANTIGEN (D28)","ZF2001 (V3, D07)",1,8,82,9,83,"CCL4",11.11,1.2,1.05898677540015e-10,1.05898677540015e-10
"878","HEPATITIS B SURFACE ANTIGEN (D28)","ZF2001 (V3, D14)",0,9,13,9,13,"",0,0,2.01037352740139e-06,2.01037352740139e-06
"879","HEPATITIS B SURFACE ANTIGEN (D28)","ZF2001 (V3, D28)",0,9,9,9,9,"",0,0,4.11353352529823e-05,4.11353352529823e-05
"880","HEPATITIS B SURFACE ANTIGEN (D3)","HEPATITIS B SURFACE ANTIGEN (D35)",5,4,2,9,7,"ANXA3,CCL4,CEACAM8,CRISP3,DEFA4",55.56,71.43,0.490909090909091,0.490909090909091
"881","HEPATITIS B SURFACE ANTIGEN (D3)","TWINRIX (D0)",5,4,106,9,111,"CEACAM8,CRISP3,DEFA4,LACC1,RNASE3",55.56,4.5,1.82256333407586e-05,1.82256333407586e-05
"882","HEPATITIS B SURFACE ANTIGEN (D3)","TWINRIX (D1)",0,9,14,9,14,"",0,0,1.22370562537476e-06,1.22370562537476e-06
"883","HEPATITIS B SURFACE ANTIGEN (D3)","TWINRIX (W2)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"884","HEPATITIS B SURFACE ANTIGEN (D3)","TWINRIX (W3)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"885","HEPATITIS B SURFACE ANTIGEN (D3)","CN54GP140 (D7)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"886","HEPATITIS B SURFACE ANTIGEN (D3)","CN54GP140 (H6)",0,9,5,9,5,"",0,0,0.0004995004995005,0.0004995004995005
"887","HEPATITIS B SURFACE ANTIGEN (D3)","HIV-1 GAG-POL NEF (D1)",1,8,312,9,313,"IL1RN",11.11,0.32,3.51482472201521e-15,3.51482472201521e-15
"888","HEPATITIS B SURFACE ANTIGEN (D3)","HIV-1 GAG-POL NEF (D3)",1,8,43,9,44,"IL1RN",11.11,2.27,1.19595265701812e-08,1.19595265701812e-08
"889","HEPATITIS B SURFACE ANTIGEN (D3)","HPV-VLP (M12)",1,8,5,9,6,"IL1RN",11.11,16.67,0.002997002997003,0.002997002997003
"890","HEPATITIS B SURFACE ANTIGEN (D3)","HPV-VLP (M7)",1,8,2,9,3,"IL1RN",11.11,33.33,0.0545454545454546,0.0545454545454546
"891","HEPATITIS B SURFACE ANTIGEN (D3)","FLUAD (D1)",1,8,36,9,37,"ANXA3",11.11,2.7,4.17530345583605e-08,4.17530345583605e-08
"892","HEPATITIS B SURFACE ANTIGEN (D3)","SANOFI INFLUENZA (D0)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"893","HEPATITIS B SURFACE ANTIGEN (D3)","SANOFI INFLUENZA (D1)",1,8,30,9,31,"IL1RN",11.11,3.23,1.46284976006338e-07,1.46284976006338e-07
"894","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX FLUVIRIN (D1-D3)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"895","HEPATITIS B SURFACE ANTIGEN (D3)","SANOFI INFLUENZA (D14)",0,9,5,9,5,"",0,0,0.0004995004995005,0.0004995004995005
"896","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX FLUVIRIN (D3)",1,8,134,9,135,"LACC1",11.11,0.74,2.53301720999444e-12,2.53301720999444e-12
"897","HEPATITIS B SURFACE ANTIGEN (D3)","SANOFI INFLUENZA (D3)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"898","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX FLUVIRIN (D7)",2,7,189,9,191,"CCL4,CXCL8",22.22,1.05,1.69297548906268e-11,1.69297548906268e-11
"899","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX (D0)",1,8,65,9,66,"CXCL8",11.11,1.52,5.97154571960305e-10,5.97154571960305e-10
"900","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX (D28 VS D3)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"901","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX FLUVIRIN (D1)",0,9,15,9,15,"",0,0,7.64816015859226e-07,7.64816015859226e-07
"902","HEPATITIS B SURFACE ANTIGEN (D3)","FLUMIST (D7)",4,5,333,9,337,"ANXA3,CCL4,CXCL8,IL1RN",44.44,1.19,3.32794385345674e-09,3.32794385345674e-09
"903","HEPATITIS B SURFACE ANTIGEN (D3)","MENACTRA (D3)",3,6,45,9,48,"CCL4,CXCL8,IL1RN",33.33,6.25,3.25238948990335e-06,3.25238948990335e-06
"904","HEPATITIS B SURFACE ANTIGEN (D3)","MMR II (Y7)",2,7,199,9,201,"CCL4,IL1RN",22.22,1,1.19289083136811e-11,1.19289083136811e-11
"905","HEPATITIS B SURFACE ANTIGEN (D3)","MVA85A (D0)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"906","HEPATITIS B SURFACE ANTIGEN (D3)","MVA85A (D2)",1,8,37,9,38,"CCL4",11.11,2.63,3.4491637243863e-08,3.4491637243863e-08
"907","HEPATITIS B SURFACE ANTIGEN (D3)","TICE BGC RBCG (D14)",0,9,9,9,9,"",0,0,4.11353352529823e-05,4.11353352529823e-05
"908","HEPATITIS B SURFACE ANTIGEN (D3)","IMUVAC (D1)",0,9,10,9,10,"",0,0,1.0825088224469e-05,1.0825088224469e-05
"909","HEPATITIS B SURFACE ANTIGEN (D3)","TIV INFLUENZA (M12-13)",0,9,42,9,42,"",0,0,3.2869734759483e-10,3.2869734759483e-10
"910","HEPATITIS B SURFACE ANTIGEN (D3)","MENVEO ACWYVAX (D7)",0,9,27,9,27,"",0,0,1.06221070691397e-08,1.06221070691397e-08
"911","HEPATITIS B SURFACE ANTIGEN (D3)","MVA85A (H6)",1,8,19,9,20,"IL1RN",11.11,5,2.89565506956811e-06,2.89565506956811e-06
"912","HEPATITIS B SURFACE ANTIGEN (D3)","FLUVIRIN PANDEMRIX (D7)",0,9,6,9,6,"",0,0,0.0001998001998002,0.0001998001998002
"913","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX (D28)",1,8,118,9,119,"CXCL8",11.11,0.84,6.71468293346507e-12,6.71468293346507e-12
"914","HEPATITIS B SURFACE ANTIGEN (D3)","INFLUENZA (D28)",0,9,2,9,2,"",0,0,0.0181818181818182,0.0181818181818182
"915","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX (D3)",0,9,44,9,44,"",0,0,2.25651444720401e-10,2.25651444720401e-10
"916","HEPATITIS B SURFACE ANTIGEN (D3)","INFLUENZA (D3)",1,8,76,9,77,"CXCL8",11.11,1.3,1.870148858407e-10,1.870148858407e-10
"917","HEPATITIS B SURFACE ANTIGEN (D3)","FLUZONE (D1)",0,9,5,9,5,"",0,0,0.0004995004995005,0.0004995004995005
"918","HEPATITIS B SURFACE ANTIGEN (D3)","BCG (D56)",0,9,12,9,12,"",0,0,3.40217058483311e-06,3.40217058483311e-06
"919","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (D1)",0,9,39,9,39,"",0,0,5.96265005545504e-10,5.96265005545504e-10
"920","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (D14)",0,9,15,9,15,"",0,0,7.64816015859226e-07,7.64816015859226e-07
"921","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (D28)",0,9,56,9,56,"",0,0,3.12825045947401e-11,3.12825045947401e-11
"922","HEPATITIS B SURFACE ANTIGEN (D3)","YF17D (D7)",1,8,6,9,7,"DEFA4",11.11,14.29,0.0013986013986014,0.0013986013986014
"923","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (D9)",0,9,12,9,12,"",0,0,3.40217058483311e-06,3.40217058483311e-06
"924","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (H72)",0,9,8,9,8,"",0,0,4.11353352529822e-05,4.11353352529822e-05
"925","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (D3)",0,9,27,9,27,"",0,0,1.06221070691397e-08,1.06221070691397e-08
"926","HEPATITIS B SURFACE ANTIGEN (D3)","ZOSTAVAX (H6)",1,8,63,9,64,"CXCL8",11.11,1.56,7.51941491312249e-10,7.51941491312249e-10
"927","HEPATITIS B SURFACE ANTIGEN (D3)","INFLUENZA (D0)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"928","HEPATITIS B SURFACE ANTIGEN (D3)","PANDEMRIX (D7)",0,9,33,9,33,"",0,0,2.24269649626442e-09,2.24269649626442e-09
"929","HEPATITIS B SURFACE ANTIGEN (D3)","PFALCIPARUM RTSS (D1)",0,9,3,9,3,"",0,0,0.00454545454545454,0.00454545454545454
"930","HEPATITIS B SURFACE ANTIGEN (D3)","ATTENUVAX (D14)",0,9,7,9,7,"",0,0,8.74125874125873e-05,8.74125874125873e-05
"931","HEPATITIS B SURFACE ANTIGEN (D3)","WETVAX (ANY)",1,8,22,9,23,"IL1RN",11.11,4.35,1.14086877156955e-06,1.14086877156955e-06
"932","HEPATITIS B SURFACE ANTIGEN (D3)","YF VAX (ANY)",1,8,28,9,29,"IL1RN",11.11,3.45,2.33112187571391e-07,2.33112187571391e-07
"933","HEPATITIS B SURFACE ANTIGEN (D3)","CHAD63-KH (H24)",4,5,315,9,319,"ANXA3,CXCL8,IL1RN,LACC1",44.44,1.25,4.36810808642342e-09,4.36810808642342e-09
"934","HEPATITIS B SURFACE ANTIGEN (D3)","INACTIVATED INFLUENZA (D28)",0,9,84,9,84,"",0,0,1.03967846112217e-12,1.03967846112217e-12
"935","HEPATITIS B SURFACE ANTIGEN (D3)","INACTIVATED INFLUENZA (D7)",0,9,122,9,122,"",0,0,4.22997333125414e-14,4.22997333125414e-14
"936","HEPATITIS B SURFACE ANTIGEN (D3)","INACTIVATED INFLUENZA (D2)",0,9,26,9,26,"",0,0,1.41628094255196e-08,1.41628094255196e-08
"937","HEPATITIS B SURFACE ANTIGEN (D3)","PFALCIPARUM RTSS (D56)",0,9,22,9,22,"",0,0,4.96029900682415e-08,4.96029900682415e-08
"938","HEPATITIS B SURFACE ANTIGEN (D3)","LVS F TULARENSIS (H336)",0,9,35,9,35,"",0,0,1.4105754918365e-09,1.4105754918365e-09
"939","HEPATITIS B SURFACE ANTIGEN (D3)","LVS F TULARENSIS (H48)",0,9,50,9,50,"",0,0,7.95819004993146e-11,7.95819004993146e-11
"940","HEPATITIS B SURFACE ANTIGEN (D3)","HIV LIPO 5 (D1)",0,9,1,9,1,"",0,0,0.1,0.1
"941","HEPATITIS B SURFACE ANTIGEN (D3)","HIV LIPO 5 (W14)",0,9,12,9,12,"",0,0,3.40217058483311e-06,3.40217058483311e-06
"942","HEPATITIS B SURFACE ANTIGEN (D3)","FLUMIST (D3)",0,9,101,9,101,"",0,0,2.15362664881824e-13,2.15362664881824e-13
"943","HEPATITIS B SURFACE ANTIGEN (D3)","TC-83 (H24)",1,8,19,9,20,"CXCL8",11.11,5,2.89565506956811e-06,2.89565506956811e-06
"944","HEPATITIS B SURFACE ANTIGEN (D3)","RVSV ZEBOV (D7)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"945","HEPATITIS B SURFACE ANTIGEN (D3)","LVS F TULARENSIS (H18)",0,9,33,9,33,"",0,0,2.24269649626442e-09,2.24269649626442e-09
"946","HEPATITIS B SURFACE ANTIGEN (D3)","LVS F TULARENSIS (H192)",0,9,32,9,32,"",0,0,2.85434099524563e-09,2.85434099524563e-09
"947","HEPATITIS B SURFACE ANTIGEN (D3)","CN54GP140 (D1)",0,9,8,9,8,"",0,0,4.11353352529822e-05,4.11353352529822e-05
"948","HEPATITIS B SURFACE ANTIGEN (D3)","CN54GP140 (D3)",0,9,4,9,4,"",0,0,0.0013986013986014,0.0013986013986014
"949","HEPATITIS B SURFACE ANTIGEN (D3)","HPV-VLP (M2)",2,7,80,9,82,"CCL4,IL1RN",22.22,2.44,5.22476005453448e-09,5.22476005453448e-09
"950","HEPATITIS B SURFACE ANTIGEN (D3)","INFLUENZA (D1)",1,8,35,9,36,"CRISP3",11.11,2.78,5.07807177061141e-08,5.07807177061141e-08
"951","HEPATITIS B SURFACE ANTIGEN (D3)","FLUARIX FLUVIRIN (D28)",0,9,20,9,20,"",0,0,9.98501748126939e-08,9.98501748126939e-08
"952","HEPATITIS B SURFACE ANTIGEN (D3)","MONOV INFLUENZA A (D28)",0,9,15,9,15,"",0,0,7.64816015859226e-07,7.64816015859226e-07
"953","HEPATITIS B SURFACE ANTIGEN (D3)","MONOV INFLUENZA A (D3)",0,9,21,9,21,"",0,0,6.98951223688852e-08,6.98951223688852e-08
"954","HEPATITIS B SURFACE ANTIGEN (D3)","PANDEMRIX (D3)",1,8,2,9,3,"CXCL8",11.11,33.33,0.0545454545454546,0.0545454545454546
"955","HEPATITIS B SURFACE ANTIGEN (D3)","PANDEMRIX (D30)",1,8,2,9,3,"CXCL8",11.11,33.33,0.0545454545454546,0.0545454545454546
"956","HEPATITIS B SURFACE ANTIGEN (D3)","FLUAD (D7)",0,9,30,9,30,"",0,0,4.71887019375285e-09,4.71887019375285e-09
"957","HEPATITIS B SURFACE ANTIGEN (D3)","INFLUENZA (D7)",0,9,44,9,44,"",0,0,2.25651444720401e-10,2.25651444720401e-10
"958","HEPATITIS B SURFACE ANTIGEN (D3)","FLUZONE (D30)",0,9,1,9,1,"",0,0,0.1,0.1
