"process","genes","set_size","immune_system","immune_sub_system","immune_tissue","go_term","gene_set_short"
"MONOCYTE HOMEOSTASIS","MPL",3,"Innate","APC","Monocyte","GO:0035702","Homeostasis, Monocyte"
"MONOCYTE HOMEOSTASIS","CSF1",3,"Innate","APC","Monocyte","GO:0035702","Homeostasis, Monocyte"
"MONOCYTE HOMEOSTASIS","SH2B3",3,"Innate","APC","Monocyte","GO:0035702","Homeostasis, Monocyte"
"MYELOID DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION","HLA-DRB3",3,"Innate","APC","Dendritic cell","GO:0002469","APP, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION","HLA-DRA",3,"Innate","APC","Dendritic cell","GO:0002469","APP, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL ANTIGEN PROCESSING AND PRESENTATION","HLA-DRB1",3,"Innate","APC","Dendritic cell","GO:0002469","APP, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL CHEMOTAXIS","CCR7",3,"Innate","APC","Dendritic cell","GO:0002408","Chemotaxis, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL CHEMOTAXIS","ARHGEF5",3,"Innate","APC","Dendritic cell","GO:0002408","Chemotaxis, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL CHEMOTAXIS","CCL19",3,"Innate","APC","Dendritic cell","GO:0002408","Chemotaxis, Dendritic cell, Myeloid"
"NATURAL KILLER CELL TOLERANCE INDUCTION","LGALS9",3,"Innate","Cells","NK cell","GO:0002519","Tolerance, NK cell"
"NATURAL KILLER CELL TOLERANCE INDUCTION","HLA-E",3,"Innate","Cells","NK cell","GO:0002519","Tolerance, NK cell"
"NATURAL KILLER CELL TOLERANCE INDUCTION","HAVCR2",3,"Innate","Cells","NK cell","GO:0002519","Tolerance, NK cell"
"NEUTROPHIL-MEDIATED KILLING OF BACTERIUM","SCNN1B",3,"Innate","Cells","Neutrophil","GO:0070944","Killing of bacterium, Neutrophil"
"NEUTROPHIL-MEDIATED KILLING OF BACTERIUM","AZU1",3,"Innate","Cells","Neutrophil","GO:0070944","Killing of bacterium, Neutrophil"
"NEUTROPHIL-MEDIATED KILLING OF BACTERIUM","MYD88",3,"Innate","Cells","Neutrophil","GO:0070944","Killing of bacterium, Neutrophil"
"PEPTIDE ANTIGEN TRANSPORT","TAP2",3,"Innate","APP","All","GO:0046968","Transport, Peptide antigen"
"PEPTIDE ANTIGEN TRANSPORT","CLEC4M",3,"Innate","APP","All","GO:0046968","Transport, Peptide antigen"
"PEPTIDE ANTIGEN TRANSPORT","CD209",3,"Innate","APP","All","GO:0046968","Transport, Peptide antigen"
"POSITIVE T CELL SELECTION","THEMIS",3,"Adaptive","Cellular","T cell","GO:0043368","Selection+, T cell"
"POSITIVE T CELL SELECTION","BRAF",3,"Adaptive","Cellular","T cell","GO:0043368","Selection+, T cell"
"POSITIVE T CELL SELECTION","BCL11B",3,"Adaptive","Cellular","T cell","GO:0043368","Selection+, T cell"
"PRE-B CELL ALLELIC EXCLUSION","RAG1",3,"Adaptive","Humoral","B cell","GO:0002331","Allelic exclusion, pre-B cell"
"PRE-B CELL ALLELIC EXCLUSION","RAG2",3,"Adaptive","Humoral","B cell","GO:0002331","Allelic exclusion, pre-B cell"
"PRE-B CELL ALLELIC EXCLUSION","ATM",3,"Adaptive","Humoral","B cell","GO:0002331","Allelic exclusion, pre-B cell"
"RESPIRATORY BURST INVOLVED IN DEFENSE RESPONSE","PIK3CG",3,"Innate","Undefined","Undefined","GO:0002679","Respiratory burst, Defense"
"RESPIRATORY BURST INVOLVED IN DEFENSE RESPONSE","MPO",3,"Innate","Undefined","Undefined","GO:0002679","Respiratory burst, Defense"
"RESPIRATORY BURST INVOLVED IN DEFENSE RESPONSE","PIK3CD",3,"Innate","Undefined","Undefined","GO:0002679","Respiratory burst, Defense"
"T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE","FCER1G",3,"Adaptive","Cellular","T cell","GO:0002292","Differentiation, T cell, Immune response"
"T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE","CLEC4E",3,"Adaptive","Cellular","T cell","GO:0002292","Differentiation, T cell, Immune response"
"T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE","CLEC4D",3,"Adaptive","Cellular","T cell","GO:0002292","Differentiation, T cell, Immune response"
"T CELL SELECTION","CD1D",3,"Adaptive","Cellular","T cell","GO:0045058","Selection, T cell"
"T CELL SELECTION","CD4",3,"Adaptive","Cellular","T cell","GO:0045058","Selection, T cell"
"T CELL SELECTION","CD74",3,"Adaptive","Cellular","T cell","GO:0045058","Selection, T cell"
"T-HELPER 1 CELL ACTIVATION","HMGB1",3,"Adaptive","Cellular","T helper","GO:0035711","Activation, Th1 cell"
"T-HELPER 1 CELL ACTIVATION","CEBPB",3,"Adaptive","Cellular","T helper","GO:0035711","Activation, Th1 cell"
"T-HELPER 1 CELL ACTIVATION","TCIRG1",3,"Adaptive","Cellular","T helper","GO:0035711","Activation, Th1 cell"
"T-HELPER CELL DIFFERENTIATION","PTGER4",3,"Adaptive","Cellular","T helper","GO:0042093","Differentiation, Th cell"
"T-HELPER CELL DIFFERENTIATION","ATP7A",3,"Adaptive","Cellular","T helper","GO:0042093","Differentiation, Th cell"
"T-HELPER CELL DIFFERENTIATION","IL12B",3,"Adaptive","Cellular","T helper","GO:0042093","Differentiation, Th cell"
"THYMOCYTE MIGRATION","CCL20",3,"Adaptive","Cellular","Thymocyte","GO:0072679","Migration, Thymocyte"
"THYMOCYTE MIGRATION","CORO1A",3,"Adaptive","Cellular","Thymocyte","GO:0072679","Migration, Thymocyte"
"THYMOCYTE MIGRATION","CCR6",3,"Adaptive","Cellular","Thymocyte","GO:0072679","Migration, Thymocyte"
"TRAM-DEPENDENT TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY","PRKCE",3,"Innate","PRR","All","GO:0035669","PRR, TLR4 TRAM dep, Pathway"
"TRAM-DEPENDENT TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY","TICAM2",3,"Innate","PRR","All","GO:0035669","PRR, TLR4 TRAM dep, Pathway"
"TRAM-DEPENDENT TOLL-LIKE RECEPTOR 4 SIGNALING PATHWAY","RAB11FIP2",3,"Innate","PRR","All","GO:0035669","PRR, TLR4 TRAM dep, Pathway"
"ACTIVATION OF IMMUNE RESPONSE","HMSD",2,"General","Immune","Undefined","GO:0002253","Activation, Immune response"
"ACTIVATION OF IMMUNE RESPONSE","TREX1",2,"General","Immune","Undefined","GO:0002253","Activation, Immune response"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-DEPENDENT","TAP2",2,"Innate","APP","All","GO:0002485","APP, MHC I, endogenous peptide, TAP-dependent"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I VIA ER PATHWAY, TAP-DEPENDENT","HLA-A",2,"Innate","APP","All","GO:0002485","APP, MHC I, endogenous peptide, TAP-dependent"
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-F",2,"Innate","APP","All","GO:0002477","APP, MHC IB, exogenous peptide"
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB","HLA-E",2,"Innate","APP","All","GO:0002477","APP, MHC IB, exogenous peptide"
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PROTEIN ANTIGEN VIA MHC CLASS IB, TAP-DEPENDENT","B2M",2,"Innate","APP","All","GO:0002481","APP, MHC IB, exogenous peptide, TAP-dependent"
"ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PROTEIN ANTIGEN VIA MHC CLASS IB, TAP-DEPENDENT","TAP2",2,"Innate","APP","All","GO:0002481","APP, MHC IB, exogenous peptide, TAP-dependent"
"B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE","GPR183",2,"Adaptive","Humoral","B cell","GO:0002312","Activation, Immune response, B cell"
"B CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE","IFNB1",2,"Adaptive","Humoral","B cell","GO:0002312","Activation, Immune response, B cell"
"B CELL AFFINITY MATURATION","BTK",2,"Adaptive","Humoral","B cell","GO:0002344","Affinity maturation, B cell"
"B CELL AFFINITY MATURATION","TRAF3IP2",2,"Adaptive","Humoral","B cell","GO:0002344","Affinity maturation, B cell"
"B CELL HOMEOSTATIC PROLIFERATION","BAX",2,"Adaptive","Humoral","B cell","GO:0002358","Homeostatic proliferation, B cell"
"B CELL HOMEOSTATIC PROLIFERATION","RAG2",2,"Adaptive","Humoral","B cell","GO:0002358","Homeostatic proliferation, B cell"
"B CELL NEGATIVE SELECTION","BAX",2,"Adaptive","Humoral","B cell","GO:0002352","Negative selection, B cell"
"B CELL NEGATIVE SELECTION","BAK1",2,"Adaptive","Humoral","B cell","GO:0002352","Negative selection, B cell"
"B CELL RECEPTOR APOPTOTIC SIGNALING PATHWAY","BAX",2,"Adaptive","Humoral","B cell","GO:1990117","Apoptotic signaling, BCR, B cell"
"B CELL RECEPTOR APOPTOTIC SIGNALING PATHWAY","NFKBIZ",2,"Adaptive","Humoral","B cell","GO:1990117","Apoptotic signaling, BCR, B cell"
"B-1 B CELL DIFFERENTIATION","CD19",2,"Adaptive","Humoral","B cell","GO:0001923","Differentiation, B-1 B cell"
"B-1 B CELL DIFFERENTIATION","MALT1",2,"Adaptive","Humoral","B cell","GO:0001923","Differentiation, B-1 B cell"
"CD4-POSITIVE OR CD8-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","BRAF",2,"Adaptive","Cellular","T cell","GO:0043369","Lineage commitment, CD4+ OR CD8+, abT cell"
"CD4-POSITIVE OR CD8-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","SHH",2,"Adaptive","Cellular","T cell","GO:0043369","Lineage commitment, CD4+ OR CD8+, abT cell"
"CD4-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","TOX",2,"Adaptive","Cellular","T cell","GO:0043373","Lineage commitment, CD4+, abT cell"
"CD4-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","CTSL",2,"Adaptive","Cellular","T cell","GO:0043373","Lineage commitment, CD4+, abT cell"
"CD4-POSITIVE, CD25-POSITIVE, ALPHA-BETA REGULATORY T CELL LINEAGE COMMITMENT","TOX",2,"Adaptive","Cellular","T cell","GO:0002362","Lineage commitment, CD4+, CD25+, abTreg"
"CD4-POSITIVE, CD25-POSITIVE, ALPHA-BETA REGULATORY T CELL LINEAGE COMMITMENT","FOXP3",2,"Adaptive","Cellular","T cell","GO:0002362","Lineage commitment, CD4+, CD25+, abTreg"
"CD8-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","TOX",2,"Adaptive","Cellular","T cell","GO:0043375","Lineage commitment, CD8+, abT cell"
"CD8-POSITIVE, ALPHA-BETA T CELL LINEAGE COMMITMENT","BCL2",2,"Adaptive","Cellular","T cell","GO:0043375","Lineage commitment, CD8+, abT cell"
"CHRONIC INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS","IL10",2,"Innate","Inflammation","Undefined","GO:0002439","Antigen, Chronic, Inflammatory response"
"CHRONIC INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS","TNF",2,"Innate","Inflammation","Undefined","GO:0002439","Antigen, Chronic, Inflammatory response"
"COMPLEMENT COMPONENT C5A SIGNALING PATHWAY","C5AR1",2,"Complement","Complement","Undefined","GO:0038178","Complement, C5a pathway"
"COMPLEMENT COMPONENT C5A SIGNALING PATHWAY","C5AR2",2,"Complement","Complement","Undefined","GO:0038178","Complement, C5a pathway"
"DENDRITIC CELL HOMEOSTASIS","GPR183",2,"Innate","APC","Dendritic cell","GO:0036145","Homeostasis, Dendritic cell"
"DENDRITIC CELL HOMEOSTASIS","F2R",2,"Innate","APC","Dendritic cell","GO:0036145","Homeostasis, Dendritic cell"
"FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY","FCER1G",2,"Adaptive","Tolerance","Undefined","GO:0002431","Fc receptor, Pathway"
"FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY","LYN",2,"Adaptive","Tolerance","Undefined","GO:0002431","Fc receptor, Pathway"
"GRANULOMA FORMATION","UNC13D",2,"Innate","Innate","Undefined","GO:0002432","Formation, Granuloma"
"GRANULOMA FORMATION","CEBPB",2,"Innate","Innate","Undefined","GO:0002432","Formation, Granuloma"
"HELPER T CELL DIAPEDESIS","CRKL",2,"Adaptive","Cellular","T cell","GO:0035685","Diapedesis, Th cell"
"HELPER T CELL DIAPEDESIS","CRK",2,"Adaptive","Cellular","T cell","GO:0035685","Diapedesis, Th cell"
"HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT","ASXL1",2,"General","Organ","Undefined","GO:0048534","Organ development, Hematopoietic or lymphoid"
"HEMATOPOIETIC OR LYMPHOID ORGAN DEVELOPMENT","LTBR",2,"General","Organ","Undefined","GO:0048534","Organ development, Hematopoietic or lymphoid"
"HEPATIC IMMUNE RESPONSE","IL6R",2,"General","Organ","Undefined","GO:0002384","Immune response, Hepatic"
"HEPATIC IMMUNE RESPONSE","IL6",2,"General","Organ","Undefined","GO:0002384","Immune response, Hepatic"
"IMMUNE RESPONSE IN GUT-ASSOCIATED LYMPHOID TISSUE","ITGA4",2,"General","General","Undefined","GO:0002387","Immune response, Gut"
"IMMUNE RESPONSE IN GUT-ASSOCIATED LYMPHOID TISSUE","ITGB7",2,"General","General","Undefined","GO:0002387","Immune response, Gut"
"IMMUNE RESPONSE IN NASOPHARYNGEAL-ASSOCIATED LYMPHOID TISSUE","TTLL1",2,"General","General","Undefined","GO:0002395","Immune response, Nasopharyngeal"
"IMMUNE RESPONSE IN NASOPHARYNGEAL-ASSOCIATED LYMPHOID TISSUE","BPIFA1",2,"General","General","Undefined","GO:0002395","Immune response, Nasopharyngeal"
"IMMUNOGLOBULIN HEAVY CHAIN V-D-J RECOMBINATION","YY1",2,"Adaptive","Humoral","B cell","GO:0071707","V(D)J, Ig Heavy chain"
"IMMUNOGLOBULIN HEAVY CHAIN V-D-J RECOMBINATION","POLB",2,"Adaptive","Humoral","B cell","GO:0071707","V(D)J, Ig Heavy chain"
"LEUKOCYTE ADHESIVE ACTIVATION","CX3CL1",2,"General","Leukocyte","Leukocyte","GO:0050902","Activation, Adhesive, Leukocyte"
"LEUKOCYTE ADHESIVE ACTIVATION","SELPLG",2,"General","Leukocyte","Leukocyte","GO:0050902","Activation, Adhesive, Leukocyte"
"LEUKOCYTE MEDIATED CYTOTOXICITY","PRF1",2,"General","Leukocyte","Leukocyte","GO:0001909","Cytotoxicity, Leukocyte"
"LEUKOCYTE MEDIATED CYTOTOXICITY","STXBP2",2,"General","Leukocyte","Leukocyte","GO:0001909","Cytotoxicity, Leukocyte"
"MAST CELL APOPTOTIC PROCESS","KITLG",2,"Innate","Cells","Mast cell","GO:0033024","Apoptotic process, Mast cell"
"MAST CELL APOPTOTIC PROCESS","NF1",2,"Innate","Cells","Mast cell","GO:0033024","Apoptotic process, Mast cell"
"MEMORY T CELL ACTIVATION","TNFSF4",2,"Adaptive","Cellular","T cell","GO:0035709","Activation, T cell, Memory"
"MEMORY T CELL ACTIVATION","TCIRG1",2,"Adaptive","Cellular","T cell","GO:0035709","Activation, T cell, Memory"
"MEMORY T CELL EXTRAVASATION","ITGAL",2,"Adaptive","Cellular","T cell","GO:0035683","Extravasation, T cell, Memory"
"MEMORY T CELL EXTRAVASATION","F11R",2,"Adaptive","Cellular","T cell","GO:0035683","Extravasation, T cell, Memory"
"MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TICAM1",2,"Innate","PRR","All","GO:0002756","PRR, TLR MyD88 indep"
"MYD88-INDEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY","TNIP3",2,"Innate","PRR","All","GO:0002756","PRR, TLR MyD88 indep"
"MYELOID DENDRITIC CELL ACTIVATION","HMGB1",2,"Innate","APC","Dendritic cell","GO:0001773","Activation, Dendritic cell, Myeloid"
"MYELOID DENDRITIC CELL ACTIVATION","PYCARD",2,"Innate","APC","Dendritic cell","GO:0001773","Activation, Dendritic cell, Myeloid"
"NATURAL KILLER CELL CHEMOTAXIS","PIK3CG",2,"Innate","Cells","NK cell","GO:0035747","Chemotaxis, NK cell"
"NATURAL KILLER CELL CHEMOTAXIS","PIK3CD",2,"Innate","Cells","NK cell","GO:0035747","Chemotaxis, NK cell"
"NATURAL KILLER CELL MEDIATED IMMUNITY","KLRC2",2,"Innate","Cells","NK cell","GO:0002228","Immunity, NK cell"
"NATURAL KILLER CELL MEDIATED IMMUNITY","KLRD1",2,"Innate","Cells","NK cell","GO:0002228","Immunity, NK cell"
"NEUTROPHIL-MEDIATED KILLING OF GRAM-POSITIVE BACTERIUM","NLRP6",2,"Innate","Cells","Neutrophil","GO:0070946","killing of Gram+ bacterium, Neutrophil"
"NEUTROPHIL-MEDIATED KILLING OF GRAM-POSITIVE BACTERIUM","CTSG",2,"Innate","Cells","Neutrophil","GO:0070946","killing of Gram+ bacterium, Neutrophil"
"NK T CELL PROLIFERATION","IL15",2,"Innate","Cellular","NK T cell","GO:0001866","Proliferation, NK T cell"
"NK T CELL PROLIFERATION","ELF4",2,"Innate","Cellular","NK T cell","GO:0001866","Proliferation, NK T cell"
"PLASMACYTOID DENDRITIC CELL DIFFERENTIATION","ZBTB46",2,"Innate","APC","Dendritic cell","GO:0002273","Differentiation, Dendritic cell, Plasmacytoid"
"PLASMACYTOID DENDRITIC CELL DIFFERENTIATION","IRF8",2,"Innate","APC","Dendritic cell","GO:0002273","Differentiation, Dendritic cell, Plasmacytoid"
"PRO-T CELL DIFFERENTIATION","GATA3",2,"Adaptive","Humoral","B cell","GO:0002572","Differentiation, pro-T cell"
"PRO-T CELL DIFFERENTIATION","SPI1",2,"Adaptive","Humoral","B cell","GO:0002572","Differentiation, pro-T cell"
"RESPIRATORY BURST INVOLVED IN INFLAMMATORY RESPONSE","PRDX2",2,"Innate","Inflammation","Undefined","GO:0002536","Respiratory burst, Inflammation"
"RESPIRATORY BURST INVOLVED IN INFLAMMATORY RESPONSE","LIPA",2,"Innate","Inflammation","Undefined","GO:0002536","Respiratory burst, Inflammation"
"RESPONSE TO TYPE III INTERFERON","IFNLR1",2,"Innate","Innate","Interferon 3","GO:0034342","Response to Interferon III"
"RESPONSE TO TYPE III INTERFERON","SHFL",2,"Innate","Innate","Interferon 3","GO:0034342","Response to Interferon III"
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENES INVOLVED IN IMMUNE RESPONSE","MLH1",2,"Adaptive","Humoral","B cell","GO:0002204","Somatic mutation, Ig genes involved in immune response"
"SOMATIC RECOMBINATION OF IMMUNOGLOBULIN GENES INVOLVED IN IMMUNE RESPONSE","MSH2",2,"Adaptive","Humoral","B cell","GO:0002204","Somatic mutation, Ig genes involved in immune response"
"STIMULATORY KILLER CELL IMMUNOGLOBULIN-LIKE RECEPTOR SIGNALING PATHWAY","KIR2DS2",2,"Undefined","Undefined","Undefined","GO:0002222","Ig-like receptor, Pathway, Killer cell"
"STIMULATORY KILLER CELL IMMUNOGLOBULIN-LIKE RECEPTOR SIGNALING PATHWAY","TYROBP",2,"Undefined","Undefined","Undefined","GO:0002222","Ig-like receptor, Pathway, Killer cell"
"T CELL EXTRAVASATION","XG",2,"Adaptive","Cellular","T cell","GO:0072683","Extravasation, T cell"
"T CELL EXTRAVASATION","CD99",2,"Adaptive","Cellular","T cell","GO:0072683","Extravasation, T cell"
"TOLERANCE INDUCTION","LILRB4",2,"Adaptive","Tolerance","Undefined","GO:0002507","Tolerance, Induction"
"TOLERANCE INDUCTION","CCR4",2,"Adaptive","Tolerance","Undefined","GO:0002507","Tolerance, Induction"
"TOLERANCE INDUCTION TO LIPOPOLYSACCHARIDE","TNFAIP3",2,"Adaptive","Tolerance","Undefined","GO:0072573","Tolerance, Induction, LPS"
"TOLERANCE INDUCTION TO LIPOPOLYSACCHARIDE","ACOD1",2,"Adaptive","Tolerance","Undefined","GO:0072573","Tolerance, Induction, LPS"
"ALPHA-BETA T CELL LINEAGE COMMITMENT","RHOA",1,"Adaptive","Cellular","T cell","GO:0002363","Lineage commitment, abT cell"
"ANTIBACTERIAL PEPTIDE BIOSYNTHETIC PROCESS","LGALS4",1,"Innate","Innate","Undefined","GO:0002780","Biosynthetic process, Antibacterial peptide"
"ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS IB VIA ER PATHWAY, TAP-DEPENDENT","TAP2",1,"Innate","APP","All","GO:0002489","APP, MHC IB, endogenous peptide, TAP-dependent"
"ANTIGEN TRANSCYTOSIS BY M CELLS IN MUCOSAL-ASSOCIATED LYMPHOID TISSUE","GP2",1,"Innate","M cells","M cells","GO:0002412","Antigen transcytosis, M cells, Mucosa, Lymphoid tissue"
"BASOPHIL CHEMOTAXIS","VEGFA",1,"Innate","Innate","Basophil","GO:0002575","Chemotaxis, Basophil"
"BASOPHIL HOMEOSTASIS","MPL",1,"Innate","Innate","Basophil","GO:1990960","Homeostasis, Basophil"
"BIOSYNTHETIC PROCESS OF ANTIBACTERIAL PEPTIDES ACTIVE AGAINST GRAM-NEGATIVE BACTERIA","ELANE",1,"Undefined","Undefined","Undefined","GO:0002812","Biosynthesis, Antibacterial peptides against Gram-"
"CD4-POSITIVE, ALPHA-BETA T CELL COSTIMULATION","CD81",1,"Adaptive","Cellular","T cell","GO:0035783","Costimulation, CD4+, abT cell"
"CD8-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE","EOMES",1,"Adaptive","Cellular","T cell","GO:0002302","Differentiation, Immune response, CD8+, abT cell"
"CELLULAR RESPONSE TO TYPE I INTERFERON","IFIT1",1,"Innate","Interferon","Undefined","GO:0071357","Cellular response to Interferon I"
"CYTOTOXIC T CELL DEGRANULATION","RAB27A",1,"Adaptive","Cellular","T cell","GO:0043316","Degranulation, Cytotoxic T cell"
"DN4 THYMOCYTE DIFFERENTIATION","ABL1",1,"Adaptive","Cellular","T cell","GO:1904157","Differentiation , DN4 thymocyte"
"EOSINOPHIL MIGRATION","EPX",1,"Innate","Eosinophil","Eosinophil","GO:0072677","Migration, Eosinophil"
"EXTRATHYMIC T CELL SELECTION","IL15",1,"Adaptive","Cellular","T cell","GO:0045062","Selection, T cell, Extrathymic"
"HELPER T CELL EXTRAVASATION","CCL2",1,"Adaptive","Cellular","T cell","GO:0035684","Extravasation, Th cell"
"HISTAMINE SECRETION MEDIATED BY IGE IMMUNOGLOBULIN","RAB44",1,"Innate","Cells","Mast cell","GO:0097279","Secretion, Histamine, IgE"
"IMMUNE COMPLEX CLEARANCE","CLU",1,"Innate","Innate","Undefined","GO:0002434","Clearance, Immune complex"
"IMMUNE COMPLEX CLEARANCE BY MONOCYTES AND MACROPHAGES","FCGR2B",1,"Innate","Innate","APC","GO:0002436","Clearance, Immune complex, Monocytes, Macrophages"
"INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY","LILRA2",1,"Innate","Innate","Innate","GO:0002220","Cell surface receptor, Innate"
"INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY","HCK",1,"Innate","Innate","Innate","GO:0002758","Innate immune response, Pathway"
"ISOTYPE SWITCHING TO IGG ISOTYPES","HSPD1",1,"Adaptive","Humoral","B cell","GO:0048291","Isotype switching, IgG"
"LEUKOCYTE DEGRANULATION","HCK",1,"General","Leukocyte","Leukocyte","GO:0043299","Degranulation, Leukocyte"
"LEUKOCYTE MEDIATED IMMUNITY","DBH",1,"General","Leukocyte","Leukocyte","GO:0002443","Immunity, Leukocyte"
"MAST CELL HOMEOSTASIS","SLC15A4",1,"Innate","Cells","Mast cell","GO:0033023","Homeostasis, Mast cell"
"MATURE B CELL DIFFERENTIATION","IL2RG",1,"Adaptive","Humoral","B cell","GO:0002335","Differentiation, B cell, Mature"
"MATURE NATURAL KILLER CELL CHEMOTAXIS","XCL1",1,"Innate","Cells","NK cell","GO:0035782","Chemotaxis, NK cell, mature"
"MEMORY B CELL DIFFERENTIATION","ST3GAL1",1,"Adaptive","Humoral","B cell","GO:0002319","Differentiation, B cell, Memory"
"MEMORY T CELL PROLIFERATION","DOCK8",1,"Adaptive","Cellular","T cell","GO:0061485","Proliferation, T cell, Memory"
"MONONUCLEAR CELL MIGRATION","LGALS3",1,"Innate","Lymphocytes","Mononuclear cells","GO:0071674","Migration, Mononuclear cell"
"MUCOSA-ASSOCIATED LYMPHOID TISSUE DEVELOPMENT","NKX2-3",1,"General","Mucosa","Undefined","GO:0048537","Development, Lymphoid tissue, Mucosa"
"NEGATIVE T CELL SELECTION","THEMIS",1,"Adaptive","Cellular","T cell","GO:0043383","Selection-, T cell, Memory"
"NEUTROPHIL-MEDIATED KILLING OF FUNGUS","ELANE",1,"Innate","Cells","Neutrophil","GO:0070947","Killing of fungus, Neutrophil"
"NK T CELL LINEAGE COMMITMENT","TOX",1,"Innate","Cellular","NK T cell","GO:0002364","Lineage commitment, NK T cell"
"NLRP3 INFLAMMASOME COMPLEX ASSEMBLY","SIRT2",1,"Innate","Inflammation","Undefined","GO:0044546","NLRP3, Inflammasome complex"
"NLRP6 INFLAMMASOME COMPLEX ASSEMBLY","NLRP6",1,"Innate","Inflammation","Undefined","GO:0140739","NLRP6, Inflammasome complex"
"PERIPHERAL B CELL TOLERANCE INDUCTION","HLA-G",1,"Adaptive","Humoral","B cell","GO:0002451","Tolerance, B cell, Peripheral"
"PLASMACYTOID DENDRITIC CELL ACTIVATION","LAG3",1,"Innate","APC","Dendritic cell","GO:0002270","Activation, Dendritic cell, Plasmacytoid"
"POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS INVOLVED IN IMMUNOLOGICAL SYNAPSE FORMATION","CCR7",1,"Adaptive","Cellular","T cell","GO:2000526","Regulation+, glyProtein, Immunological synapse"
