"process","genes","go_term","immune_system","immune_sub_system","gene_set_short","immune_tissue","set_size","gene_set_short_2","process_2","immune_system_2","immune_sub_system_2","immune_tissue_2","go_term_2","genes_2","set_size_2"
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS","XCL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS","ADAM17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS","ZNF580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS","GPSM3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS","PRSS56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY","NOS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","BDKRB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","NCKAP1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","ITGA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","KITLG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","PIK3R1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","SELE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","SELP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","TACR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","VEGFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","ZP3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","MADCAM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","TNFRSF18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","TNFSF18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE MIGRATION","MIA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","ELANE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","FUT4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","FUT7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","GCNT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","GP1BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","ITGA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","PTAFR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","SELE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","SELP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","ST3GAL4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","CHST2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LEUKOCYTE TETHERING OR ROLLING","CHST4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION","CLEC7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE CHEMOTAXIS","NEDD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION","XRCC6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION","NCKAP1L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION","PRKDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE MIGRATION","MADCAM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE MIGRATION","JAM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","FGF10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","IL12A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","IL12B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","MPL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","MYD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","TACR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION","ZNF335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","CEBPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","HSPD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","IL4R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","IL10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","IL13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","JUND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","KARS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","LBP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","PLA2G4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","THBS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","TLR4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","WNT5A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","IL1RL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","TLR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","HAMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","TNIP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","HAVCR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","IL33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","SPACA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE ACTIVATION","MIR145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","C3AR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","C5AR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","CMKLR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","CSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","CSF1R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","MSTN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","MDK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","MAPK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","MAPK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","PTK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","RARRES2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","CCL5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","SLAMF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","THBS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","TNFSF18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","TRPV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","AKIRIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","IL34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CHEMOTAXIS","CXCL17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","CD36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","CD74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","HLA-G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","MYD88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","P2RX7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","PLCG2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","TLR3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","TLR4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","WNT5A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","LAPTM5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","SEMA7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","RIPK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","MAPKAPK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","NOD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","SPON2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","LILRB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","SIRT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","PANX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","PYCARD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","TLR7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","GPRC5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","NOD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","CARD9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE CYTOKINE PRODUCTION","TICAM1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","CASP8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","CSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","HCLS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","HSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","ID2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","LIF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","ROR2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","PF4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","PRKCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","RB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","RIPK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","FADD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","TRIB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","IL34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE DIFFERENTIATION","MIR145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE MIGRATION","CSF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE MIGRATION","MMP14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MACROPHAGE TOLERANCE INDUCTION","IRAK3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION","NECTIN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION","CD226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION","HAVCR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION","CRLF2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION","TSLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION BY FC-EPSILON RECEPTOR SIGNALING PATHWAY","NR4A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE","SPHK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL APOPTOTIC PROCESS","NF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","VEGFD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","PGF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","VEGFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","VEGFB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","VEGFC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CHEMOTAXIS","SWAP70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CYTOKINE PRODUCTION","KIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CYTOKINE PRODUCTION","SYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CYTOKINE PRODUCTION","NR4A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL CYTOKINE PRODUCTION","BCL10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","ADORA2B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","FGR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","GATA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","GATA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","IL4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","IL4R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","IL13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","STXBP1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","SYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","GAB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DEGRANULATION","SPHK2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MAST CELL DIFFERENTIATION","PLA2G3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MDA-5 SIGNALING PATHWAY","ANKRD17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MDA-5 SIGNALING PATHWAY","DDX60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MDA-5 SIGNALING PATHWAY","DHX58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MDA-5 SIGNALING PATHWAY","USP17L2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","GATA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","HMGB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","THPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","ZNF16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","FAXDC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","RCOR1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","TESC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","PITHD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","SCIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","MTURN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"POSITIVE REGULATION OF MEGAKARYOCYTE DIFFERENTIATION","RAB7B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
