"","condition","genes"
"2936","ChAd-BNT (V2, D3)","TREML1"
"2937","ChAd-BNT (V2, D3)","PARP9"
"2938","ChAd-BNT (V2, D3)","TRIM22"
"2939","ChAd-BNT (V2, D3)","TAP1"
"2940","ChAd-BNT (V2, D3)","GBP2"
"2941","ChAd-BNT (V2, D3)","PI3"
"2942","ChAd-BNT (V2, D3)","STAT2"
"2943","ChAd-BNT (V2, D3)","TNFSF10"
"2944","ChAd-BNT (V2, D7)","PTX3"
"2945","ChAd-BNT (V2, D7)","CCL2"
"2946","ChAd-BNT (V2, D7)","CCL4"
"2947","ChAd-BNT (V2, D7)","CCL7"
"2948","ChAd-BNT (V2, D7)","SNCA"
"2949","ChAd-BNT (V2, D7)","IFIT2"
"2950","ChAd-BNT (V2, D7)","FPR1"
"2951","ChAd-BNT (V2, D7)","MPL"
"2952","ChAd-BNT (V2, D7)","CCL3"
"2953","ChAd-BNT (V2, D7)","CLU"
"2954","ChAd-BNT (V2, D7)","CCL20"
"2955","ChAd-BNT (V2, D7)","CXCL3"
"2956","ChAd-BNT (V2, D7)","WFDC3"
"2957","ChAd-BNT (V2, D7)","CAV1"
"2958","ChAd-BNT (V2, D7)","BTNL8"
"2959","ChAd-BNT (V2, D7)","CXCL6"
"2960","ChAd-BNT (V2, D7)","CXCL8"
"2961","ChAd-BNT (V2, D7)","CXCR2"
"2962","ChAd-BNT (V2, D7)","IL1RN"
"2963","ChAd-BNT (V2, D7)","ADGRG3"
"2964","ChAd-BNT (V2, D7)","CD38"
"2965","ChAd-BNT (V2, D7)","TRIM58"
"2966","ChAd-BNT (V2, D7)","SCNN1B"
"2967","ChAd-BNT (V2, D7)","CXCL1"
"2968","ChAd-BNT (V2, D7)","CXCL2"
"2969","ChAd-BNT (V2, D7)","TREML4"
"2970","ChAd-BNT (V2, D7)","PF4V1"
"2971","ChAd-BNT (V2, D7)","CXCR1"
"2972","ChAd-BNT (V2, D7)","CCNB2"
"2973","ChAd-BNT (V2, D7)","CXCL5"
"2974","ChAd-BNT (V2, D7)","CCL8"
"2975","ChAd-BNT (V2, D7)","CEBPB"
"2976","ChAd-BNT (V2, D7)","TNFRSF17"
"2977","ChAd-BNT (V2, D7)","EPB42"
"2978","ChAd-BNT (V2, D7)","CCL3L1"
"2979","ChAd-BNT (V2, D7)","BPIFB3"
"2980","ChAd-BNT (V2, D7)","IGLL5"
"2981","ChAd-BNT (V2, D7)","IFIT1"
"2982","ChAd-BNT (V2, D7)","FCGR1A"
"2983","ChAd-BNT (V2, D7)","FPR2"
"2984","ChAd-BNT (V2, D7)","TNFSF4"
"2985","ChAd-BNT (V2, D7)","IL12B"
"2986","ChAd-BNT (V2, D7)","ADM"
"2987","ChAd-BNT (V2, D7)","TREML1"
"2988","ChAd-BNT (V2, D7)","CD300LD"
"2989","ChAd-BNT (V2, D7)","BATF2"
"2990","ChAd-BNT (V2, D7)","IL1R2"
"2991","ChAd-BNT (V2, D7)","PBX1"
"2992","ChAd-BNT (V2, D7)","CD83"
"2993","ChAd-BNT (V2, D7)","PI3"
"2994","ChAd-BNT (V2, D7)","TRIM40"
"2995","ChAd-BNT (V2, D7)","CCR1"
"2996","ChAd-BNT (V2, D7)","SELP"
"2997","ChAd-BNT (V2, D7)","RAP1GAP"
"2998","ChAd-BNT (V2, D7)","BMP6"
"2999","ChAd-BNT (V2, D7)","SPACA3"
"3000","ChAd-BNT (V3, D1)","TRAV8-2"
"3001","ChAd-BNT (V3, D1)","IFI35"
"3002","ChAd-BNT (V3, D1)","MX2"
"3003","ChAd-BNT (V3, D1)","CASP1"
"3004","ChAd-BNT (V3, D1)","CCL3L1"
"3005","ChAd-BNT (V3, D1)","FOSL1"
"3006","ChAd-BNT (V3, D1)","FCGR2B"
"3007","ChAd-BNT (V3, D1)","CCL3"
"3008","ChAd-BNT (V3, D1)","CCL2"
"3009","ChAd-BNT (V3, D1)","IFIT1"
"3010","ChAd-BNT (V3, D1)","IFITM3"
"3011","ChAd-BNT (V3, D1)","TAP2"
"3012","ChAd-BNT (V3, D1)","IFIT2"
"3013","ChAd-BNT (V3, D1)","TRBJ2-3"
"3014","ChAd-BNT (V3, D1)","MRC1"
"3015","ChAd-BNT (V3, D1)","APOBEC3A"
"3016","ChAd-BNT (V3, D1)","BST2"
"3017","ChAd-BNT (V3, D1)","HLA-DMA"
"3018","ChAd-BNT (V3, D1)","TYRO3"
"3019","ChAd-BNT (V3, D1)","CXCL9"
"3020","ChAd-BNT (V3, D1)","CLEC6A"
"3021","ChAd-BNT (V3, D1)","TRGV8"
"3022","ChAd-BNT (V3, D1)","PRDX2"
"3023","ChAd-BNT (V3, D1)","RIGI"
"3024","ChAd-BNT (V3, D1)","FCGR1A"
"3025","ChAd-BNT (V3, D1)","FASLG"
"3026","ChAd-BNT (V3, D1)","IGLV3-9"
"3027","ChAd-BNT (V3, D1)","SCIMP"
"3028","ChAd-BNT (V3, D1)","TRBV6-4"
"3029","ChAd-BNT (V3, D1)","TNFSF10"
"3030","ChAd-BNT (V3, D1)","LILRB1"
"3031","ChAd-BNT (V3, D1)","EGR1"
"3032","ChAd-BNT (V3, D1)","IL17RC"
"3033","ChAd-BNT (V3, D1)","CD40"
"3034","ChAd-BNT (V3, D1)","CCL8"
"3035","ChAd-BNT (V3, D1)","EPHB2"
"3036","ChAd-BNT (V3, D1)","TAP1"
"3037","ChAd-BNT (V3, D1)","GBP2"
"3038","ChAd-BNT (V3, D1)","FCGR2C"
"3039","ChAd-BNT (V3, D1)","ADAR"
"3040","ChAd-BNT (V3, D1)","CIITA"
"3041","ChAd-BNT (V3, D1)","SP100"
"3042","ChAd-BNT (V3, D1)","ACKR3"
"3043","ChAd-BNT (V3, D1)","MX1"
"3044","ChAd-BNT (V3, D1)","CD7"
"3045","ChAd-BNT (V3, D1)","TRAV14DV4"
"3046","ChAd-BNT (V3, D1)","HLA-DMB"
"3047","ChAd-BNT (V3, D1)","OAS2"
"3048","ChAd-BNT (V3, D1)","KIR3DL1"
"3049","ChAd-BNT (V3, D1)","IL2RB"
"3050","ChAd-BNT (V3, D1)","GBP1"
"3051","ChAd-BNT (V3, D1)","FAS"
"3052","ChAd-BNT (V3, D1)","IL34"
"3053","ChAd-BNT (V3, D1)","LILRB4"
"3054","ChAd-BNT (V3, D1)","CD247"
"3055","ChAd-BNT (V3, D1)","IRF1"
"3056","ChAd-BNT (V3, D1)","HLA-DPA1"
"3057","ChAd-BNT (V3, D1)","IL31RA"
"3058","ChAd-BNT (V3, D1)","TRIM22"
"3059","ChAd-BNT (V3, D1)","PRF1"
"3060","ChAd-BNT (V3, D1)","PIK3AP1"
"3061","ChAd-BNT (V3, D1)","FLT3"
"3062","ChAd-BNT (V3, D1)","GNLY"
"3063","ChAd-BNT (V3, D1)","IGLV4-69"
"3064","ChAd-BNT (V3, D1)","NLRC5"
"3065","ChAd-BNT (V3, D1)","CFB"
"3066","ChAd-BNT (V3, D1)","IDO1"
"3067","ChAd-BNT (V3, D1)","CD300LD"
"3068","ChAd-BNT (V3, D1)","TRGC1"
"3069","ChAd-BNT (V3, D1)","EIF2AK2"
"3070","ChAd-BNT (V3, D1)","GBP6"
"3071","ChAd-BNT (V3, D1)","IL15"
"3072","ChAd-BNT (V3, D1)","TRBV6-5"
"3073","ChAd-BNT (V3, D1)","CLNK"
"3074","ChAd-BNT (V3, D1)","CXCL2"
"3075","ChAd-BNT (V3, D1)","CASP4"
"3076","ChAd-BNT (V3, D1)","TRAV38-2DV8"
"3077","ChAd-BNT (V3, D1)","RGS1"
"3078","ChAd-BNT (V3, D1)","PML"
"3079","ChAd-BNT (V3, D1)","CTSW"
"3080","ChAd-BNT (V3, D1)","IL1RN"
"3081","ChAd-BNT (V3, D1)","GCH1"
"3082","ChAd-BNT (V3, D1)","STAT1"
"3083","ChAd-BNT (V3, D1)","IFI30"
"3084","ChAd-BNT (V3, D1)","TNFAIP3"
"3085","ChAd-BNT (V3, D1)","BCAR1"
"3086","ChAd-BNT (V3, D1)","CXCL3"
"3087","ChAd-BNT (V3, D1)","IFI6"
"3088","ChAd-BNT (V3, D1)","STAT2"
"3089","ChAd-BNT (V3, D1)","CXCR3"
"3090","ChAd-BNT (V3, D1)","IDO2"
"3091","ChAd-BNT (V3, D1)","DDX60"
"3092","ChAd-BNT (V3, D1)","IFITM1"
"3093","ChAd-BNT (V3, D1)","BATF2"
"3094","ChAd-BNT (V3, D1)","PDE4B"
"3095","ChAd-BNT (V3, D1)","TRIM21"
"3096","ChAd-BNT (V3, D1)","IL27"
"3097","ChAd-BNT (V3, D1)","EPS8"
"3098","ChAd-BNT (V3, D1)","CD83"
"3099","ChAd-BNT (V3, D1)","CHRNB2"
"3100","ChAd-BNT (V3, D1)","PARP9"
"3101","ChAd-BNT (V3, D1)","FPR3"
"3102","ChAd-BNT (V3, D1)","IRF9"
"3103","ChAd-BNT (V3, D1)","LIF"
"3104","ChAd-BNT (V3, D1)","PSMB9"
"3105","ChAd-BNT (V3, D1)","RNF213"
"3106","I (D10, moderate)","IFI27"
"3107","I (D10, moderate)","FCER1A"
"3108","I (D10, moderate)","MS4A2"
"3109","I (D10, moderate)","RNASE2"
"3110","I (D10, moderate)","MAP2K6"
"3111","I (D10, moderate)","IL18RAP"
"3112","I (D10, moderate)","PPARG"
"3113","I (D10, moderate)","ITGB8"
"3114","I (D10, moderate)","ANKHD1"
"3115","I (D10, moderate)","IL1R2"
"3116","I (D10, moderate)","RNASE4"
"3117","I (D10, moderate)","SP100"
"3118","I (D10, moderate)","CCNB2"
"3119","I (D10, moderate)","HMGB2"
"3120","I (D10, moderate)","TRIM22"
"3121","I (D10, moderate)","EPHB2"
"3122","I (D10, moderate)","RNF135"
"3123","I (D10, moderate)","LTB"
"3124","I (D10, moderate)","IL10"
"3125","I (D10, moderate)","CLEC10A"
"3126","I (D10, moderate)","DDX60"
"3127","I (D10, moderate)","OAS2"
"3128","I (D10, moderate)","VNN1"
"3129","I (D10, moderate)","CD58"
"3130","I (D10, moderate)","IFI6"
"3131","I (D10, moderate)","JAG1"
"3132","I (D10, moderate)","CDKN2B"
"3133","I (D10, moderate)","IL5RA"
"3134","I (D10, moderate)","ANXA3"
"3135","I (D10, moderate)","CFB"
"3136","I (D10, moderate)","RPL22"
"3137","I (D10, moderate)","LMO4"
"3138","I (D10, moderate)","HHEX"
"3139","I (D10, moderate)","EIF2AK2"
"3140","I (D10, moderate)","FLT3"
"3141","I (D10, moderate)","CD1C"
"3142","I (D10, moderate)","F12"
"3143","I (D10, moderate)","CD81"
"3144","I (D10, moderate)","GPR183"
"3145","I (D10, moderate)","S100A7"
"3146","I (D10, moderate)","MX1"
"3147","I (D10, moderate)","S100A12"
"3148","I (D10, moderate)","CD6"
"3149","I (D10, moderate)","CD40LG"
"3150","I (D10, moderate)","ZAP70"
"3151","I (D10, moderate)","THBS1"
"3152","I (D10, moderate)","FCER1G"
"3153","I (D10, moderate)","PARP9"
"3154","I (D10, moderate)","PLCG1"
"3155","I (D10, moderate)","LFNG"
"3156","I (D10, moderate)","KLRC3"
"3157","I (D10, moderate)","CD177"
"3158","I (D10, moderate)","TRIM64B"
"3159","I (D10, moderate)","IL15"
"3160","I (D10, moderate)","LILRA6"
"3161","I (D10, moderate)","ITGB7"
"3162","I (D10, moderate)","PRKCE"
"3163","I (D10, moderate)","NLRC3"
"3164","I (D10, moderate)","CD3G"
"3165","I (D10, moderate)","EDNRB"
"3166","I (D10, moderate)","TRAT1"
"3167","I (D10, moderate)","VIM"
"3168","I (D10, moderate)","IFIT1"
"3169","I (D10, moderate)","IL1R1"
"3170","I (D10, moderate)","ADAM17"
"3171","I (D10, moderate)","IFITM1"
"3172","I (D10, moderate)","LY86"
"3173","I (D10, moderate)","CCND3"
"3174","I (D10, moderate)","GZMM"
"3175","I (D10, moderate)","ETS1"
"3176","I (D10, moderate)","ZFPM1"
"3177","I (D10, moderate)","CD8B"
"3178","I (D10, moderate)","CD96"
"3179","I (D10, moderate)","TCF7"
"3180","I (D10, moderate)","BCL6"
"3181","I (D10, moderate)","TESPA1"
"3182","I (D10, moderate)","IL7R"
"3183","I (D10, moderate)","IL2RB"
"3184","I (D10, moderate)","C1R"
"3185","I (D10, moderate)","NFKBIA"
"3186","I (D10, moderate)","CCR7"
"3187","I (D10, moderate)","SFTPD"
"3188","I (D10, moderate)","SPN"
"3189","I (D10, moderate)","RASGRP1"
"3190","I (D10, moderate)","THEMIS"
"3191","I (D10, moderate)","TNFRSF17"
"3192","I (D10, moderate)","IL32"
"3193","I (D10, moderate)","MERTK"
"3194","I (D10, moderate)","CXCL2"
"3195","I (D10, moderate)","CXCL3"
"3196","I (D10, moderate)","ADAMTS13"
"3197","I (D10, moderate)","FCGR1A"
"3198","I (D10, moderate)","BMX"
"3199","I (D10, moderate)","GATA3"
"3200","I (D10, moderate)","CH25H"
"3201","I (D10, moderate)","GPR15"
"3202","I (D10, moderate)","CRISP3"
"3203","I (D10, moderate)","S1PR1"
"3204","I (D10, moderate)","PIK3AP1"
"3205","I (D10, moderate)","BCR"
"3206","I (D10, moderate)","RNASE3"
"3207","I (D10, moderate)","ITGA3"
"3208","I (D10, moderate)","KLRC2"
"3209","I (D10, moderate)","STAT2"
"3210","I (D10, moderate)","TARM1"
"3211","I (D10, moderate)","CRTAM"
"3212","I (D10, moderate)","HDAC4"
"3213","I (D10, moderate)","IRGM"
"3214","I (D10, moderate)","SKAP1"
"3215","I (D10, moderate)","LRRC8A"
"3216","I (D10, moderate)","TYRO3"
"3217","I (D10, moderate)","CTSK"
"3218","I (D10, moderate)","RORC"
"3219","I (D10, moderate)","ZBTB46"
"3220","I (D10, moderate)","TGFBR3"
"3221","I (D10, moderate)","ADD2"
"3222","I (D10, moderate)","LILRA4"
"3223","I (D10, moderate)","MILR1"
"3224","I (D10, moderate)","CXCR3"
"3225","I (D10, moderate)","IRAK1BP1"
"3226","I (D10, moderate)","NOS2"
"3227","I (D10, moderate)","PIK3R1"
"3228","I (D10, moderate)","CTSW"
"3229","I (D10, moderate)","IFI30"
"3230","I (D10, moderate)","CD24"
"3231","I (D10, moderate)","FCAR"
"3232","I (D10, moderate)","HLA-C"
"3233","I (D10, moderate)","ACE"
"3234","I (D10, moderate)","GBP6"
"3235","I (D10, moderate)","SELP"
"3236","I (D10, moderate)","IL34"
"3237","I (D10, moderate)","CAV1"
"3238","I (D10, moderate)","GCNT1"
"3239","I (D10, moderate)","IL1RN"
"3240","I (D10, moderate)","CD247"
"3241","I (D10, moderate)","BATF2"
"3242","I (D10, moderate)","CRIP1"
"3243","I (D10, moderate)","CASP1"
"3244","I (D10, moderate)","SUSD4"
"3245","I (D10, moderate)","SLC15A4"
"3246","I (D10, moderate)","IGLL5"
"3247","I (D10, moderate)","STXBP1"
"3248","I (D10, moderate)","DPP4"
"3249","I (D10, moderate)","HP"
"3250","I (D10, moderate)","CD38"
"3251","I (D10, moderate)","LCN2"
"3252","I (D10, moderate)","PKHD1L1"
"3253","I (D10, moderate)","PTX3"
"3254","I (D10, moderate)","DBH"
"3255","I (D10, moderate)","NCAPH2"
"3256","I (D10, moderate)","IFNGR2"
"3257","I (D10, moderate)","ZNF683"
"3258","I (D10, moderate)","CCL5"
"3259","I (D10, moderate)","BST1"
"3260","I (D10, moderate)","CEACAM8"
"3261","I (D10, moderate)","GCH1"
"3262","I (D10, moderate)","S1PR4"
"3263","I (D10, moderate)","LILRB4"
"3264","I (D10, moderate)","FUT4"
"3265","I (D10, moderate)","APOBEC3A"
"3266","I (D10, moderate)","TOX"
"3267","I (D10, moderate)","SPNS2"
"3268","I (D10, moderate)","PYHIN1"
"3269","I (D10, moderate)","CLEC6A"
"3270","I (D10, moderate)","BCL2"
"3271","I (D10, moderate)","PML"
"3272","I (D10, moderate)","TRIM40"
"3273","I (D10, moderate)","BPI"
"3274","I (D10, moderate)","CD28"
"3275","I (D10, moderate)","IFIT2"
"3276","I (D10, moderate)","ITK"
"3277","I (D10, moderate)","CXCL8"
"3278","I (D10, moderate)","IL23R"
"3279","I (D10, moderate)","GBP1"
"3280","I (D10, moderate)","JMJD6"
"3281","I (D10, moderate)","RORA"
"3282","I (D10, moderate)","DEFA4"
"3283","I (D10, moderate)","CD7"
"3284","I (D10, moderate)","IFI35"
"3285","I (D10, moderate)","TNFSF10"
"3286","I (D10, moderate)","CR1"
"3287","I (D10, moderate)","CXCR5"
"3288","I (D10, moderate)","MT1G"
"3289","I (D10, moderate)","CNR2"
"3290","I (D10, moderate)","CD1E"
"3291","I (D10, moderate)","CAMP"
"3292","I (D10, moderate)","PRF1"
"3293","I (D10, moderate)","TAP1"
"3294","I (D10, moderate)","IFNL1"
"3295","I (D10, moderate)","F2"
"3296","I (D10, moderate)","KLRK1"
"3297","I (D10, moderate)","LILRA5"
"3298","I (D10, moderate)","FLT1"
"3299","I (D10, moderate)","EOMES"
"3300","I (D10, moderate)","BCL3"
"3301","I (D10, moderate)","TLR4"
"3302","I (D10, moderate)","GNLY"
"3303","I (D10, moderate)","VCAM1"
"3304","I (D10, moderate)","ADM"
"3305","I (D10, moderate)","GBP2"
"3306","I (D10, severe)","FCER1A"
"3307","I (D10, severe)","IL18RAP"
"3308","I (D10, severe)","MS4A2"
"3309","I (D10, severe)","HLA-DPA1"
"3310","I (D10, severe)","IL1R2"
"3311","I (D10, severe)","CLEC10A"
"3312","I (D10, severe)","IL1R1"
"3313","I (D10, severe)","IFNGR1"
"3314","I (D10, severe)","ADD2"
"3315","I (D10, severe)","S100A12"
"3316","I (D10, severe)","VNN1"
"3317","I (D10, severe)","FBXO38"
"3318","I (D10, severe)","ANKHD1"
"3319","I (D10, severe)","ITGB8"
"3320","I (D10, severe)","HMGB2"
"3321","I (D10, severe)","LRP1"
"3322","I (D10, severe)","MAP2K6"
"3323","I (D10, severe)","STXBP4"
"3324","I (D10, severe)","FLT1"
"3325","I (D10, severe)","RPS6KA3"
"3326","I (D10, severe)","RBPJ"
"3327","I (D10, severe)","CD40LG"
"3328","I (D10, severe)","JMJD6"
"3329","I (D10, severe)","CCND3"
"3330","I (D10, severe)","TESPA1"
"3331","I (D10, severe)","PPARG"
"3332","I (D10, severe)","PRKCE"
"3333","I (D10, severe)","MEN1"
"3334","I (D10, severe)","TCF7"
"3335","I (D10, severe)","PRKDC"
"3336","I (D10, severe)","SKIL"
"3337","I (D10, severe)","SOS2"
"3338","I (D10, severe)","ADAM17"
"3339","I (D10, severe)","TRAT1"
"3340","I (D10, severe)","ANXA3"
"3341","I (D10, severe)","RORC"
"3342","I (D10, severe)","TMEM33"
"3343","I (D10, severe)","PKNOX1"
"3344","I (D10, severe)","SRC"
"3345","I (D10, severe)","FLT3"
"3346","I (D10, severe)","RPL22"
"3347","I (D10, severe)","BCL6"
"3348","I (D10, severe)","GPR15"
"3349","I (D10, severe)","ACE"
"3350","I (D10, severe)","ADARB1"
"3351","I (D10, severe)","TRIM22"
"3352","I (D10, severe)","CD40"
"3353","I (D10, severe)","SLC11A1"
"3354","I (D10, severe)","DPP4"
"3355","I (D10, severe)","ITGB7"
"3356","I (D10, severe)","IL27RA"
"3357","I (D10, severe)","ITGA4"
"3358","I (D10, severe)","IL7R"
"3359","I (D10, severe)","CDC42"
"3360","I (D10, severe)","RNF135"
"3361","I (D10, severe)","CCNB2"
"3362","I (D10, severe)","CASP6"
"3363","I (D10, severe)","CD55"
"3364","I (D10, severe)","CD58"
"3365","I (D10, severe)","LTB"
"3366","I (D10, severe)","NFKBIA"
"3367","I (D10, severe)","RHOA"
"3368","I (D10, severe)","C1R"
"3369","I (D10, severe)","VIM"
"3370","I (D10, severe)","TMEM229B"
"3371","I (D10, severe)","CIITA"
"3372","I (D10, severe)","LCP1"
"3373","I (D10, severe)","S1PR1"
"3374","I (D10, severe)","SPN"
"3375","I (D10, severe)","ZC3HAV1"
"3376","I (D10, severe)","CD6"
"3377","I (D10, severe)","CDH26"
"3378","I (D10, severe)","STXBP3"
"3379","I (D10, severe)","IFI27"
"3380","I (D10, severe)","SP100"
"3381","I (D10, severe)","SLC15A4"
"3382","I (D10, severe)","CR1"
"3383","I (D10, severe)","BMX"
"3384","I (D10, severe)","CFD"
"3385","I (D10, severe)","RC3H1"
"3386","I (D10, severe)","CCL20"
"3387","I (D10, severe)","THBS1"
"3388","I (D10, severe)","MAPKAPK2"
"3389","I (D10, severe)","ITGAM"
"3390","I (D10, severe)","NLRP6"
"3391","I (D10, severe)","CD81"
"3392","I (D10, severe)","MAP3K8"
"3393","I (D10, severe)","ALOX5"
"3394","I (D10, severe)","GATA3"
"3395","I (D10, severe)","CCR7"
"3396","I (D10, severe)","CD27"
"3397","I (D10, severe)","PPP2CA"
"3398","I (D10, severe)","FCAR"
"3399","I (D10, severe)","CD177"
"3400","I (D10, severe)","LCN2"
"3401","I (D10, severe)","CD3G"
"3402","I (D10, severe)","TRIM68"
"3403","I (D10, severe)","JAK3"
"3404","I (D10, severe)","IGF1R"
"3405","I (D10, severe)","SLC18A2"
"3406","I (D10, severe)","DTX1"
"3407","I (D10, severe)","CRIP1"
"3408","I (D10, severe)","TRIM64B"
"3409","I (D10, severe)","ITGA3"
"3410","I (D10, severe)","LFNG"
"3411","I (D10, severe)","CCL2"
"3412","I (D10, severe)","APOBEC3A"
"3413","I (D10, severe)","ADGRG3"
"3414","I (D10, severe)","PARP1"
"3415","I (D10, severe)","LILRA6"
"3416","I (D10, severe)","CD300LB"
"3417","I (D10, severe)","IL23R"
"3418","I (D10, severe)","CD28"
"3419","I (D10, severe)","ZFP36L2"
"3420","I (D10, severe)","BST1"
"3421","I (D10, severe)","CXCR4"
"3422","I (D10, severe)","BPI"
"3423","I (D10, severe)","MFSD6"
"3424","I (D10, severe)","PRDX2"
"3425","I (D10, severe)","TUBB4B"
"3426","I (D10, severe)","PLCG1"
"3427","I (D10, severe)","HLA-C"
"3428","I (D10, severe)","DBH"
"3429","I (D10, severe)","CRISP3"
"3430","I (D10, severe)","CEBPB"
"3431","I (D10, severe)","RASGRP1"
"3432","I (D10, severe)","CD1C"
"3433","I (D10, severe)","IL10"
"3434","I (D10, severe)","CH25H"
"3435","I (D10, severe)","CEACAM8"
"3436","I (D10, severe)","F12"
"3437","I (D10, severe)","IL5RA"
"3438","I (D10, severe)","THEMIS2"
"3439","I (D10, severe)","TTLL1"
"3440","I (D10, severe)","CAMP"
"3441","I (D10, severe)","HDAC4"
"3442","I (D10, severe)","ACTR3"
"3443","I (D10, severe)","SUSD4"
"3444","I (D10, severe)","CD86"
"3445","I (D10, severe)","FCER1G"
"3446","I (D10, severe)","HLA-DMB"
"3447","I (D10, severe)","RAB27A"
"3448","I (D10, severe)","STAT5B"
"3449","I (D10, severe)","IFITM2"
"3450","I (D10, severe)","RAP1GAP"
"3451","I (D10, severe)","GPR89B"
"3452","I (D10, severe)","SELL"
"3453","I (D10, severe)","IL1RL1"
"3454","I (D10, severe)","RAB43"
"3455","I (D10, severe)","TARM1"
"3456","I (D10, severe)","TBKBP1"
"3457","I (D10, severe)","HLA-E"
"3458","I (D10, severe)","HLA-DMA"
"3459","I (D10, severe)","GPR183"
"3460","I (D10, severe)","CD24"
"3461","I (D10, severe)","CD96"
"3462","I (D10, severe)","MAPK3"
"3463","I (D10, severe)","ZP3"
"3464","I (D10, severe)","OLR1"
"3465","I (D10, severe)","CX3CR1"
"3466","I (D10, severe)","HRH2"
"3467","I (D10, severe)","CLNK"
"3468","I (D10, severe)","STAT3"
"3469","I (D10, severe)","FPR3"
"3470","I (D10, severe)","JAG1"
"3471","I (D10, severe)","BCL10"
"3472","I (D10, severe)","THEMIS"
"3473","I (D10, severe)","DEFA4"
"3474","I (D10, severe)","CXCL2"
"3475","I (D10, severe)","EIF2AK2"
"3476","I (D10, severe)","LILRB1"
"3477","I (D10, severe)","CD79B"
"3478","I (D10, severe)","BCL3"
"3479","I (D10, severe)","HP"
"3480","I (D10, severe)","STXBP1"
"3481","I (D10, severe)","CDK6"
"3482","I (D10, severe)","LILRA5"
"3483","I (D10, severe)","IL34"
"3484","I (D10, severe)","VAMP2"
"3485","I (D10, severe)","IL4R"
"3486","I (D10, severe)","ADAMTS13"
"3487","I (D10, severe)","SFTPD"
"3488","I (D10, severe)","FPR1"
"3489","I (D10, severe)","CRTAM"
"3490","I (D10, severe)","IFNGR2"
"3491","I (D10, severe)","CCR1"
"3492","I (D10, severe)","ETS1"
"3493","I (D10, severe)","NCF2"
"3494","I (D10, severe)","IRAK1BP1"
"3495","I (D10, severe)","IL31RA"
"3496","I (D10, severe)","TNFAIP3"
"3497","I (D10, severe)","ZFPM1"
"3498","I (D10, severe)","APBB1IP"
"3499","I (D10, severe)","SELP"
"3500","I (D10, severe)","GZMM"
"3501","I (D10, severe)","ARID5A"
"3502","I (D10, severe)","PURA"
"3503","I (D10, severe)","IFITM1"
"3504","I (D10, severe)","CCR2"
"3505","I (D10, severe)","ITGA6"
"3506","I (D10, severe)","CTLA4"
"3507","I (D10, severe)","IFNL1"
"3508","I (D10, severe)","IDO1"
"3509","I (D10, severe)","TREML4"
"3510","I (D10, severe)","NLRP9"
"3511","I (D10, severe)","ZAP70"
"3512","I (D10, severe)","EFNB1"
"3513","I (D10, severe)","IL2RB"
"3514","I (D10, severe)","ITK"
"3515","I (D10, severe)","IL32"
"3516","I (D10, severe)","GTPBP1"
"3517","I (D10, severe)","FUT7"
"3518","I (D10, severe)","CD300C"
"3519","I (D10, severe)","CHGA"
"3520","I (D10, severe)","CDKN2B"
"3521","I (D10, severe)","TREML1"
"3522","I (D10, severe)","PRKCD"
"3523","I (D10, severe)","PARP9"
"3524","I (D10, severe)","ZBTB46"
"3525","I (D10, severe)","BTNL8"
"3526","I (D10, severe)","AZU1"
"3527","I (D10, severe)","ADORA1"
"3528","I (D10, severe)","MERTK"
"3529","I (D10, severe)","IL12B"
"3530","I (D10, severe)","MT1G"
"3531","I (D10, severe)","CXCR3"
"3532","I (D10, severe)","BTNL9"
"3533","I (D26, moderate)","OLR1"
"3534","I (D26, moderate)","BPI"
"3535","I (D26, moderate)","RNASE3"
"3536","I (D26, moderate)","CD24"
"3537","I (D26, moderate)","CEACAM8"
"3538","I (D26, moderate)","LCN2"
"3539","I (D26, moderate)","DEFA4"
"3540","I (D26, moderate)","TARM1"
"3541","I (D26, moderate)","CRISP3"
"3542","I (D26, moderate)","IL1R2"
"3543","I (D26, moderate)","IL18RAP"
"3544","I (D26, moderate)","CTSG"
"3545","I (D26, moderate)","CAMP"
"3546","I (D26, moderate)","RNASE2"
"3547","I (D26, moderate)","CCNB2"
"3548","I (D26, moderate)","S100A12"
"3549","I (D26, moderate)","ANKHD1"
"3550","I (D26, moderate)","AZU1"
"3551","I (D26, moderate)","ITGB7"
"3552","I (D26, moderate)","GPR89B"
"3553","I (D26, moderate)","RNASE4"
"3554","I (D26, moderate)","VIM"
"3555","I (D26, moderate)","HP"
"3556","I (D26, moderate)","PPARG"
"3557","I (D26, moderate)","ANXA3"
"3558","I (D26, moderate)","CD177"
"3559","I (D26, moderate)","IFNGR1"
"3560","I (D26, moderate)","CCND3"
"3561","I (D26, moderate)","CDKN2B"
"3562","I (D26, moderate)","KLRC3"
"3563","I (D26, moderate)","MYB"
"3564","I (D26, moderate)","MAP2K6"
"3565","I (D26, moderate)","IL1R1"
"3566","I (D26, moderate)","SLC18A2"
"3567","I (D26, moderate)","ELANE"
"3568","I (D26, moderate)","S1PR1"
"3569","I (D26, moderate)","HMGB2"
"3570","I (D26, moderate)","JAG1"
"3571","I (D26, moderate)","CD40LG"
"3572","I (D26, moderate)","VNN1"
"3573","I (D26, moderate)","ITGAM"
"3574","I (D26, moderate)","CXCL2"
"3575","I (D26, moderate)","FCER1A"
"3576","I (D26, moderate)","NLRC3"
