"source","target","value","vaccine","covid_other","microbe_type","target_pathogen_disease","disease_vac","type","regimen","day_total","day_month","month","week","dose","infection","annotation"
"MONOV INFLUENZA A (D1)","ZNF496",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","MIR9-1HG",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","DERL3",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","EPAS1",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","MTHFD1L",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","PRPF31",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D1)","ACOT7",1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","MAP4K1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","NFATC1",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","NFATC3",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"PANDEMRIX (D1)","RASGRP2",1,"PANDEMRIX","OTHER","VIRUS","INFLUENZA","V","IN","HO",1,1,1,1,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ACP3",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","AHR",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ANXA5",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ARHGEF11",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ARHGEF40",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ATP6V0A1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","BMF",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","CACNA2D3",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","CD33",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","CST3",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","CYP2S1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","EMILIN2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","EMP1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ENHO",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","NIBAN2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","FAM20C",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","FGD2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","GABBR1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","GCA",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ADGRD1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","HPSE",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","JUP",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","KCNC3",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","KCNMB1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","LRRK1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","MYOF",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","OSCAR",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","PRPF31",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","SIGLEC5",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","SLC37A2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","SLC8A1",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","SULF2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","TIMP2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","TNFAIP2",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"MONOV INFLUENZA A (D28)","ZNF385A",-1,"MONOV INFLUENZA A","OTHER","VIRUS","INFLUENZA","V","IN","HO",28,28,1,8,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AAK1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ACAP1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AGFG1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AKT2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AMY1A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AMY1B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AMY1C",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AMY2A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ANAPC1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AP1G1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AP3M2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ARID3B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BMAL1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATG16L1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATG2A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATL2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ATXN1L",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","AXIN2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BANP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BHLHE40",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BRD7",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BTG1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","BTG3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KANSL2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","VCPKMT",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","SPRTN",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","SDE2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","OSER1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HMCES",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","MALSU1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CAPRIN1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CBX3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCDC186",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CENATAC",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCNL1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCNL2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CCNT2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDC14A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDK11A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDK11B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CDKN1B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CIRBP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CLK1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CNOT2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","COPA",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","COQ10B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","COX4I1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CTDSPL2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CWC25",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","CYTIP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DCP1A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDIT3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDX24",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDX51",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DDX52",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DGKA",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DIP2B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DNAJC7",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DUSP2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","DYNC1LI2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EIF1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EIF1AD",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EIF2AK3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EIF3B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ELF2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","EXOC3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","TASOR2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FAM8A1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FASTKD2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FBXO3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FBXO33",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","FOXJ3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","G0S2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","GMEB2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","GOLGA4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","GORAB",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","GSPT1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","GTF2B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","H3-3B",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HABP4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HAUS3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HECA",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HERC3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HERPUD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HINT1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HIP1R",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HNRNPA1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HNRNPA3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HNRNPH3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HNRNPM",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","HPS4",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","IFRD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","IKZF5",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","IL11RA",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ILF3",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","ILKAP",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","IP6K2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","IST1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","JADE1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","JMJD1C",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","JOSD1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KDM2A",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KIZ",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KLHDC2",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KLHL20",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","KRAS",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","LPIN1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","LRP10",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","MAFF",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","MAP4K1",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","MAPK8",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
"FLUARIX FLUVIRIN (D3)","MARCHF6",1,"FLUARIX FLUVIRIN","OTHER","VIRUS","INFLUENZA","V","IN","HO",3,3,1,1,1,0,"Condition"
