"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","condition"
"GO:0007131","reciprocal meiotic recombination","5/171","60/18870",0.000210408324672228,0.00316859351154548,0.00278739761105743,"TOP2A/TRIP13/DMC1/MND1/RAD51",5,"ChAd (V1, D7)"
"GO:0140527","reciprocal homologous recombination","5/171","60/18870",0.000210408324672228,0.00316859351154548,0.00278739761105743,"TOP2A/TRIP13/DMC1/MND1/RAD51",5,"ChAd (V1, D7)"
"GO:0051781","positive regulation of cell division","6/171","94/18870",0.000213697316419061,0.00319446061970552,0.00281015279099059,"KIF14/KIF23/AURKB/CDC6/BIRC5/CDCA8",6,"ChAd (V1, D7)"
"GO:0019755","one-carbon compound transport","5/171","61/18870",0.000227530372741459,0.00337641786703201,0.00297021977170756,"HBD/HBA2/HBA1/HBB/HBG2",5,"ChAd (V1, D7)"
"GO:0051653","spindle localization","5/171","62/18870",0.000245692252012987,0.00361950977059711,0.00318406663745282,"NUSAP1/ESPL1/ASPM/PLK1/CENPA",5,"ChAd (V1, D7)"
"GO:0045143","homologous chromosome segregation","5/171","65/18870",0.00030683396163875,0.00442764090238687,0.00389497599769865,"TRIP13/DMC1/ESPL1/MND1/PLK1",5,"ChAd (V1, D7)"
"GO:0034501","protein localization to kinetochore","3/171","15/18870",0.000307081833367707,0.00442764090238687,0.00389497599769865,"AURKB/CDK1/TTK",3,"ChAd (V1, D7)"
"GO:1903083","protein localization to condensed chromosome","3/171","15/18870",0.000307081833367707,0.00442764090238687,0.00389497599769865,"AURKB/CDK1/TTK",3,"ChAd (V1, D7)"
"GO:0042770","signal transduction in response to DNA damage","8/171","189/18870",0.000334389851074457,0.00478742652981951,0.00421147781301336,"CLSPN/RAD51/CDK1/PLK1/DTL/TICRR/E2F7/GTSE1",8,"ChAd (V1, D7)"
"GO:1902969","mitotic DNA replication","3/171","16/18870",0.000375435239835448,0.0052755566104316,0.00464088367262448,"TK1/CDC45/RAD51",3,"ChAd (V1, D7)"
"GO:0007143","female meiotic nuclear division","4/171","38/18870",0.000377874598696684,0.0052755566104316,0.00464088367262448,"TOP2A/TRIP13/PLK1/TTK",4,"ChAd (V1, D7)"
"GO:0045740","positive regulation of DNA replication","4/171","38/18870",0.000377874598696684,0.0052755566104316,0.00464088367262448,"CDT1/CDK1/E2F7/E2F8",4,"ChAd (V1, D7)"
"GO:0035825","homologous recombination","5/171","68/18870",0.000378864370449096,0.0052755566104316,0.00464088367262448,"TOP2A/TRIP13/DMC1/MND1/RAD51",5,"ChAd (V1, D7)"
"GO:0051382","kinetochore assembly","3/171","17/18870",0.000452857340685965,0.00621076829922706,0.00546358523332735,"CENPF/DLGAP5/CENPA",3,"ChAd (V1, D7)"
"GO:0051447","negative regulation of meiotic cell cycle","3/171","17/18870",0.000452857340685965,0.00621076829922706,0.00546358523332735,"PKMYT1/TRIP13/TTK",3,"ChAd (V1, D7)"
"GO:0007018","microtubule-based movement","12/171","420/18870",0.000460974587868556,0.00621076829922706,0.00546358523332735,"KIF14/KIF15/KIF18B/KIF23/KIFC1/KIF11/KIF20A/UCHL1/KIF2C/KIF4A/DLGAP5/CFAP54",12,"ChAd (V1, D7)"
"GO:0033260","nuclear DNA replication","4/171","40/18870",0.000461301531324784,0.00621076829922706,0.00546358523332735,"TK1/CDC45/CDT1/RAD51",4,"ChAd (V1, D7)"
"GO:0040001","establishment of mitotic spindle localization","4/171","40/18870",0.000461301531324784,0.00621076829922706,0.00546358523332735,"NUSAP1/ESPL1/PLK1/CENPA",4,"ChAd (V1, D7)"
"GO:0007096","regulation of exit from mitosis","3/171","18/18870",0.000539820487929242,0.00712633150623473,0.00626900211204225,"UBE2C/CDCA5/ANLN",3,"ChAd (V1, D7)"
"GO:1901978","positive regulation of cell cycle checkpoint","3/171","18/18870",0.000539820487929242,0.00712633150623473,0.00626900211204225,"AURKB/BIRC5/CDCA8",3,"ChAd (V1, D7)"
"GO:1904666","regulation of ubiquitin protein ligase activity","3/171","18/18870",0.000539820487929242,0.00712633150623473,0.00626900211204225,"UBE2C/PLK1/CDC20",3,"ChAd (V1, D7)"
"GO:0032506","cytokinetic process","4/171","43/18870",0.000609912590324096,0.007971214449847,0.00701224187759342,"AURKB/CEP55/KIF20A/ANLN",4,"ChAd (V1, D7)"
"GO:2000241","regulation of reproductive process","8/171","207/18870",0.000611662299152057,0.007971214449847,0.00701224187759342,"PKMYT1/TRIP13/CDC25A/ASPM/CDC25C/TTK/CDC20/IGF1",8,"ChAd (V1, D7)"
"GO:0051098","regulation of binding","9/171","262/18870",0.000659435267372483,0.00853905667877872,0.00751177015934193,"NES/MET/AURKB/HJURP/MIR27A/CDT1/PLK1/IGF1/HEY1",9,"ChAd (V1, D7)"
"GO:0007292","female gamete generation","7/171","163/18870",0.000723163902139368,0.00930501400664136,0.00818557941195727,"TOP2A/TRIP13/DMC1/ASPM/PLK1/TTK/IGF1",7,"ChAd (V1, D7)"
"GO:1901976","regulation of cell cycle checkpoint","4/171","46/18870",0.000789652696192404,0.0100966284991142,0.00888195915809927,"AURKB/RAD51/BIRC5/CDCA8",4,"ChAd (V1, D7)"
"GO:0090329","regulation of DNA-templated DNA replication","4/171","47/18870",0.000857064364363856,0.0106265356288142,0.00934811610187448,"CDT1/TICRR/E2F7/E2F8",4,"ChAd (V1, D7)"
"GO:0006268","DNA unwinding involved in DNA replication","3/171","21/18870",0.000862458622112315,0.0106265356288142,0.00934811610187448,"CDC45/GINS2/RAD51",3,"ChAd (V1, D7)"
"GO:0051383","kinetochore organization","3/171","21/18870",0.000862458622112315,0.0106265356288142,0.00934811610187448,"CENPF/DLGAP5/CENPA",3,"ChAd (V1, D7)"
"GO:0090231","regulation of spindle checkpoint","3/171","21/18870",0.000862458622112315,0.0106265356288142,0.00934811610187448,"AURKB/BIRC5/CDCA8",3,"ChAd (V1, D7)"
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","3/171","21/18870",0.000862458622112315,0.0106265356288142,0.00934811610187448,"AURKB/BIRC5/CDCA8",3,"ChAd (V1, D7)"
"GO:1903504","regulation of mitotic spindle checkpoint","3/171","21/18870",0.000862458622112315,0.0106265356288142,0.00934811610187448,"AURKB/BIRC5/CDCA8",3,"ChAd (V1, D7)"
"GO:0051443","positive regulation of ubiquitin-protein transferase activity","3/171","22/18870",0.000992016582450235,0.012149215133261,0.0106876104856243,"UBE2C/PLK1/CDC20",3,"ChAd (V1, D7)"
"GO:0031145","anaphase-promoting complex-dependent catabolic process","3/171","24/18870",0.00128657635107993,0.0156623336631467,0.0137780852220915,"UBE2C/PLK1/CDC20",3,"ChAd (V1, D7)"
"GO:0031109","microtubule polymerization or depolymerization","6/171","134/18870",0.00139991187759647,0.0169406002806763,0.0149025706769198,"MET/KIF18B/TPX2/KIF2C/SKA3/SKA1",6,"ChAd (V1, D7)"
"GO:0051347","positive regulation of transferase activity","11/171","414/18870",0.0014248763044397,0.017140671756958,0.0150785726642357,"CLSPN/MET/UBE2C/KIF14/AURKB/TPX2/PLK1/TEK/CDC20/IGF1/NEK2",11,"ChAd (V1, D7)"
"GO:0042692","muscle cell differentiation","11/171","419/18870",0.00156685589774293,0.0187377531771257,0.0164835180821377,"SDC1/BVES/WFIKKN2/UCHL1/ITGA8/BHLHE41/BHLHA15/CDK1/MIR23A/IGF1/HEY1",11,"ChAd (V1, D7)"
"GO:0065004","protein-DNA complex assembly","8/171","240/18870",0.00158402086930386,0.0188322481128348,0.0165666448565544,"CENPF/CDC45/DMC1/HJURP/CDT1/RAD51/DLGAP5/CENPA",8,"ChAd (V1, D7)"
"GO:0051054","positive regulation of DNA metabolic process","9/171","298/18870",0.00162178795894989,0.0191655568905459,0.0168598551049978,"AURKB/CDT1/RAD51/CCNA2/CDK1/E2F7/NEK2/E2F8/EYA2",9,"ChAd (V1, D7)"
"GO:0006760","folic acid-containing compound metabolic process","3/171","26/18870",0.00163091064538339,0.0191655568905459,0.0168598551049978,"GGH/TYMS/ALDH1L2",3,"ChAd (V1, D7)"
"GO:0051293","establishment of spindle localization","4/171","57/18870",0.00176944957817737,0.0206740861634172,0.0181869015930027,"NUSAP1/ESPL1/PLK1/CENPA",4,"ChAd (V1, D7)"
"GO:0071897","DNA biosynthetic process","7/171","194/18870",0.0019793063714454,0.0229938848751343,0.0202276181960045,"CENPF/TK1/TYMS/AURKB/CCNA2/DTL/NEK2",7,"ChAd (V1, D7)"
"GO:0055001","muscle cell development","7/171","195/18870",0.00203765958707082,0.0235372837529261,0.0207056437705343,"SDC1/BVES/WFIKKN2/UCHL1/CDK1/MIR23A/IGF1",7,"ChAd (V1, D7)"
"GO:0098869","cellular oxidant detoxification","5/171","99/18870",0.0020758785997518,0.0238432835779401,0.0209748304548219,"HBD/HBA2/HBA1/HBB/HBG2",5,"ChAd (V1, D7)"
"GO:0000082","G1/S transition of mitotic cell cycle","8/171","252/18870",0.00214882807896627,0.024542513958081,0.0215899403084783,"RRM2/KIF14/CDC25A/CDC6/CCNA2/CDK1/E2F7/GTSE1",8,"ChAd (V1, D7)"
"GO:0042542","response to hydrogen peroxide","5/171","101/18870",0.00226593202399922,0.0257354179038571,0.0226393326008508,"SDC1/HBA2/CDK1/HBA1/HBB",5,"ChAd (V1, D7)"
"GO:0009636","response to toxic substance","8/171","258/18870",0.00248512222611868,0.0280680749205515,0.0246913605975183,"SDC1/HBD/TYMS/HBA2/CDK1/HBA1/HBB/HBG2",8,"ChAd (V1, D7)"
"GO:0070192","chromosome organization involved in meiotic cell cycle","4/171","65/18870",0.00286766217712059,0.032209708320918,0.028334737068496,"TRIP13/DMC1/MND1/RAD51",4,"ChAd (V1, D7)"
"GO:0048144","fibroblast proliferation","5/171","107/18870",0.00291214347075989,0.032529602615686,0.0286161466559922,"CDC6/CCNA2/CDK1/IGF1/E2F8",5,"ChAd (V1, D7)"
"GO:0010458","exit from mitosis","3/171","32/18870",0.0029899468949562,0.0330356632469889,0.0290613259412505,"UBE2C/CDCA5/ANLN",3,"ChAd (V1, D7)"
"GO:0042558","pteridine-containing compound metabolic process","3/171","32/18870",0.0029899468949562,0.0330356632469889,0.0290613259412505,"GGH/TYMS/ALDH1L2",3,"ChAd (V1, D7)"
"GO:2001252","positive regulation of chromosome organization","5/171","109/18870",0.00315443277487595,0.0346646585476908,0.0304943458578335,"BUB1/AURKB/CDK1/NCAPG/NEK2",5,"ChAd (V1, D7)"
"GO:0021700","developmental maturation","9/171","330/18870",0.00321844287821687,0.0351779267280371,0.0309458655919098,"NRXN1/TRIP13/TYMS/DMC1/KIF14/BHLHA15/CDC20/PALM/IGF1",9,"ChAd (V1, D7)"
"GO:0031055","chromatin remodeling at centromere","2/171","10/18870",0.00350251678293982,0.0376752202101411,0.0331427235545239,"HJURP/CENPA",2,"ChAd (V1, D7)"
"GO:0034080","CENP-A containing chromatin assembly","2/171","10/18870",0.00350251678293982,0.0376752202101411,0.0331427235545239,"HJURP/CENPA",2,"ChAd (V1, D7)"
"GO:0060717","chorion development","2/171","10/18870",0.00350251678293982,0.0376752202101411,0.0331427235545239,"E2F7/E2F8",2,"ChAd (V1, D7)"
"GO:0060074","synapse maturation","3/171","34/18870",0.0035597950794442,0.0380898073500529,0.0335074340164858,"NRXN1/CDC20/PALM",3,"ChAd (V1, D7)"
"GO:0044843","cell cycle G1/S phase transition","8/171","279/18870",0.00399756430404437,0.0425499907336241,0.03743103749006,"RRM2/KIF14/CDC25A/CDC6/CCNA2/CDK1/E2F7/GTSE1",8,"ChAd (V1, D7)"
"GO:0048671","negative regulation of collateral sprouting","2/171","11/18870",0.00425543773393893,0.0445943552221539,0.0392294558326763,"DCC/SPP1",2,"ChAd (V1, D7)"
"GO:0070601","centromeric sister chromatid cohesion","2/171","11/18870",0.00425543773393893,0.0445943552221539,0.0392294558326763,"BUB1/BUB1B",2,"ChAd (V1, D7)"
"GO:1990918","double-strand break repair involved in meiotic recombination","2/171","11/18870",0.00425543773393893,0.0445943552221539,0.0392294558326763,"DMC1/RAD51",2,"ChAd (V1, D7)"
"GO:1990748","cellular detoxification","5/171","119/18870",0.0045882445331111,0.0478353904400762,0.0420805800904495,"HBD/HBA2/HBA1/HBB/HBG2",5,"ChAd (V1, D7)"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","6/272","10/18870",1.69869640365388e-09,1.26793736835635e-06,1.26454132941491e-06,"RNU6-1/RNU6-9/RNU5A-1/RNU5B-1/RNU4-1/RNU4-2",6,"ChAd (V2, D1)"
"GO:0000365","mRNA trans splicing, via spliceosome","6/272","10/18870",1.69869640365388e-09,1.26793736835635e-06,1.26454132941491e-06,"RNU6-1/RNU6-9/RNU5A-1/RNU5B-1/RNU4-1/RNU4-2",6,"ChAd (V2, D1)"
"GO:0045291","mRNA trans splicing, SL addition","6/272","10/18870",1.69869640365388e-09,1.26793736835635e-06,1.26454132941491e-06,"RNU6-1/RNU6-9/RNU5A-1/RNU5B-1/RNU4-1/RNU4-2",6,"ChAd (V2, D1)"
"GO:0000244","spliceosomal tri-snRNP complex assembly","8/272","26/18870",2.0983655247933e-09,1.26793736835635e-06,1.26454132941491e-06,"RNU6-1/RNU6-9/RNU6ATAC/RNU5A-1/RNU4ATAC/RNU5B-1/RNU4-1/RNU4-2",8,"ChAd (V2, D1)"
"GO:0000387","spliceosomal snRNP assembly","8/272","52/18870",7.30785365344296e-07,0.000353261645607433,0.00035231547087125,"RNU6-1/RNU6-9/RNU6ATAC/RNU5A-1/RNU4ATAC/RNU5B-1/RNU4-1/RNU4-2",8,"ChAd (V2, D1)"
"GO:0006749","glutathione metabolic process","2/6","58/18870",0.000138176348558861,0.0138176348558861,0.00770878576170486,"GSTM1/GSTT1",2,"ChAd (V2, D7)"
"GO:1990748","cellular detoxification","2/6","119/18870",0.000581846305023824,0.0224242442101323,0.0125103678224949,"GSTM1/GSTT1",2,"ChAd (V2, D7)"
"GO:0097237","cellular response to toxic substance","2/6","128/18870",0.000672727326303969,0.0224242442101323,0.0125103678224949,"GSTM1/GSTT1",2,"ChAd (V2, D7)"
"GO:0098754","detoxification","2/6","158/18870",0.00102219766041687,0.0255549415104217,0.0142569673689721,"GSTM1/GSTT1",2,"ChAd (V2, D7)"
"GO:0048679","regulation of axon regeneration","7/448","30/18870",5.14661403659302e-06,0.014802491035772,0.0140814404742473,"MIR222/SCARF1/RTN4R/KREMEN1/KLF4/PTPRF/KIAA0319",7,"ChAd-BNT (V2, D3)"
"GO:0070570","regulation of neuron projection regeneration","7/448","32/18870",8.16689160594316e-06,0.014802491035772,0.0140814404742473,"MIR222/SCARF1/RTN4R/KREMEN1/KLF4/PTPRF/KIAA0319",7,"ChAd-BNT (V2, D3)"
"GO:1903034","regulation of response to wounding","15/448","173/18870",1.68812197611865e-05,0.020398140544767,0.0194045178728585,"MIR222/SCARF1/PDGFA/RTN4R/KREMEN1/PDGFRA/PLAU/APOE/FGF2/KLF4/HPSE/PTPRF/MYLK/KIAA0319/VIL1",15,"ChAd-BNT (V2, D3)"
"GO:0031103","axon regeneration","8/448","52/18870",2.85454987402631e-05,0.0258693582333634,0.0246092247034479,"MIR222/SCARF1/RTN4R/KREMEN1/KLF4/PTPRF/TSPO/KIAA0319",8,"ChAd-BNT (V2, D3)"
"GO:0031102","neuron projection regeneration","8/448","58/18870",6.42098565077868e-05,0.0465521459681454,0.044284524193581,"MIR222/SCARF1/RTN4R/KREMEN1/KLF4/PTPRF/TSPO/KIAA0319",8,"ChAd-BNT (V2, D3)"
"GO:0140014","mitotic nuclear division","37/426","274/18870",1.78912902654952e-18,6.3263602378791e-15,5.7722952277624e-15,"CDCA5/PKMYT1/CENPF/MKI67/KIF14/CDC25C/PLK1/ESPL1/BIRC5/TPX2/BUB1B/KIF18B/MYBL2/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/NFIB/KIF11/CENPE/UBE2C/CDCA2/BUB1/KIFC1/NEK2/SPC24/IGF1/EGF/TTK/KIF4A/FBXO43/CDKN1C",37,"ChAd-BNT (V2, D7)"
"GO:0000280","nuclear division","45/426","441/18870",2.16199906689767e-17,3.82241435027507e-14,3.48764586317966e-14,"CDCA5/PKMYT1/CENPF/DMC1/MKI67/KIF14/CDC25C/PLK1/ESPL1/BIRC5/TPX2/TOP2A/BUB1B/KIF18B/MYBL2/PRDM7/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/RAD51/NFIB/KIF11/CENPE/UBE2C/CDCA2/MND1/BUB1/KIFC1/NEK2/SPC24/IGF1/EGF/TTK/ASPM/KIF4A/PDE3A/DMRTC2/FBXO43/CDKN1C",45,"ChAd-BNT (V2, D7)"
"GO:0048285","organelle fission","45/426","488/18870",9.98057202713244e-16,1.13460193497806e-12,1.03523307058459e-12,"CDCA5/PKMYT1/CENPF/DMC1/MKI67/KIF14/CDC25C/PLK1/ESPL1/BIRC5/TPX2/TOP2A/BUB1B/KIF18B/MYBL2/PRDM7/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/RAD51/NFIB/KIF11/CENPE/UBE2C/CDCA2/MND1/BUB1/KIFC1/NEK2/SPC24/IGF1/EGF/TTK/ASPM/KIF4A/PDE3A/DMRTC2/FBXO43/CDKN1C",45,"ChAd-BNT (V2, D7)"
"GO:0000070","mitotic sister chromatid segregation","28/426","184/18870",1.28348635178513e-15,1.13460193497806e-12,1.03523307058459e-12,"CDCA5/CENPF/KIF14/PLK1/ESPL1/BIRC5/TPX2/BUB1B/KIF18B/MYBL2/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/KIF11/CENPE/UBE2C/BUB1/KIFC1/NEK2/SPC24/TTK/KIF4A",28,"ChAd-BNT (V2, D7)"
"GO:0007059","chromosome segregation","41/426","424/18870",4.02653927140867e-15,2.83904601033335e-12,2.59040129247193e-12,"CDCA5/CENPF/DMC1/MKI67/KIF14/PLK1/ESPL1/HJURP/BIRC5/TPX2/TOP2A/BUB1B/KIF18B/CENPM/MYBL2/SPC25/SKA3/CDC20/KIF23/TUBB1/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/KIF11/CENPE/UBE2C/CDCA2/MND1/BUB1/KIFC1/NEK2/SPC24/ESCO2/SKA1/CDC6/TTK/ASPM/KIF4A",41,"ChAd-BNT (V2, D7)"
"GO:0000819","sister chromatid segregation","30/426","225/18870",4.8173857641403e-15,2.83904601033335e-12,2.59040129247193e-12,"CDCA5/CENPF/KIF14/PLK1/ESPL1/BIRC5/TPX2/TOP2A/BUB1B/KIF18B/MYBL2/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/KIF11/CENPE/UBE2C/BUB1/KIFC1/NEK2/SPC24/CDC6/TTK/KIF4A",30,"ChAd-BNT (V2, D7)"
"GO:0007088","regulation of mitotic nuclear division","22/426","118/18870",2.01957164763101e-14,1.02017219228904e-11,9.30825127817902e-12,"PKMYT1/CENPF/MKI67/CDC25C/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/CDCA2/BUB1/NEK2/SPC24/IGF1/EGF/TTK/FBXO43",22,"ChAd-BNT (V2, D7)"
"GO:0051783","regulation of nuclear division","24/426","146/18870",2.46887031189738e-14,1.09124067785864e-11,9.95669408679667e-12,"PKMYT1/CENPF/MKI67/CDC25C/PLK1/ESPL1/BIRC5/BUB1B/PRDM7/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/CDCA2/BUB1/NEK2/SPC24/IGF1/EGF/TTK/PDE3A/FBXO43",24,"ChAd-BNT (V2, D7)"
"GO:0098813","nuclear chromosome segregation","33/426","312/18870",1.7638494967785e-13,6.92996868956531e-11,6.3230394241241e-11,"CDCA5/CENPF/DMC1/KIF14/PLK1/ESPL1/BIRC5/TPX2/TOP2A/BUB1B/KIF18B/MYBL2/SPC25/CDC20/KIF23/HSPA1B/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/KIF11/CENPE/UBE2C/MND1/BUB1/KIFC1/NEK2/SPC24/CDC6/TTK/ASPM/KIF4A",33,"ChAd-BNT (V2, D7)"
"GO:0044772","mitotic cell cycle phase transition","39/426","470/18870",2.56155607330339e-12,9.05766227520077e-10,8.26438880492093e-10,"CDCA5/FOXM1/PKMYT1/CENPF/KIF14/CDC25C/PLK1/ESPL1/TICRR/BIRC5/BUB1B/CLSPN/SPC25/CDC20/AURKB/RRM2/TRIP13/IER3/DLGAP5/CDK1/CTDSPL/NES/NFIB/IQGAP3/CENPE/UBE2C/BUB1/MELK/CDC25A/CCNA2/KCNA5/E2F7/SPC24/GTSE1/GFI1B/CDC6/TTK/DTL/CDKN1C",39,"ChAd-BNT (V2, D7)"
"GO:0051983","regulation of chromosome segregation","20/426","131/18870",1.50278493220918e-11,4.8307704729924e-09,4.4076897772451e-09,"CENPF/MKI67/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/KIF2C/DLGAP5/CDK1/CENPE/UBE2C/CDCA2/BUB1/SPC24/CDC6/TTK",20,"ChAd-BNT (V2, D7)"
"GO:1901990","regulation of mitotic cell cycle phase transition","32/426","355/18870",3.03869661842072e-11,8.95402603561305e-09,8.16982906619254e-09,"CDCA5/CENPF/KIF14/CDC25C/PLK1/ESPL1/TICRR/BIRC5/BUB1B/CLSPN/SPC25/CDC20/AURKB/RRM2/TRIP13/IER3/DLGAP5/CDK1/CTDSPL/CENPE/UBE2C/BUB1/CDC25A/KCNA5/E2F7/SPC24/GTSE1/GFI1B/CDC6/TTK/DTL/CDKN1C",32,"ChAd-BNT (V2, D7)"
"GO:0010965","regulation of mitotic sister chromatid separation","14/426","59/18870",3.80897587805669e-11,1.03604143883142e-08,9.45304539776823e-09,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/BUB1/SPC24/TTK",14,"ChAd-BNT (V2, D7)"
"GO:0051306","mitotic sister chromatid separation","14/426","62/18870",7.83069583826063e-11,1.97781003457783e-08,1.80459268753901e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/BUB1/SPC24/TTK",14,"ChAd-BNT (V2, D7)"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","16/426","90/18870",1.60307516895728e-10,3.76054033242936e-08,3.43119079509883e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/CENPE/UBE2C/BUB1/SPC24/CDC6/TTK",16,"ChAd-BNT (V2, D7)"
"GO:0033045","regulation of sister chromatid segregation","17/426","104/18870",1.70160196037527e-10,3.76054033242936e-08,3.43119079509883e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/CDK1/CENPE/UBE2C/BUB1/SPC24/CDC6/TTK",17,"ChAd-BNT (V2, D7)"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","16/426","93/18870",2.67311284274861e-10,5.56007471291712e-08,5.07312127741455e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/CENPE/UBE2C/BUB1/SPC24/CDC6/TTK",16,"ChAd-BNT (V2, D7)"
"GO:0007596","blood coagulation","24/426","224/18870",2.92277117489126e-10,5.57920610381451e-08,5.09057713389839e-08,"SERPINB2/MFSD2B/F13A1/HGFAC/ITGB3/FBLN1/ADRA2A/PDGFRA/TUBB1/PEAR1/F3/PDGFA/NFE2L2/PROZ/F2RL3/P2RY12/MYL9/PRKG1/GP9/GP6/PROS1/VWF/TFPI/HBB",24,"ChAd-BNT (V2, D7)"
"GO:1901987","regulation of cell cycle phase transition","35/426","456/18870",3.03051869652628e-10,5.57920610381451e-08,5.09057713389839e-08,"CDCA5/PKMYT1/CENPF/KIF14/CDC25C/PLK1/ESPL1/TICRR/BIRC5/BUB1B/CLSPN/SPC25/CDC20/AURKB/RRM2/TRIP13/IER3/DLGAP5/CDK1/CTDSPL/RAD51/CENPE/UBE2C/CDC45/BUB1/CDC25A/KCNA5/E2F7/SPC24/GTSE1/GFI1B/CDC6/TTK/DTL/CDKN1C",35,"ChAd-BNT (V2, D7)"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","16/426","94/18870",3.15565956098106e-10,5.57920610381451e-08,5.09057713389839e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/CENPE/UBE2C/BUB1/SPC24/CDC6/TTK",16,"ChAd-BNT (V2, D7)"
"GO:0050817","coagulation","24/426","229/18870",4.60707989118903e-10,7.75744499773543e-08,7.07804504586184e-08,"SERPINB2/MFSD2B/F13A1/HGFAC/ITGB3/FBLN1/ADRA2A/PDGFRA/TUBB1/PEAR1/F3/PDGFA/NFE2L2/PROZ/F2RL3/P2RY12/MYL9/PRKG1/GP9/GP6/PROS1/VWF/TFPI/HBB",24,"ChAd-BNT (V2, D7)"
"GO:0044784","metaphase/anaphase transition of cell cycle","16/426","97/18870",5.12596262318685e-10,8.23881992526759e-08,7.51726097610894e-08,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/CENPE/UBE2C/BUB1/SPC24/CDC6/TTK",16,"ChAd-BNT (V2, D7)"
"GO:0007599","hemostasis","24/426","231/18870",5.50701558533923e-10,8.46643787380849e-08,7.72494405906853e-08,"SERPINB2/MFSD2B/F13A1/HGFAC/ITGB3/FBLN1/ADRA2A/PDGFRA/TUBB1/PEAR1/F3/PDGFA/NFE2L2/PROZ/F2RL3/P2RY12/MYL9/PRKG1/GP9/GP6/PROS1/VWF/TFPI/HBB",24,"ChAd-BNT (V2, D7)"
"GO:1905818","regulation of chromosome separation","14/426","74/18870",9.59619317266886e-10,1.41383912743988e-07,1.29001456465921e-07,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/BUB1/SPC24/TTK",14,"ChAd-BNT (V2, D7)"
"GO:0010948","negative regulation of cell cycle process","28/426","320/18870",1.06315302448868e-09,1.50372363783679e-07,1.37202695581381e-07,"PKMYT1/CENPF/PLK1/ESPL1/TICRR/BIRC5/BUB1B/CLSPN/SPC25/CDC20/AURKB/TRIP13/E2F8/IER3/CDK1/CTDSPL/RAD51/CDC45/BUB1/NEK2/E2F7/SPC24/GTSE1/GFI1B/CDC6/TTK/DTL/FBXO43",28,"ChAd-BNT (V2, D7)"
"GO:0033047","regulation of mitotic sister chromatid segregation","12/426","54/18870",2.18650089995519e-09,2.97364122393906e-07,2.71320860662456e-07,"CENPF/PLK1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/CDK1/BUB1/SPC24/TTK",12,"ChAd-BNT (V2, D7)"
"GO:0051304","chromosome separation","14/426","81/18870",3.3231742126457e-09,4.35212741330193e-07,3.97096645682615e-07,"CENPF/PLK1/ESPL1/BIRC5/BUB1B/SPC25/CDC20/AURKB/TRIP13/DLGAP5/UBE2C/BUB1/SPC24/TTK",14,"ChAd-BNT (V2, D7)"
"GO:0007093","mitotic cell cycle checkpoint signaling","18/426","142/18870",3.48771419747104e-09,4.40448478652057e-07,4.01873835159727e-07,"CENPF/PLK1/TICRR/BIRC5/BUB1B/CLSPN/SPC25/CDC20/AURKB/TRIP13/IER3/CDK1/BUB1/SPC24/GTSE1/CDC6/TTK/DTL",18,"ChAd-BNT (V2, D7)"
