"","condition","genes"
"9254","YF VAX (D4-7)","SRSF1"
"9255","YF VAX (D4-7)","SRSF5"
"9256","YF VAX (D4-7)","SGSH"
"9257","YF VAX (D4-7)","SGTA"
"9258","YF VAX (D4-7)","SIPA1"
"9259","YF VAX (D4-7)","SLC13A5"
"9260","YF VAX (D4-7)","SLC22A8"
"9261","YF VAX (D4-7)","SLC25A6"
"9262","YF VAX (D4-7)","SLC2A4RG"
"9263","YF VAX (D4-7)","SLC4A1"
"9264","YF VAX (D4-7)","SNAI3"
"9265","YF VAX (D4-7)","SNHG29"
"9266","YF VAX (D4-7)","SNRNP200"
"9267","YF VAX (D4-7)","SPEF1"
"9268","YF VAX (D4-7)","SPSB3"
"9269","YF VAX (D4-7)","STK11"
"9270","YF VAX (D4-7)","TBCA"
"9271","YF VAX (D4-7)","TCF25"
"9272","YF VAX (D4-7)","TCOF1"
"9273","YF VAX (D4-7)","TMC6"
"9274","YF VAX (D4-7)","TMEM121"
"9275","YF VAX (D4-7)","TMEM259"
"9276","YF VAX (D4-7)","TMEM63A"
"9277","YF VAX (D4-7)","TNFAIP8"
"9278","YF VAX (D4-7)","TNRC6C"
"9279","YF VAX (D4-7)","TOMM7"
"9280","YF VAX (D4-7)","TRABD"
"9281","YF VAX (D4-7)","TSC22D4"
"9282","YF VAX (D4-7)","TSPAN4"
"9283","YF VAX (D4-7)","TSSC4"
"9284","YF VAX (D4-7)","TUFM"
"9285","YF VAX (D4-7)","UBA52"
"9286","YF VAX (D4-7)","UBXN1"
"9287","YF VAX (D4-7)","VPS28"
"9288","YF VAX (D4-7)","VPS35"
"9289","YF VAX (D4-7)","VPS51"
"9290","YF VAX (D4-7)","VWA5B2"
"9291","YF VAX (D4-7)","WDR18"
"9292","YF VAX (D4-7)","ZC3H11A"
"9293","YF VAX (D4-7)","ZNF423"
"9294","YF VAX (D4-7)","ZBTB45"
"9295","YF VAX (D4-7)","ZNF681"
"9296","YF VAX (D4-7)","A2ML1"
"9297","YF VAX (D4-7)","ABCB1"
"9298","YF VAX (D4-7)","ABR"
"9299","YF VAX (D4-7)","ADIPOR2"
"9300","YF VAX (D4-7)","AKIP1"
"9301","YF VAX (D4-7)","ALAS1"
"9302","YF VAX (D4-7)","ANXA2"
"9303","YF VAX (D4-7)","AP3S1"
"9304","YF VAX (D4-7)","APAF1"
"9305","YF VAX (D4-7)","APEX2"
"9306","YF VAX (D4-7)","APOBEC3B"
"9307","YF VAX (D4-7)","APOD"
"9308","YF VAX (D4-7)","AQP1"
"9309","YF VAX (D4-7)","ARHGAP1"
"9310","YF VAX (D4-7)","ASB4"
"9311","YF VAX (D4-7)","ATG3"
"9312","YF VAX (D4-7)","ATP6V0E1"
"9313","YF VAX (D4-7)","ATP6V1G1"
"9314","YF VAX (D4-7)","BCL2L14"
"9315","YF VAX (D4-7)","BET1L"
"9316","YF VAX (D4-7)","BEX4"
"9317","YF VAX (D4-7)","BLVRA"
"9318","YF VAX (D4-7)","KLHL28"
"9319","YF VAX (D4-7)","CACNA2D2"
"9320","YF VAX (D4-7)","CALCOCO1"
"9321","YF VAX (D4-7)","CAV2"
"9322","YF VAX (D4-7)","CCL25"
"9323","YF VAX (D4-7)","CCR5"
"9324","YF VAX (D4-7)","CCT5"
"9325","YF VAX (D4-7)","CD53"
"9326","YF VAX (D4-7)","CD74"
"9327","YF VAX (D4-7)","CDC45"
"9328","YF VAX (D4-7)","CDKN1C"
"9329","YF VAX (D4-7)","CDX4"
"9330","YF VAX (D4-7)","CEACAM7"
"9331","YF VAX (D4-7)","CEBPA-DT"
"9332","YF VAX (D4-7)","CEP57"
"9333","YF VAX (D4-7)","CHD5"
"9334","YF VAX (D4-7)","CHMP2B"
"9335","YF VAX (D4-7)","CHMP5"
"9336","YF VAX (D4-7)","CHST15"
"9337","YF VAX (D4-7)","CHST2"
"9338","YF VAX (D4-7)","CIAO2A"
"9339","YF VAX (D4-7)","CISD2"
"9340","YF VAX (D4-7)","CMPK2"
"9341","YF VAX (D4-7)","COP1"
"9342","YF VAX (D4-7)","COX5A"
"9343","YF VAX (D4-7)","CREG1"
"9344","YF VAX (D4-7)","CDK12"
"9345","YF VAX (D4-7)","CSDC2"
"9346","YF VAX (D4-7)","CSF1R"
"9347","YF VAX (D4-7)","CST4"
"9348","YF VAX (D4-7)","CTBP2"
"9349","YF VAX (D4-7)","CTH"
"9350","YF VAX (D4-7)","CYP3A43"
"9351","YF VAX (D4-7)","DAZAP2"
"9352","YF VAX (D4-7)","DDA1"
"9353","YF VAX (D4-7)","DNAJA1"
"9354","YF VAX (D4-7)","DNAJC5"
"9355","YF VAX (D4-7)","DOCK10"
"9356","YF VAX (D4-7)","DRAP1"
"9357","YF VAX (D4-7)","DSTN"
"9358","YF VAX (D4-7)","DUSP11"
"9359","YF VAX (D4-7)","DYNLT1"
"9360","YF VAX (D4-7)","EBNA1BP2"
"9361","YF VAX (D4-7)","EGR4"
"9362","YF VAX (D4-7)","EIF4A1"
"9363","YF VAX (D4-7)","EIF4E"
"9364","YF VAX (D4-7)","ERH"
"9365","YF VAX (D4-7)","ETV6"
"9366","YF VAX (D4-7)","FGF6"
"9367","YF VAX (D4-7)","FLVCR2"
"9368","YF VAX (D4-7)","FOXN3"
"9369","YF VAX (D4-7)","FOXO3"
"9370","YF VAX (D4-7)","GBP5"
"9371","YF VAX (D4-7)","GDA"
"9372","YF VAX (D4-7)","GLRX"
"9373","YF VAX (D4-7)","GMPR"
"9374","YF VAX (D4-7)","GNAS"
"9375","YF VAX (D4-7)","GNPTG"
"9376","YF VAX (D4-7)","GP1BA"
"9377","YF VAX (D4-7)","GPR137C"
"9378","YF VAX (D4-7)","GSTK1"
"9379","YF VAX (D4-7)","GTF3C6"
"9380","YF VAX (D4-7)","H2AZ2"
"9381","YF VAX (D4-7)","H3-3A"
"9382","YF VAX (D4-7)","H3-3B"
"9383","YF VAX (D4-7)","H3-4"
"9384","YF VAX (D4-7)","H3C1"
"9385","YF VAX (D4-7)","H3C11"
"9386","YF VAX (D4-7)","H3C12"
"9387","YF VAX (D4-7)","H3C3"
"9388","YF VAX (D4-7)","H3C7"
"9389","YF VAX (D4-7)","H3C8"
"9390","YF VAX (D4-7)","HAND1"
"9391","YF VAX (D4-7)","HCFC1"
"9392","YF VAX (D4-7)","HCN3"
"9393","YF VAX (D4-7)","HERC5"
"9394","YF VAX (D4-7)","HERC6"
"9395","YF VAX (D4-7)","HJURP"
"9396","YF VAX (D4-7)","HMGN2"
"9397","YF VAX (D4-7)","HMOX1"
"9398","YF VAX (D4-7)","HNRNPA3P1"
"9399","YF VAX (D4-7)","HNRNPC"
"9400","YF VAX (D4-7)","HNRNPU"
"9401","YF VAX (D4-7)","HS3ST4"
"9402","YF VAX (D4-7)","HSBP1"
"9403","YF VAX (D4-7)","HSH2D"
"9404","YF VAX (D4-7)","HSPH1"
"9405","YF VAX (D4-7)","HYPK"
"9406","YF VAX (D4-7)","IER5"
"9407","YF VAX (D4-7)","IFI44"
"9408","YF VAX (D4-7)","IFI44L"
"9409","YF VAX (D4-7)","IFIT3"
"9410","YF VAX (D4-7)","IFIT5"
"9411","YF VAX (D4-7)","IFNA10"
"9412","YF VAX (D4-7)","IFNA17"
"9413","YF VAX (D4-7)","IGSF3"
"9414","YF VAX (D4-7)","IL17A"
"9415","YF VAX (D4-7)","ISG15"
"9416","YF VAX (D4-7)","ISG20"
"9417","YF VAX (D4-7)","JDP2"
"9418","YF VAX (D4-7)","JUNB"
"9419","YF VAX (D4-7)","JUND"
"9420","YF VAX (D4-7)","KCNH2"
"9421","YF VAX (D4-7)","KCNJ10"
"9422","YF VAX (D4-7)","KLF14"
"9423","YF VAX (D4-7)","KMT5C"
"9424","YF VAX (D4-7)","KPTN"
"9425","YF VAX (D4-7)","KRTAP4-11"
"9426","YF VAX (D4-7)","KRTCAP2"
"9427","YF VAX (D4-7)","LAP3"
"9428","YF VAX (D4-7)","LARP1"
"9429","YF VAX (D4-7)","LARS2"
"9430","YF VAX (D4-7)","LBX2-AS1"
"9431","YF VAX (D4-7)","LENG8"
"9432","YF VAX (D4-7)","LGALS3BP"
"9433","YF VAX (D4-7)","DHX58"
"9434","YF VAX (D4-7)","LIMD2"
"9435","YF VAX (D4-7)","LMO2"
"9436","YF VAX (D4-7)","PBX3-DT"
"9437","YF VAX (D4-7)","LRP5L"
"9438","YF VAX (D4-7)","LRRC3B"
"9439","YF VAX (D4-7)","LRRC4C"
"9440","YF VAX (D4-7)","LSM6"
"9441","YF VAX (D4-7)","NCAPG2"
"9442","YF VAX (D4-7)","KLRA1P"
"9443","YF VAX (D4-7)","LY6E"
"9444","YF VAX (D4-7)","LZTS1"
"9445","YF VAX (D4-7)","MAD2L1BP"
"9446","YF VAX (D4-7)","MAFB"
"9447","YF VAX (D4-7)","MAL2"
"9448","YF VAX (D4-7)","MAN2B2"
"9449","YF VAX (D4-7)","MAP3K5"
"9450","YF VAX (D4-7)","MARCKS"
"9451","YF VAX (D4-7)","MARK4"
"9452","YF VAX (D4-7)","MBTPS1"
"9453","YF VAX (D4-7)","MCM2"
"9454","YF VAX (D4-7)","MDH1"
"9455","YF VAX (D4-7)","MKRN3"
"9456","YF VAX (D4-7)","MNT"
"9457","YF VAX (D4-7)","MPEG1"
"9458","YF VAX (D4-7)","MRPL10"
"9459","YF VAX (D4-7)","MS4A7"
"9460","YF VAX (D4-7)","MT1M"
"9461","YF VAX (D4-7)","MT1X"
"9462","YF VAX (D4-7)","MT2A"
"9463","YF VAX (D4-7)","MTF1"
"9464","YF VAX (D4-7)","MTREX"
"9465","YF VAX (D4-7)","NBN"
"9466","YF VAX (D4-7)","NCBP3"
"9467","YF VAX (D4-7)","NCOA1"
"9468","YF VAX (D4-7)","NEK7"
"9469","YF VAX (D4-7)","NHLH2"
"9470","YF VAX (D4-7)","NISCH"
"9471","YF VAX (D4-7)","NMI"
"9472","YF VAX (D4-7)","NMNAT3"
"9473","YF VAX (D4-7)","NOTCH3"
"9474","YF VAX (D4-7)","NPHP1"
"9475","YF VAX (D4-7)","NRBF2"
"9476","YF VAX (D4-7)","NRBP2"
"9477","YF VAX (D4-7)","NUCKS1"
"9478","YF VAX (D4-7)","OAS1"
"9479","YF VAX (D4-7)","OAS3"
"9480","YF VAX (D4-7)","OASL"
"9481","YF VAX (D4-7)","OR1Q1"
"9482","YF VAX (D4-7)","OR4K17"
"9483","YF VAX (D4-7)","P2RY10"
"9484","YF VAX (D4-7)","PALM2AKAP2"
"9485","YF VAX (D4-7)","PARG"
"9486","YF VAX (D4-7)","PARP12"
"9487","YF VAX (D4-7)","PCOLCE"
"9488","YF VAX (D4-7)","PDCD10"
"9489","YF VAX (D4-7)","PDHA1"
"9490","YF VAX (D4-7)","PHF2"
"9491","YF VAX (D4-7)","PIM3"
"9492","YF VAX (D4-7)","PINLYP"
"9493","YF VAX (D4-7)","PLAC8"
"9494","YF VAX (D4-7)","PLAG1"
"9495","YF VAX (D4-7)","PLEK"
"9496","YF VAX (D4-7)","FERMT2"
"9497","YF VAX (D4-7)","PLSCR1"
"9498","YF VAX (D4-7)","PMM2"
"9499","YF VAX (D4-7)","PPAN"
"9500","YF VAX (D4-7)","PRR13"
"9501","YF VAX (D4-7)","PSMA4"
"9502","YF VAX (D4-7)","PSMA6"
"9503","YF VAX (D4-7)","PSMD10"
"9504","YF VAX (D4-7)","PSME2"
"9505","YF VAX (D4-7)","PTP4A1"
"9506","YF VAX (D4-7)","PTP4A2"
"9507","YF VAX (D4-7)","PYCR2"
"9508","YF VAX (D4-7)","RAB11FIP4"
"9509","YF VAX (D4-7)","RABGAP1L"
"9510","YF VAX (D4-7)","RABL2B"
"9511","YF VAX (D4-7)","ZMIZ1"
"9512","YF VAX (D4-7)","RFPL3"
"9513","YF VAX (D4-7)","RFWD3"
"9514","YF VAX (D4-7)","RGS14"
"9515","YF VAX (D4-7)","RHO"
"9516","YF VAX (D4-7)","RMI1"
"9517","YF VAX (D4-7)","RNF220"
"9518","YF VAX (D4-7)","RRM2"
"9519","YF VAX (D4-7)","RTP4"
"9520","YF VAX (D4-7)","RWDD3"
"9521","YF VAX (D4-7)","S100A11"
"9522","YF VAX (D4-7)","SAMD9"
"9523","YF VAX (D4-7)","SAMD9L"
"9524","YF VAX (D4-7)","SARDH"
"9525","YF VAX (D4-7)","DSE"
"9526","YF VAX (D4-7)","SASH1"
"9527","YF VAX (D4-7)","SAT1"
"9528","YF VAX (D4-7)","SBF2"
"9529","YF VAX (D4-7)","SCAMP2"
"9530","YF VAX (D4-7)","SCFD1"
"9531","YF VAX (D4-7)","SCO2"
"9532","YF VAX (D4-7)","SDC3"
"9533","YF VAX (D4-7)","SDK2"
"9534","YF VAX (D4-7)","SEC61B"
"9535","YF VAX (D4-7)","SERPINA1"
"9536","YF VAX (D4-7)","SERPINB10"
"9537","YF VAX (D4-7)","SERPING1"
"9538","YF VAX (D4-7)","SF3B1"
"9539","YF VAX (D4-7)","SHISA5"
"9540","YF VAX (D4-7)","SIDT2"
"9541","YF VAX (D4-7)","SIGLEC7"
"9542","YF VAX (D4-7)","SLC23A3"
"9543","YF VAX (D4-7)","SLC25A22"
"9544","YF VAX (D4-7)","SLC26A5"
"9545","YF VAX (D4-7)","SLITRK2"
"9546","YF VAX (D4-7)","SMAD6"
"9547","YF VAX (D4-7)","SMARCC2"
"9548","YF VAX (D4-7)","SNAI2"
"9549","YF VAX (D4-7)","SNRPE"
"9550","YF VAX (D4-7)","SNRPG"
"9551","YF VAX (D4-7)","SNX5"
"9552","YF VAX (D4-7)","SOWAHA"
"9553","YF VAX (D4-7)","SOX9"
"9554","YF VAX (D4-7)","SP110"
"9555","YF VAX (D4-7)","SPATS2L"
"9556","YF VAX (D4-7)","SPRY4"
"9557","YF VAX (D4-7)","SRI"
"9558","YF VAX (D4-7)","SRPX"
"9559","YF VAX (D4-7)","SSR1"
"9560","YF VAX (D4-7)","STAB2"
"9561","YF VAX (D4-7)","STARD13"
"9562","YF VAX (D4-7)","STMN4"
"9563","YF VAX (D4-7)","STRN4"
"9564","YF VAX (D4-7)","SYNGR3"
"9565","YF VAX (D4-7)","TAF6"
"9566","YF VAX (D4-7)","TAGLN3"
"9567","YF VAX (D4-7)","TAS2R5"
"9568","YF VAX (D4-7)","TBX6"
"9569","YF VAX (D4-7)","TDRD7"
"9570","YF VAX (D4-7)","TENT5A"
"9571","YF VAX (D4-7)","TFDP3"
"9572","YF VAX (D4-7)","ALYREF"
"9573","YF VAX (D4-7)","THRB"
"9574","YF VAX (D4-7)","TMEM106A"
"9575","YF VAX (D4-7)","TMPRSS11E"
"9576","YF VAX (D4-7)","TNFAIP2"
"9577","YF VAX (D4-7)","TNFSF13B"
"9578","YF VAX (D4-7)","TNK2"
"9579","YF VAX (D4-7)","TRHDE"
"9580","YF VAX (D4-7)","TRIM8"
"9581","YF VAX (D4-7)","TRIP12"
"9582","YF VAX (D4-7)","TRMT112"
"9583","YF VAX (D4-7)","TSPAN9"
"9584","YF VAX (D4-7)","TUBA1A"
"9585","YF VAX (D4-7)","TXNDC15"
"9586","YF VAX (D4-7)","TYROBP"
"9587","YF VAX (D4-7)","UBE2D3"
"9588","YF VAX (D4-7)","UHMK1"
"9589","YF VAX (D4-7)","FERMT3"
"9590","YF VAX (D4-7)","USP18"
"9591","YF VAX (D4-7)","VRK2"
"9592","YF VAX (D4-7)","WDR49"
"9593","YF VAX (D4-7)","XAF1"
"9594","YF VAX (D4-7)","YEATS2"
"9595","YF VAX (D4-7)","ZBTB20"
"9596","YF VAX (D4-7)","ZC3H4"
"9597","YF VAX (D4-7)","ZCCHC2"
"9598","YF VAX (D4-7)","ZCCHC8"
"9599","YF VAX (D4-7)","ZHX3"
"9600","YF VAX (D4-7)","ZSCAN10"
"9601","YF VAX (D4-7)","ZNF24"
"9602","YF VAX (D4-7)","DNAJC2"
"9603","STAMARIL (D10)","ABCC5"
"9604","STAMARIL (D10)","ABHD5"
"9605","STAMARIL (D10)","ABTB1"
"9606","STAMARIL (D10)","ADGRE3"
"9607","STAMARIL (D10)","ALKBH7"
"9608","STAMARIL (D10)","ALPL"
"9609","STAMARIL (D10)","APMAP"
"9610","STAMARIL (D10)","ARAP3"
"9611","STAMARIL (D10)","ARHGAP24"
"9612","STAMARIL (D10)","BTF3"
"9613","STAMARIL (D10)","GUCD1"
"9614","STAMARIL (D10)","FAXDC2"
"9615","STAMARIL (D10)","CA4"
"9616","STAMARIL (D10)","CAMK1D"
"9617","STAMARIL (D10)","CDK19"
"9618","STAMARIL (D10)","CPPED1"
"9619","STAMARIL (D10)","CYP27A1"
"9620","STAMARIL (D10)","DCAF6"
"9621","STAMARIL (D10)","DDX3X"
"9622","STAMARIL (D10)","EEF2"
"9623","STAMARIL (D10)","EIF3F"
"9624","STAMARIL (D10)","EIF3L"
"9625","STAMARIL (D10)","EIF4B"
"9626","STAMARIL (D10)","ELAPOR1"
"9627","STAMARIL (D10)","ERGIC1"
"9628","STAMARIL (D10)","NIBAN1"
"9629","STAMARIL (D10)","FAM210B"
"9630","STAMARIL (D10)","FBXO7"
"9631","STAMARIL (D10)","FOXO1"
"9632","STAMARIL (D10)","GLS"
"9633","STAMARIL (D10)","GNG7"
"9634","STAMARIL (D10)","GPR162"
"9635","STAMARIL (D10)","H1-2"
"9636","STAMARIL (D10)","HECA"
"9637","STAMARIL (D10)","HSD17B11"
"9638","STAMARIL (D10)","ICAM3"
"9639","STAMARIL (D10)","IMPA2"
"9640","STAMARIL (D10)","IRS2"
"9641","STAMARIL (D10)","KBTBD7"
"9642","STAMARIL (D10)","LINC00265"
"9643","STAMARIL (D10)",NA
"9644","STAMARIL (D10)","LMBRD1"
"9645","STAMARIL (D10)","LST1"
"9646","STAMARIL (D10)","MED25"
"9647","STAMARIL (D10)","MEF2D"
"9648","STAMARIL (D10)","MKRN1"
"9649","STAMARIL (D10)","MPP1"
"9650","STAMARIL (D10)","MPZL1"
"9651","STAMARIL (D10)","MYADM"
"9652","STAMARIL (D10)","NPL"
"9653","STAMARIL (D10)","ORM1"
"9654","STAMARIL (D10)","OSBP2"
"9655","STAMARIL (D10)","PABPC1"
"9656","STAMARIL (D10)","PABPC4"
"9657","STAMARIL (D10)","PANX2"
"9658","STAMARIL (D10)","PCBP2"
"9659","STAMARIL (D10)","PDZK1IP1"
"9660","STAMARIL (D10)","PHOSPHO1"
"9661","STAMARIL (D10)","PINK1"
"9662","STAMARIL (D10)","PIP4K2A"
"9663","STAMARIL (D10)","PITHD1"
"9664","STAMARIL (D10)","PLVAP"
"9665","STAMARIL (D10)","PPM1F"
"9666","STAMARIL (D10)","PTOV1"
"9667","STAMARIL (D10)","PYGL"
"9668","STAMARIL (D10)","RFLNB"
"9669","STAMARIL (D10)","RPL37A"
"9670","STAMARIL (D10)","RPS3"
"9671","STAMARIL (D10)","RPS4X"
"9672","STAMARIL (D10)","RPS6KA5"
"9673","STAMARIL (D10)","RUBCNL"
"9674","STAMARIL (D10)","SELENBP1"
"9675","STAMARIL (D10)","SERF2"
"9676","STAMARIL (D10)","SIGLEC10"
"9677","STAMARIL (D10)","SNRPG"
"9678","STAMARIL (D10)","SORL1"
"9679","STAMARIL (D10)","SRRD"
"9680","STAMARIL (D10)","STMN3"
"9681","STAMARIL (D10)","TAGLN2"
"9682","STAMARIL (D10)","TBC1D14"
"9683","STAMARIL (D10)","TBL1X"
"9684","STAMARIL (D10)","TGM3"
"9685","STAMARIL (D10)","TMCO3"
"9686","STAMARIL (D10)","TNS1"
"9687","STAMARIL (D10)","TOPORS"
"9688","STAMARIL (D10)","TP53INP2"
"9689","STAMARIL (D10)","TSPAN5"
"9690","STAMARIL (D10)","TXNDC12"
"9691","STAMARIL (D10)","TMX4"
"9692","STAMARIL (D10)","UBE2H"
"9693","STAMARIL (D10)","USP10"
"9694","STAMARIL (D10)","VNN2"
"9695","STAMARIL (D10)","WLS"
"9696","STAMARIL (D10)","ZNF217"
"9697","STAMARIL (D10)","ABCA1"
"9698","STAMARIL (D10)","ABI3"
"9699","STAMARIL (D10)","ACOT7"
"9700","STAMARIL (D10)","ACOT9"
"9701","STAMARIL (D10)","ACTA2"
"9702","STAMARIL (D10)","ADAP2"
"9703","STAMARIL (D10)","AIM2"
"9704","STAMARIL (D10)","ANKRD22"
"9705","STAMARIL (D10)","AP5B1"
"9706","STAMARIL (D10)","APOL3"
"9707","STAMARIL (D10)","ASCL2"
"9708","STAMARIL (D10)","ASPRV1"
"9709","STAMARIL (D10)","ATF3"
"9710","STAMARIL (D10)","BLVRA"
"9711","STAMARIL (D10)","BTN3A1"
"9712","STAMARIL (D10)","CALHM6"
"9713","STAMARIL (D10)","CDC20"
"9714","STAMARIL (D10)","CDCA5"
"9715","STAMARIL (D10)","CDCA7"
"9716","STAMARIL (D10)","CEACAM1"
"9717","STAMARIL (D10)","CENPM"
"9718","STAMARIL (D10)","CHMP5"
"9719","STAMARIL (D10)","CTSL"
"9720","STAMARIL (D10)","CUL1"
"9721","STAMARIL (D10)","CYBB"
"9722","STAMARIL (D10)","CYSLTR1"
"9723","STAMARIL (D10)","DHRS9"
"9724","STAMARIL (D10)","DHX58"
"9725","STAMARIL (D10)","DRAP1"
"9726","STAMARIL (D10)","DUSP5"
"9727","STAMARIL (D10)","EPB41L3"
"9728","STAMARIL (D10)","EPSTI1"
"9729","STAMARIL (D10)","FAM8A1"
"9730","STAMARIL (D10)","FBXO6"
"9731","STAMARIL (D10)","FLVCR2"
"9732","STAMARIL (D10)","FRMD3"
"9733","STAMARIL (D10)","GADD45B"
"9734","STAMARIL (D10)","GALM"
"9735","STAMARIL (D10)","GBP5"
"9736","STAMARIL (D10)","GNGT2"
"9737","STAMARIL (D10)","GPBAR1"
"9738","STAMARIL (D10)","HAVCR2"
"9739","STAMARIL (D10)","HELZ2"
"9740","STAMARIL (D10)","HERC5"
"9741","STAMARIL (D10)","HERC6"
"9742","STAMARIL (D10)","HES4"
"9743","STAMARIL (D10)","HLA-A"
"9744","STAMARIL (D10)","IDH2"
"9745","STAMARIL (D10)","IFI16"
"9746","STAMARIL (D10)","IFI44"
"9747","STAMARIL (D10)","IFI44L"
"9748","STAMARIL (D10)","IFIH1"
"9749","STAMARIL (D10)","IFIT3"
"9750","STAMARIL (D10)","IFIT5"
"9751","STAMARIL (D10)","JCHAIN"
"9752","STAMARIL (D10)","IRF7"
"9753","STAMARIL (D10)","ISG15"
"9754","STAMARIL (D10)","LAP3"
"9755","STAMARIL (D10)","LGALS3BP"
"9756","STAMARIL (D10)","LHFPL2"
"9757","STAMARIL (D10)","LMO2"
"9758","STAMARIL (D10)","LY6E"
"9759","STAMARIL (D10)","MAD2L1BP"
"9760","STAMARIL (D10)","MCM4"
"9761","STAMARIL (D10)","MICB"
"9762","STAMARIL (D10)","MOV10"
"9763","STAMARIL (D10)","MT1A"
"9764","STAMARIL (D10)","MT1F"
"9765","STAMARIL (D10)","MT2A"
"9766","STAMARIL (D10)","MYL6B"
"9767","STAMARIL (D10)","MYOF"
"9768","STAMARIL (D10)","NAGA"
"9769","STAMARIL (D10)","NAGK"
"9770","STAMARIL (D10)","NAPA"
"9771","STAMARIL (D10)","NCOA7"
"9772","STAMARIL (D10)","NEXN"
"9773","STAMARIL (D10)","NME1"
"9774","STAMARIL (D10)","NMI"
"9775","STAMARIL (D10)","NPC2"
"9776","STAMARIL (D10)","NTNG2"
"9777","STAMARIL (D10)","NUB1"
"9778","STAMARIL (D10)","NUSAP1"
"9779","STAMARIL (D10)","OAS1"
"9780","STAMARIL (D10)","OAS3"
"9781","STAMARIL (D10)","OASL"
"9782","STAMARIL (D10)","OSBPL5"
"9783","STAMARIL (D10)","OTOF"
"9784","STAMARIL (D10)","PARP10"
"9785","STAMARIL (D10)","PARP12"
"9786","STAMARIL (D10)","PARP14"
"9787","STAMARIL (D10)","PCK2"
"9788","STAMARIL (D10)","PHF11"
"9789","STAMARIL (D10)","PHGDH"
"9790","STAMARIL (D10)","PLAC8"
"9791","STAMARIL (D10)","PLSCR1"
"9792","STAMARIL (D10)","PSME2"
"9793","STAMARIL (D10)","PTTG1"
"9794","STAMARIL (D10)","RAB8A"
"9795","STAMARIL (D10)","REC8"
"9796","STAMARIL (D10)","RGL1"
"9797","STAMARIL (D10)","RGS12"
"9798","STAMARIL (D10)","RIN2"
"9799","STAMARIL (D10)","RIPK3"
"9800","STAMARIL (D10)","RRAS"
"9801","STAMARIL (D10)","RSAD2"
"9802","STAMARIL (D10)","RTP4"
"9803","STAMARIL (D10)","SAMD4A"
"9804","STAMARIL (D10)","SAMD9L"
"9805","STAMARIL (D10)","SAT1"
"9806","STAMARIL (D10)","SCARB2"
"9807","STAMARIL (D10)","SCO2"
"9808","STAMARIL (D10)","SDF2L1"
"9809","STAMARIL (D10)","SEPTIN4"
"9810","STAMARIL (D10)","SERPING1"
"9811","STAMARIL (D10)","SHFL"
"9812","STAMARIL (D10)","SHISA5"
"9813","STAMARIL (D10)","SIL1"
"9814","STAMARIL (D10)","SLC27A3"
"9815","STAMARIL (D10)","SLC31A2"
"9816","STAMARIL (D10)","SNTB1"
"9817","STAMARIL (D10)","SOCS1"
"9818","STAMARIL (D10)","SP110"
"9819","STAMARIL (D10)","SP140"
"9820","STAMARIL (D10)","SPATS2L"
"9821","STAMARIL (D10)","SRBD1"
"9822","STAMARIL (D10)","STMN1"
"9823","STAMARIL (D10)","SUSD1"
"9824","STAMARIL (D10)","TDRD7"
"9825","STAMARIL (D10)","TENT5A"
"9826","STAMARIL (D10)","TIMM10"
"9827","STAMARIL (D10)","TK1"
"9828","STAMARIL (D10)","TLR7"
"9829","STAMARIL (D10)","TMEM123"
"9830","STAMARIL (D10)","TMEM140"
"9831","STAMARIL (D10)","TMEM268"
"9832","STAMARIL (D10)","TMEM62"
"9833","STAMARIL (D10)","TOR1B"
"9834","STAMARIL (D10)","TRAFD1"
"9835","STAMARIL (D10)","TRIM38"
"9836","STAMARIL (D10)","TRIM5"
"9837","STAMARIL (D10)","TUBG1"
"9838","STAMARIL (D10)","TXNDC11"
"9839","STAMARIL (D10)","TXNDC5"
"9840","STAMARIL (D10)","TYMS"
"9841","STAMARIL (D10)","UBE2C"
"9842","STAMARIL (D10)","UBE2L6"
"9843","STAMARIL (D10)","UBE2S"
"9844","STAMARIL (D10)","UHRF1"
"9845","STAMARIL (D10)","VAMP5"
"9846","STAMARIL (D10)","WARS1"
"9847","STAMARIL (D10)","XAF1"
"9848","STAMARIL (D10)","ZBP1"
"9849","STAMARIL (D14)","ANAPC16"
"9850","STAMARIL (D14)","ATM"
"9851","STAMARIL (D14)","CMPK1"
"9852","STAMARIL (D14)","FIS1"
"9853","STAMARIL (D14)","HSD17B11"
"9854","STAMARIL (D14)","LMO2"
"9855","STAMARIL (D14)","NAP1L1"
"9856","STAMARIL (D14)","OSBPL8"
"9857","STAMARIL (D14)","P2RY13"
"9858","STAMARIL (D14)","RBM47"
"9859","STAMARIL (D14)","ZNF217"
"9860","STAMARIL (D14)","ACOT7"
"9861","STAMARIL (D14)","MANF"
"9862","STAMARIL (D14)","CDC20"
"9863","STAMARIL (D14)","CDCA5"
"9864","STAMARIL (D14)","CDCA7"
"9865","STAMARIL (D14)","CDK12"
"9866","STAMARIL (D14)","CENPM"
"9867","STAMARIL (D14)","COBLL1"
"9868","STAMARIL (D14)","CRELD2"
"9869","STAMARIL (D14)","DUSP5"
"9870","STAMARIL (D14)","FAM30A"
"9871","STAMARIL (D14)","FCRL5"
"9872","STAMARIL (D14)","FKBP11"
"9873","STAMARIL (D14)","GLDC"
"9874","STAMARIL (D14)","HSP90B1"
"9875","STAMARIL (D14)","IDH2"
"9876","STAMARIL (D14)","ITM2C"
